WP_002725873.1	lcl|NZ_AKXB02000131.1_cds_WP_000340715.1_1399	93.902	82	106
WP_002733579.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	91.401	314	314
WP_002733579.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	24.085	328	314
WP_002733579.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	22.442	303	314
WP_002733579.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	21.300	277	314
WP_002733579.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	23.103	290	314
WP_002733579.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	23.826	298	314
WP_002733579.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	25.000	276	314
WP_002733646.1	lcl|NZ_AKXB02000152.1_cds_WP_004447495.1_521	40.714	140	185
WP_002733534.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	37.849	251	329
WP_002733534.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	31.014	345	329
WP_002733534.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	30.794	315	329
WP_002733534.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	31.045	335	329
WP_002733534.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	31.457	302	329
WP_002733534.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	31.699	306	329
WP_002733534.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	29.290	338	329
WP_002733534.1	lcl|NZ_AKXB02000175.1_cds_WP_002148036.1_4	29.231	325	329
WP_002733534.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	27.891	294	329
WP_002733534.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	25.746	268	329
WP_002733534.1	lcl|NZ_AKXB02000038.1_cds_WP_004428900.1_3478	24.638	345	329
WP_002733534.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	27.820	266	329
WP_002733534.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	27.049	244	329
WP_002733534.1	lcl|NZ_AKXB02000131.1_cds_WP_004428883.1_1423	25.714	245	329
WP_002733534.1	lcl|NZ_AKXB02000070.1_cds_WP_004445016.1_2971	26.749	243	329
WP_002733627.1	lcl|NZ_AKXB02000131.1_cds_WP_002178459.1_1418	30.472	233	267
WP_002733627.1	lcl|NZ_AKXB02000038.1_cds_WP_004430538.1_3502	28.042	189	267
WP_002733627.1	lcl|NZ_AKXB02000011.1_cds_WP_004442826.1_4088	27.835	194	267
WP_002733627.1	lcl|NZ_AKXB02000038.1_cds_WP_002178723.1_3477	22.311	251	267
WP_002733627.1	lcl|NZ_AKXB02000173.1_cds_WP_004447785.1_96	39.344	61	267
WP_002740779.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	26.852	324	509
WP_002740779.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	31.111	90	509
WP_002740779.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	26.852	324	509
WP_002740779.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	31.111	90	509
WP_002740721.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	27.668	253	330
WP_002740721.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	26.648	349	330
WP_002740721.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	25.092	271	330
WP_002740721.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	25.448	279	330
WP_002740721.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	26.875	320	330
WP_002740721.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	24.609	256	330
WP_002740721.1	lcl|NZ_AKXB02000131.1_cds_WP_004428883.1_1423	29.457	129	330
WP_002740721.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	27.778	252	330
WP_002740721.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	29.412	255	330
WP_002740721.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	25.333	225	330
WP_002740721.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	28.387	155	330
WP_002740826.1	lcl|NZ_AKXB02000131.1_cds_WP_004428839.1_1433	36.390	349	366
WP_002740826.1	lcl|NZ_AKXB02000038.1_cds_WP_004443927.1_3495	34.384	349	366
WP_002740826.1	lcl|NZ_AKXB02000038.1_cds_WP_004428906.1_3461	32.637	383	366
WP_002740826.1	lcl|NZ_AKXB02000011.1_cds_WP_004442822.1_4094	27.778	378	366
WP_002740826.1	lcl|NZ_AKXB02000038.1_cds_WP_004428841.1_3460	28.610	367	366
WP_002740826.1	lcl|NZ_AKXB02000123.1_cds_WP_004446675.1_1642	30.362	359	366
WP_002740826.1	lcl|NZ_AKXB02000131.1_cds_WP_004428891.1_1414	26.124	356	366
WP_002740826.1	lcl|NZ_AKXB02000149.1_cds_WP_036034116.1_858	32.632	190	366
WP_002740861.1	lcl|NZ_AKXB02000131.1_cds_WP_004428839.1_1433	37.604	359	367
WP_002740861.1	lcl|NZ_AKXB02000038.1_cds_WP_004443927.1_3495	36.390	349	367
WP_002740861.1	lcl|NZ_AKXB02000123.1_cds_WP_004446675.1_1642	30.585	376	367
WP_002740861.1	lcl|NZ_AKXB02000038.1_cds_WP_004428841.1_3460	31.267	371	367
WP_002740861.1	lcl|NZ_AKXB02000038.1_cds_WP_004428906.1_3461	31.445	353	367
WP_002740861.1	lcl|NZ_AKXB02000011.1_cds_WP_004442822.1_4094	29.333	375	367
WP_002740861.1	lcl|NZ_AKXB02000131.1_cds_WP_004428891.1_1414	26.866	335	367
WP_002740861.1	lcl|NZ_AKXB02000149.1_cds_WP_036034116.1_858	23.743	358	367
WP_002740998.1	lcl|NZ_AKXB02000103.1_cds_WP_004425075.1_2324	46.502	243	265
WP_032853071.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	36.424	302	310
WP_032853071.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	25.733	307	310
WP_032853071.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	23.282	262	310
WP_032853071.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	36.424	302	310
WP_032853071.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	25.733	307	310
WP_032853071.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	23.282	262	310
WP_002740917.1	lcl|NZ_AKXB02000139.1_cds_WP_004427848.1_1099	29.487	78	221
WP_002740917.1	lcl|NZ_AKXB02000019.1_cds_WP_004431569.1_4012	29.358	109	221
WP_002740917.1	lcl|NZ_AKXB02000038.1_cds_WP_004430550.1_3486	25.806	93	221
WP_230456811.1	lcl|NZ_AKXB02000139.1_cds_WP_004427848.1_1099	30.588	170	388
WP_230456811.1	lcl|NZ_AKXB02000019.1_cds_WP_004421166.1_4013	27.670	206	388
WP_230456811.1	lcl|NZ_AKXB02000131.1_cds_WP_002178568.1_1410	30.702	114	388
WP_230456811.1	lcl|NZ_AKXB02000095.1_cds_WP_004428576.1_2417	25.874	143	388
WP_230456811.1	lcl|NZ_AKXB02000078.1_cds_WP_004427335.1_2817	24.590	122	388
WP_230456811.1	lcl|NZ_AKXB02000027.1_cds_WP_004426483.1_3723	21.965	173	388
WP_230456811.1	lcl|NZ_AKXB02000038.1_cds_WP_004430550.1_3486	32.143	84	388
WP_228003642.1	lcl|NZ_AKXB02000038.1_cds_WP_004428867.1_3468	23.913	276	258
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_082292324.1_1580	35.264	397	596
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_004446760.1_1631	35.154	421	596
WP_002740724.1	lcl|NZ_AKXB02000121.1_cds_WP_004446621.1_1832	41.631	233	596
WP_002740724.1	lcl|NZ_AKXB02000131.1_cds_WP_004428888.1_1403	34.293	382	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447404.1_782	32.766	235	596
WP_002740724.1	lcl|NZ_AKXB02000147.1_cds_WP_004420303.1_883	29.289	239	596
WP_002740724.1	lcl|NZ_AKXB02000118.1_cds_WP_004446563.1_1853	29.075	227	596
WP_002740724.1	lcl|NZ_AKXB02000087.1_cds_WP_004428018.1_2720	30.472	233	596
WP_002740724.1	lcl|NZ_AKXB02000073.1_cds_WP_036073541.1_2930	26.606	218	596
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_004419478.1_1604	27.126	247	596
WP_002740724.1	lcl|NZ_AKXB02000065.1_cds_WP_004431511.1_3035	29.741	232	596
WP_002740724.1	lcl|NZ_AKXB02000152.1_cds_WP_004433340.1_522	29.741	232	596
WP_002740724.1	lcl|NZ_AKXB02000152.1_cds_WP_004447523.1_486	27.848	237	596
WP_002740724.1	lcl|NZ_AKXB02000127.1_cds_WP_002147909.1_1544	27.232	224	596
WP_002740724.1	lcl|NZ_AKXB02000134.1_cds_WP_004433767.1_1281	28.293	205	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_002176862.1_800	28.125	224	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447340.1_712	29.218	243	596
WP_002740724.1	lcl|NZ_AKXB02000129.1_cds_WP_004429861.1_1461	31.120	241	596
WP_002740724.1	lcl|NZ_AKXB02000112.1_cds_WP_004446418.1_2060	26.613	248	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447402.1_711	28.319	226	596
WP_002740724.1	lcl|NZ_AKXB02000024.1_cds_WP_004427369.1_3829	27.586	174	596
WP_002740724.1	lcl|NZ_AKXB02000144.1_cds_WP_004447258.1_932	29.148	223	596
WP_002740724.1	lcl|NZ_AKXB02000127.1_cds_WP_004433106.1_1526	23.502	217	596
WP_002740724.1	lcl|NZ_AKXB02000044.1_cds_WP_004444182.1_3357	24.664	223	596
WP_002740724.1	lcl|NZ_AKXB02000060.1_cds_WP_004423306.1_3155	25.962	208	596
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_082292324.1_1580	35.264	397	596
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_004446760.1_1631	35.154	421	596
WP_002740724.1	lcl|NZ_AKXB02000121.1_cds_WP_004446621.1_1832	41.631	233	596
WP_002740724.1	lcl|NZ_AKXB02000131.1_cds_WP_004428888.1_1403	34.293	382	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447404.1_782	32.766	235	596
WP_002740724.1	lcl|NZ_AKXB02000147.1_cds_WP_004420303.1_883	29.289	239	596
WP_002740724.1	lcl|NZ_AKXB02000118.1_cds_WP_004446563.1_1853	29.075	227	596
WP_002740724.1	lcl|NZ_AKXB02000087.1_cds_WP_004428018.1_2720	30.472	233	596
WP_002740724.1	lcl|NZ_AKXB02000073.1_cds_WP_036073541.1_2930	26.606	218	596
WP_002740724.1	lcl|NZ_AKXB02000124.1_cds_WP_004419478.1_1604	27.126	247	596
WP_002740724.1	lcl|NZ_AKXB02000065.1_cds_WP_004431511.1_3035	29.741	232	596
WP_002740724.1	lcl|NZ_AKXB02000152.1_cds_WP_004433340.1_522	29.741	232	596
WP_002740724.1	lcl|NZ_AKXB02000152.1_cds_WP_004447523.1_486	27.848	237	596
WP_002740724.1	lcl|NZ_AKXB02000127.1_cds_WP_002147909.1_1544	27.232	224	596
WP_002740724.1	lcl|NZ_AKXB02000134.1_cds_WP_004433767.1_1281	28.293	205	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_002176862.1_800	28.125	224	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447340.1_712	29.218	243	596
WP_002740724.1	lcl|NZ_AKXB02000129.1_cds_WP_004429861.1_1461	31.120	241	596
WP_002740724.1	lcl|NZ_AKXB02000112.1_cds_WP_004446418.1_2060	26.613	248	596
WP_002740724.1	lcl|NZ_AKXB02000150.1_cds_WP_004447402.1_711	28.319	226	596
WP_002740724.1	lcl|NZ_AKXB02000024.1_cds_WP_004427369.1_3829	27.586	174	596
WP_002740724.1	lcl|NZ_AKXB02000144.1_cds_WP_004447258.1_932	29.148	223	596
WP_002740724.1	lcl|NZ_AKXB02000127.1_cds_WP_004433106.1_1526	23.502	217	596
WP_002740724.1	lcl|NZ_AKXB02000044.1_cds_WP_004444182.1_3357	24.664	223	596
WP_002740724.1	lcl|NZ_AKXB02000060.1_cds_WP_004423306.1_3155	25.962	208	596
WP_002740977.1	lcl|NZ_AKXB02000038.1_cds_WP_004428874.1_3475	25.127	394	409
WP_002740977.1	lcl|NZ_AKXB02000019.1_cds_WP_004421166.1_4013	23.649	148	409
WP_002740977.1	lcl|NZ_AKXB02000139.1_cds_WP_004427848.1_1099	22.981	161	409
WP_002733737.1	lcl|NZ_AKXB02000131.1_cds_WP_004428839.1_1433	37.500	360	363
