WP_002725873.1	lcl|NZ_JQRU01000088.1_cds_WP_020774736.1_3228	96.341	82	106
WP_002733579.1	lcl|NZ_JQRU01000088.1_cds_WP_020774692.1_3229	90.645	310	314
WP_002733579.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	24.000	325	314
WP_002733579.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	26.908	249	314
WP_002733579.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	24.194	186	314
WP_002733579.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	23.045	243	314
WP_002733579.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	20.238	168	314
WP_002733579.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	24.424	217	314
WP_002733579.1	lcl|NZ_JQRU01000088.1_cds_WP_020774722.1_3235	24.024	333	314
WP_026054882.1	lcl|NZ_JQRU01000088.1_cds_WP_020774721.1_3230	82.192	365	365
WP_002733646.1	lcl|NZ_JQRU01000088.1_cds_WP_020774732.1_3231	91.351	185	185
WP_002733646.1	lcl|NZ_JQRU01000038.1_cds_WP_020772754.1_1997	37.662	154	185
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	90.881	329	329
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	31.746	315	329
WP_002733534.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	30.794	315	329
WP_002733534.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	29.254	335	329
WP_002733534.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	32.372	312	329
WP_002733534.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	27.679	336	329
WP_002733534.1	lcl|NZ_JQRU01000089.1_cds_WP_020775061.1_3322	29.193	322	329
WP_002733534.1	lcl|NZ_JQRU01000004.1_cds_WP_036042477.1_288	28.261	322	329
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_020774722.1_3235	28.525	305	329
WP_002733534.1	lcl|NZ_JQRU01000005.1_cds_WP_020772116.1_393	27.007	274	329
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_021064603.1_3259	30.147	272	329
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_020774692.1_3229	27.239	268	329
WP_002733534.1	lcl|NZ_JQRU01000088.1_cds_WP_017809394.1_3257	25.566	309	329
WP_002733534.1	lcl|NZ_JQRU01000061.1_cds_WP_020772546.1_2706	24.312	218	329
WP_002733534.1	lcl|NZ_JQRU01000061.1_cds_WP_020772548.1_2714	25.210	238	329
WP_002733534.1	lcl|NZ_JQRU01000025.1_cds_WP_020773134.1_1404	27.273	264	329
WP_002733534.1	lcl|NZ_JQRU01000035.1_cds_WP_020771874.1_1794	25.672	335	329
WP_002733534.1	lcl|NZ_JQRU01000020.1_cds_WP_020772455.1_1212	25.379	264	329
WP_002733534.1	lcl|NZ_JQRU01000061.1_cds_WP_020772564.1_2704	30.000	160	329
WP_002733534.1	lcl|NZ_JQRU01000075.1_cds_WP_020775079.1_3009	28.571	245	329
WP_002733627.1	lcl|NZ_JQRU01000088.1_cds_WP_021064582.1_3233	76.404	267	267
WP_002733627.1	lcl|NZ_JQRU01000088.1_cds_WP_020774727.1_3267	29.189	185	267
WP_002733627.1	lcl|NZ_JQRU01000061.1_cds_WP_020772563.1_2703	26.214	206	267
WP_002733627.1	lcl|NZ_JQRU01000006.1_cds_WP_020773607.1_448	29.534	193	267
WP_002733627.1	lcl|NZ_JQRU01000002.1_cds_WP_020774369.1_164	25.926	189	267
WP_002733627.1	lcl|NZ_JQRU01000104.1_cds_WP_081605152.1_3479	25.269	186	267
WP_002733627.1	lcl|NZ_JQRU01000104.1_cds_WP_020775276.1_3471	27.179	195	267
WP_002740779.1	lcl|NZ_JQRU01000088.1_cds_WP_020774708.1_3234	86.811	508	509
WP_002740779.1	lcl|NZ_JQRU01000025.1_cds_WP_017810117.1_1479	26.970	330	509
WP_002740779.1	lcl|NZ_JQRU01000025.1_cds_WP_017810118.1_1478	31.111	90	509
WP_002740779.1	lcl|NZ_JQRU01000088.1_cds_WP_020774708.1_3234	86.811	508	509
WP_002740779.1	lcl|NZ_JQRU01000025.1_cds_WP_017810117.1_1479	26.970	330	509
WP_002740779.1	lcl|NZ_JQRU01000025.1_cds_WP_017810118.1_1478	31.111	90	509
WP_002740721.1	lcl|NZ_JQRU01000088.1_cds_WP_020774722.1_3235	91.818	330	330
WP_002740721.1	lcl|NZ_JQRU01000088.1_cds_WP_021064603.1_3259	28.197	305	330
WP_002740721.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	28.758	306	330
WP_002740721.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	28.571	266	330
WP_002740721.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	25.275	273	330
WP_002740721.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	25.826	333	330
WP_002740721.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	28.058	278	330
WP_002740721.1	lcl|NZ_JQRU01000088.1_cds_WP_017809394.1_3257	27.052	329	330
WP_002740721.1	lcl|NZ_JQRU01000035.1_cds_WP_020771874.1_1794	25.103	243	330
WP_002740721.1	lcl|NZ_JQRU01000005.1_cds_WP_020772116.1_393	26.244	221	330
WP_002740721.1	lcl|NZ_JQRU01000089.1_cds_WP_020775061.1_3322	28.112	249	330
WP_002740721.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	26.761	142	330
WP_002740721.1	lcl|NZ_JQRU01000061.1_cds_WP_020772546.1_2706	25.263	190	330
WP_002740721.1	lcl|NZ_JQRU01000025.1_cds_WP_020773134.1_1404	25.194	258	330
WP_002740826.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	34.262	359	366
WP_002740826.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	33.528	343	366
WP_002740826.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	28.760	379	366
WP_002740826.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	27.171	357	366
WP_002740826.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	29.805	359	366
WP_002740826.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	29.779	272	366
WP_002740826.1	lcl|NZ_JQRU01000049.1_cds_WP_036043800.1_2296	29.947	187	366
WP_002740861.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	38.440	359	367
WP_002740861.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	34.286	350	367
WP_002740861.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	32.723	382	367
WP_002740861.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	31.383	376	367
WP_002740861.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	24.734	376	367
WP_002740861.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	30.364	247	367
WP_002740861.1	lcl|NZ_JQRU01000049.1_cds_WP_036043800.1_2296	24.022	358	367
WP_002740729.1	lcl|NZ_JQRU01000088.1_cds_WP_020774731.1_3236	38.235	544	544
WP_002740729.1	lcl|NZ_JQRU01000088.1_cds_WP_020774731.1_3236	38.235	544	544
WP_002740998.1	lcl|NZ_JQRU01000088.1_cds_WP_020774718.1_3237	66.415	265	265
WP_002740998.1	lcl|NZ_JQRU01000098.1_cds_WP_017808837.1_3441	46.091	243	265
WP_032853071.1	lcl|NZ_JQRU01000088.1_cds_WP_020774733.1_3238	84.194	310	310
WP_032853071.1	lcl|NZ_JQRU01000124.1_cds_WP_020773005.1_3747	36.842	304	310
WP_032853071.1	lcl|NZ_JQRU01000036.1_cds_WP_020774582.1_1862	26.299	308	310
WP_032853071.1	lcl|NZ_JQRU01000038.1_cds_WP_017809912.1_2049	26.316	133	310
WP_032853071.1	lcl|NZ_JQRU01000088.1_cds_WP_020774733.1_3238	84.194	310	310
WP_032853071.1	lcl|NZ_JQRU01000124.1_cds_WP_020773005.1_3747	36.842	304	310
WP_032853071.1	lcl|NZ_JQRU01000036.1_cds_WP_020774582.1_1862	26.299	308	310
WP_032853071.1	lcl|NZ_JQRU01000038.1_cds_WP_017809912.1_2049	26.316	133	310
WP_002740848.1	lcl|NZ_JQRU01000088.1_cds_WP_020774710.1_3239	91.288	264	264
WP_032853450.1	lcl|NZ_JQRU01000088.1_cds_WP_017808121.1_3240	82.308	130	130
WP_004777167.1	lcl|NZ_JQRU01000088.1_cds_WP_020774728.1_3241	81.944	144	144
WP_002740917.1	lcl|NZ_JQRU01000088.1_cds_WP_021064592.1_3242	90.498	221	221
WP_002740917.1	lcl|NZ_JQRU01000115.1_cds_WP_020772964.1_3642	29.358	109	221
WP_002740917.1	lcl|NZ_JQRU01000008.1_cds_WP_017810137.1_619	25.641	78	221
WP_002740917.1	lcl|NZ_JQRU01000056.1_cds_WP_036043937.1_2543	37.097	62	221
WP_230456811.1	lcl|NZ_JQRU01000008.1_cds_WP_017810137.1_619	32.000	150	388
WP_230456811.1	lcl|NZ_JQRU01000115.1_cds_WP_021064652.1_3641	26.961	204	388
WP_230456811.1	lcl|NZ_JQRU01000088.1_cds_WP_020774711.1_3274	37.374	99	388
WP_230456811.1	lcl|NZ_JQRU01000146.1_cds_WP_036041491.1_3867	27.211	147	388
WP_230456811.1	lcl|NZ_JQRU01000088.1_cds_WP_021064579.1_3245	24.667	150	388
WP_230456811.1	lcl|NZ_JQRU01000026.1_cds_WP_020772074.1_1503	22.819	149	388
WP_002740902.1	lcl|NZ_JQRU01000088.1_cds_WP_020774724.1_3279	28.780	205	252
WP_002740695.1	lcl|NZ_JQRU01000088.1_cds_WP_021064597.1_3249	74.255	369	371
WP_002740804.1	lcl|NZ_JQRU01000088.1_cds_WP_231384495.1_3250	69.951	406	411
WP_002740724.1	lcl|NZ_JQRU01000088.1_cds_WP_020774734.1_3251	79.966	594	596
WP_002740724.1	lcl|NZ_JQRU01000079.1_cds_WP_020774675.1_3072	35.580	371	596
WP_002740724.1	lcl|NZ_JQRU01000005.1_cds_WP_020772142.1_370	35.154	421	596
WP_002740724.1	lcl|NZ_JQRU01000023.1_cds_WP_020771820.1_1345	41.631	233	596
WP_002740724.1	lcl|NZ_JQRU01000002.1_cds_WP_020774263.1_50	34.000	250	596
WP_002740724.1	lcl|NZ_JQRU01000035.1_cds_WP_021064499.1_1812	31.020	245	596
WP_002740724.1	lcl|NZ_JQRU01000116.1_cds_WP_020774460.1_3658	33.921	227	596
WP_002740724.1	lcl|NZ_JQRU01000047.1_cds_WP_017807632.1_2271	29.730	222	596
WP_002740724.1	lcl|NZ_JQRU01000040.1_cds_WP_020774955.1_2081	29.555	247	596
WP_002740724.1	lcl|NZ_JQRU01000025.1_cds_WP_020773130.1_1473	26.168	214	596
WP_002740724.1	lcl|NZ_JQRU01000038.1_cds_WP_020772814.1_1996	29.046	241	596
WP_002740724.1	lcl|NZ_JQRU01000038.1_cds_WP_017808979.1_1977	29.870	231	596
WP_002740724.1	lcl|NZ_JQRU01000038.1_cds_WP_020772906.1_2030	26.829	246	596
WP_002740724.1	lcl|NZ_JQRU01000065.1_cds_WP_020772697.1_2803	27.928	222	596
WP_002740724.1	lcl|NZ_JQRU01000007.1_cds_WP_020774751.1_512	28.378	222	596
WP_002740724.1	lcl|NZ_JQRU01000040.1_cds_WP_020774979.1_2094	31.197	234	596
WP_002740724.1	lcl|NZ_JQRU01000050.1_cds_WP_020775191.1_2352	26.484	219	596
WP_002740724.1	lcl|NZ_JQRU01000019.1_cds_WP_020773964.1_1151	27.700	213	596
WP_002740724.1	lcl|NZ_JQRU01000008.1_cds_WP_020771995.1_635	28.378	222	596
WP_002740724.1	lcl|NZ_JQRU01000008.1_cds_WP_020771751.1_634	29.596	223	596
WP_002740724.1	lcl|NZ_JQRU01000033.1_cds_WP_020774455.1_1730	23.944	213	596
WP_002740724.1	lcl|NZ_JQRU01000032.1_cds_WP_020774785.1_1699	28.643	199	596
WP_002740724.1	lcl|NZ_JQRU01000044.1_cds_WP_020774788.1_2207	25.112	223	596
WP_002740724.1	lcl|NZ_JQRU01000032.1_cds_WP_020774796.1_1713	26.667	240	596
WP_002740724.1	lcl|NZ_JQRU01000073.1_cds_WP_020774244.1_2980	26.337	243	596
WP_002740724.1	lcl|NZ_JQRU01000014.1_cds_WP_020773562.1_952	28.402	169	596
WP_002740724.1	lcl|NZ_JQRU01000088.1_cds_WP_020774734.1_3251	79.966	594	596
WP_002740724.1	lcl|NZ_JQRU01000079.1_cds_WP_020774675.1_3072	35.580	371	596
WP_002740724.1	lcl|NZ_JQRU01000005.1_cds_WP_020772142.1_370	35.154	421	596
WP_002740724.1	lcl|NZ_JQRU01000023.1_cds_WP_020771820.1_1345	41.631	233	596
WP_002740724.1	lcl|NZ_JQRU01000002.1_cds_WP_020774263.1_50	34.000	250	596
WP_002740724.1	lcl|NZ_JQRU01000035.1_cds_WP_021064499.1_1812	31.020	245	596
WP_002740724.1	lcl|NZ_JQRU01000116.1_cds_WP_020774460.1_3658	33.921	227	596
WP_002740724.1	lcl|NZ_JQRU01000047.1_cds_WP_017807632.1_2271	29.730	222	596
WP_002740724.1	lcl|NZ_JQRU01000040.1_cds_WP_020774955.1_2081	29.555	247	596
WP_002740724.1	lcl|NZ_JQRU01000025.1_cds_WP_020773130.1_1473	26.168	214	596
WP_002740724.1	lcl|NZ_JQRU01000038.1_cds_WP_020772814.1_1996	29.046	241	596
