WP_002725873.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	97.561	82	106
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	96.486	313	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	65.116	43	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	76.667	30	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	27.711	249	314
WP_002733579.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	24.000	325	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	23.656	186	314
WP_002733579.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	23.132	281	314
WP_002733579.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	24.615	260	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	24.324	333	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	22.256	328	314
WP_002733579.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	19.643	168	314
WP_002733579.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	21.270	315	314
WP_026054882.1	lcl|NZ_JQRN01000018.1_cds_WP_061222786.1_759	93.151	365	365
WP_002733646.1	lcl|NZ_JQRN01000018.1_cds_WP_061222785.1_758	96.757	185	185
WP_002733646.1	lcl|NZ_JQRN01000140.1_cds_WP_061224509.1_3003	35.065	154	185
WP_002733534.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	92.705	329	329
WP_002733534.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	30.476	315	329
WP_002733534.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	31.454	337	329
WP_002733534.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	31.988	322	329
WP_002733534.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	31.833	311	329
WP_002733534.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	27.859	341	329
WP_002733534.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	29.808	312	329
