WP_002725873.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	91.463	82	106
WP_002733579.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	92.357	314	314
WP_002733579.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	27.711	249	314
WP_002733579.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	23.171	328	314
WP_002733579.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	22.776	281	314
WP_002733579.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	25.153	326	314
WP_026054882.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761675.1_3047	86.027	365	365
WP_002733646.1	lcl|NZ_AHQZ01000081.1_cds_WP_000884059.1_3046	95.676	185	185
WP_002733646.1	lcl|NZ_AHQZ01000082.1_cds_WP_004752075.1_2949	41.429	140	185
WP_002733534.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	98.176	329	329
WP_002733534.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	31.429	315	329
WP_002733534.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	30.746	335	329
WP_002733534.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	32.143	308	329
WP_002733534.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	30.887	327	329
WP_002733534.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	29.231	325	329
WP_002733534.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	29.603	277	329
WP_002733534.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	29.316	307	329
WP_002733534.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766741.1_835	26.642	274	329
WP_002733534.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	25.651	269	329
WP_002733534.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	26.230	244	329
WP_002733534.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	29.213	267	329
WP_002733534.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.573	262	329
WP_002733534.1	lcl|NZ_AHQZ01000017.1_cds_WP_016761493.1_3592	26.087	276	329
WP_002733534.1	lcl|NZ_AHQZ01000081.1_cds_WP_000378097.1_3025	24.419	172	329
WP_002733627.1	lcl|NZ_AHQZ01000081.1_cds_WP_000774260.1_3044	93.258	267	267
WP_002733627.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766678.1_853	27.513	189	267
WP_002733627.1	lcl|NZ_AHQZ01000093.1_cds_WP_004779324.1_2550	28.342	187	267
WP_002733627.1	lcl|NZ_AHQZ01000071.1_cds_WP_016761591.1_3357	36.047	86	267
WP_002740779.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	96.660	509	509
WP_002740779.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	25.758	330	509
WP_002740779.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	31.111	90	509
WP_002740779.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	96.660	509	509
