WP_002725873.1	lcl|NZ_RQGN01000071.1_cds_WP_100762083.1_647	96.341	82	106
WP_002733579.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	92.038	314	314
WP_002733579.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	23.926	326	314
WP_002733579.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	23.656	186	314
WP_002733579.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	24.014	279	314
WP_002733579.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	20.833	168	314
WP_002733646.1	lcl|NZ_RQGN01000002.1_cds_WP_135669244.1_2112	38.312	154	185
WP_002733534.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	33.333	306	329
WP_002733534.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	30.476	315	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	29.940	334	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	32.450	302	329
WP_002733534.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	28.616	318	329
WP_002733534.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	28.485	330	329
WP_002733534.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	28.395	243	329
WP_002733534.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	26.715	277	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	22.137	262	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	25.000	316	329
WP_002733534.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	27.976	168	329
WP_002733534.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	30.370	135	329
WP_002733534.1	lcl|NZ_RQGN01000110.1_cds_WP_135672734.1_2177	26.515	264	329
WP_002733534.1	lcl|NZ_RQGN01000044.1_cds_WP_135670595.1_93	25.969	258	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_100761800.1_696	26.163	172	329
WP_002733534.1	lcl|NZ_RQGN01000026.1_cds_WP_135670009.1_3949	27.869	244	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_010575208.1_672	24.280	243	329
WP_002733534.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	25.614	285	329
WP_002733534.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	23.457	324	329
WP_002733627.1	lcl|NZ_RQGN01000071.1_cds_WP_135671441.1_666	25.431	232	267
WP_002733627.1	lcl|NZ_RQGN01000071.1_cds_WP_100761789.1_685	26.442	208	267
WP_002733627.1	lcl|NZ_RQGN01000071.1_cds_WP_135671479.1_712	26.984	189	267
WP_002733627.1	lcl|NZ_RQGN01000028.1_cds_WP_135670068.1_3216	33.636	110	267
WP_002733627.1	lcl|NZ_RQGN01000008.1_cds_WP_135669423.1_4114	36.066	61	267
WP_002733627.1	lcl|NZ_RQGN01000046.1_cds_WP_210413267.1_3931	26.882	186	267
WP_002740779.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	26.844	339	509
WP_002740779.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	32.222	90	509
WP_002740779.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	26.844	339	509
WP_002740779.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	32.222	90	509
WP_002740721.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	25.830	271	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	27.744	328	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	26.838	272	330
WP_002740721.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	27.536	276	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_010575208.1_672	31.496	127	330
WP_002740721.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	23.724	333	330
WP_002740721.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	26.697	221	330
WP_002740721.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	27.426	237	330
WP_002740721.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	26.687	326	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_167883056.1_674	23.529	238	330
WP_002740721.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	27.143	140	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	25.614	285	330
WP_002740721.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	22.180	266	330
WP_002740826.1	lcl|NZ_RQGN01000028.1_cds_WP_210413252.1_3221	28.307	378	366
WP_002740826.1	lcl|NZ_RQGN01000032.1_cds_WP_100764130.1_3291	31.667	360	366
WP_002740826.1	lcl|NZ_RQGN01000071.1_cds_WP_135671437.1_662	25.478	314	366
WP_002740826.1	lcl|NZ_RQGN01000003.1_cds_WP_167882938.1_822	32.432	185	366
WP_002740861.1	lcl|NZ_RQGN01000032.1_cds_WP_100764130.1_3291	32.982	379	367
WP_002740861.1	lcl|NZ_RQGN01000028.1_cds_WP_210413252.1_3221	31.117	376	367
WP_002740861.1	lcl|NZ_RQGN01000071.1_cds_WP_135671437.1_662	28.862	246	367
WP_002740861.1	lcl|NZ_RQGN01000003.1_cds_WP_167882938.1_822	24.860	358	367
WP_002740861.1	lcl|NZ_RQGN01000002.1_cds_WP_135669218.1_2078	33.019	106	367
WP_002740998.1	lcl|NZ_RQGN01000045.1_cds_WP_135670816.1_351	45.679	243	265
WP_032853071.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	37.966	295	310
WP_032853071.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	25.490	306	310
WP_032853071.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	26.316	133	310
WP_032853071.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	37.966	295	310
WP_032853071.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	25.490	306	310
WP_032853071.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	26.316	133	310
WP_002740917.1	lcl|NZ_RQGN01000013.1_cds_WP_135669646.1_487	29.487	78	221
WP_002740917.1	lcl|NZ_RQGN01000100.1_cds_WP_135672333.1_3130	27.559	127	221
WP_002740692.1	lcl|NZ_RQGN01000071.1_cds_WP_167883056.1_674	23.830	235	283
WP_002740692.1	lcl|NZ_RQGN01000071.1_cds_WP_135671465.1_695	26.174	298	283
WP_230456811.1	lcl|NZ_RQGN01000013.1_cds_WP_135669646.1_487	30.588	170	388
WP_230456811.1	lcl|NZ_RQGN01000081.1_cds_WP_135671656.1_2689	30.667	150	388
WP_230456811.1	lcl|NZ_RQGN01000071.1_cds_WP_135671456.1_683	32.353	102	388
WP_230456811.1	lcl|NZ_RQGN01000050.1_cds_WP_135671003.1_1327	27.397	146	388
WP_230456811.1	lcl|NZ_RQGN01000019.1_cds_WP_135669825.1_2904	25.161	155	388
WP_230456811.1	lcl|NZ_RQGN01000044.1_cds_WP_135670550.1_36	23.770	122	388
WP_002740724.1	lcl|NZ_RQGN01000012.1_cds_WP_167882949.1_948	31.693	508	596
WP_002740724.1	lcl|NZ_RQGN01000003.1_cds_WP_135669318.1_787	35.392	421	596
WP_002740724.1	lcl|NZ_RQGN01000013.1_cds_WP_135669691.1_547	42.060	233	596
WP_002740724.1	lcl|NZ_RQGN01000071.1_cds_WP_135671425.1_649	31.217	378	596
WP_002740724.1	lcl|NZ_RQGN01000042.1_cds_WP_135670510.1_2364	33.778	225	596
WP_002740724.1	lcl|NZ_RQGN01000017.1_cds_WP_135669761.1_1580	33.632	223	596
WP_002740724.1	lcl|NZ_RQGN01000104.1_cds_WP_246846893.1_2192	33.796	216	596
WP_002740724.1	lcl|NZ_RQGN01000012.1_cds_WP_135669580.1_882	29.960	247	596
WP_002740724.1	lcl|NZ_RQGN01000029.1_cds_WP_135670134.1_1716	29.046	241	596
WP_002740724.1	lcl|NZ_RQGN01000083.1_cds_WP_135671764.1_1204	30.901	233	596
WP_002740724.1	lcl|NZ_RQGN01000083.1_cds_WP_135671763.1_1203	31.683	202	596
WP_002740724.1	lcl|NZ_RQGN01000102.1_cds_WP_165783321.1_1926	26.636	214	596
WP_002740724.1	lcl|NZ_RQGN01000046.1_cds_WP_100737282.1_3921	31.081	222	596
WP_002740724.1	lcl|NZ_RQGN01000029.1_cds_WP_135670095.1_1669	29.596	223	596
WP_002740724.1	lcl|NZ_RQGN01000044.1_cds_WP_135670536.1_17	31.551	187	596
WP_002740724.1	lcl|NZ_RQGN01000089.1_cds_WP_135671973.1_2959	26.829	246	596
WP_002740724.1	lcl|NZ_RQGN01000002.1_cds_WP_135669230.1_2092	30.508	236	596
WP_002740724.1	lcl|NZ_RQGN01000002.1_cds_WP_135669243.1_2111	28.750	240	596
WP_002740724.1	lcl|NZ_RQGN01000108.1_cds_WP_135672662.1_1111	28.444	225	596
WP_002740724.1	lcl|NZ_RQGN01000035.1_cds_WP_135670273.1_3548	26.761	213	596
WP_002740724.1	lcl|NZ_RQGN01000091.1_cds_WP_135672017.1_3896	26.724	232	596
WP_002740724.1	lcl|NZ_RQGN01000012.1_cds_WP_135669557.1_925	29.435	248	596
WP_002740724.1	lcl|NZ_RQGN01000088.1_cds_WP_135671940.1_2741	29.952	207	596
WP_002740724.1	lcl|NZ_RQGN01000035.1_cds_WP_100761110.1_3531	24.528	212	596
WP_002740724.1	lcl|NZ_RQGN01000029.1_cds_WP_135670101.1_1676	27.273	198	596
WP_002740724.1	lcl|NZ_RQGN01000019.1_cds_WP_135669841.1_2928	27.632	228	596
WP_002740724.1	lcl|NZ_RQGN01000092.1_cds_WP_135672029.1_2615	26.337	243	596
WP_002740724.1	lcl|NZ_RQGN01000019.1_cds_WP_100760944.1_2915	25.000	220	596
WP_002740724.1	lcl|NZ_RQGN01000088.1_cds_WP_135671946.1_2750	27.442	215	596
WP_002740724.1	lcl|NZ_RQGN01000099.1_cds_WP_135672225.1_1344	26.190	210	596
WP_002740724.1	lcl|NZ_RQGN01000108.1_cds_WP_135672614.1_1053	35.000	80	596
WP_002740724.1	lcl|NZ_RQGN01000012.1_cds_WP_167882949.1_948	31.693	508	596
WP_002740724.1	lcl|NZ_RQGN01000003.1_cds_WP_135669318.1_787	35.392	421	596
WP_002740724.1	lcl|NZ_RQGN01000013.1_cds_WP_135669691.1_547	42.060	233	596
WP_002740724.1	lcl|NZ_RQGN01000071.1_cds_WP_135671425.1_649	31.217	378	596
WP_002740724.1	lcl|NZ_RQGN01000042.1_cds_WP_135670510.1_2364	33.778	225	596
WP_002740724.1	lcl|NZ_RQGN01000017.1_cds_WP_135669761.1_1580	33.632	223	596
