WP_002725873.1	lcl|NZ_RQFF01000016.1_cds_WP_135633099.1_3511	63.514	74	106
WP_002733579.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	80.968	310	314
WP_002733579.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	23.839	323	314
WP_002733579.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	25.915	328	314
WP_002733579.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	26.738	187	314
WP_002733579.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	20.818	269	314
WP_002733579.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	22.590	332	314
WP_002733646.1	lcl|NZ_RQFF01000013.1_cds_WP_135632379.1_1379	31.214	173	185
WP_002733534.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	31.210	314	329
WP_002733534.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	29.129	333	329
WP_002733534.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	30.968	310	329
WP_002733534.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	28.739	341	329
WP_002733534.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	27.974	311	329
WP_002733534.1	lcl|NZ_RQFF01000030.1_cds_WP_135634855.1_661	27.928	333	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	26.646	319	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	26.582	316	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_135633039.1_3480	24.088	274	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_135633031.1_3476	27.419	248	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_135633067.1_3495	27.132	258	329
WP_002733534.1	lcl|NZ_RQFF01000010.1_cds_WP_208742289.1_3115	24.026	308	329
WP_002733534.1	lcl|NZ_RQFF01000013.1_cds_WP_135632104.1_1019	25.746	268	329
WP_002733534.1	lcl|NZ_RQFF01000026.1_cds_WP_135633413.1_3436	27.933	179	329
WP_002733534.1	lcl|NZ_RQFF01000030.1_cds_WP_135634057.1_181	28.112	249	329
WP_002733534.1	lcl|NZ_RQFF01000016.1_cds_WP_208742317.1_3483	26.061	165	329
WP_002733627.1	lcl|NZ_RQFF01000016.1_cds_WP_135633041.1_3481	24.793	242	267
WP_002733627.1	lcl|NZ_RQFF01000013.1_cds_WP_135632129.1_1080	25.670	261	267
WP_002733627.1	lcl|NZ_RQFF01000030.1_cds_WP_135634702.1_568	37.363	91	267
