WP_002725873.1	lcl|NZ_AOWY01000120.1_cds_WP_000340715.1_2034	93.902	82	106
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	92.675	314	314
WP_002733579.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	23.171	328	314
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	27.309	249	314
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	22.909	275	314
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	23.875	289	314
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	24.540	326	314
WP_002733579.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	21.981	323	314
WP_026054882.1	lcl|NZ_AOWY01000120.1_cds_WP_000604524.1_2032	85.479	365	365
WP_002733646.1	lcl|NZ_AOWY01000120.1_cds_WP_000884059.1_2031	95.676	185	185
WP_002733646.1	lcl|NZ_AOWY01000089.1_cds_WP_000351733.1_1253	40.714	140	185
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	98.480	329	329
WP_002733534.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	32.063	315	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	30.746	335	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	31.677	322	329
WP_002733534.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	31.803	305	329
WP_002733534.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	30.183	328	329
WP_002733534.1	lcl|NZ_AOWY01000048.1_cds_WP_000709511.1_531	28.923	325	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	24.727	275	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	28.990	307	329
WP_002733534.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	29.682	283	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	25.237	317	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_002079020.1_2004	29.259	270	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000475904.1_1966	27.007	274	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	25.078	319	329
WP_002733534.1	lcl|NZ_AOWY01000189.1_cds_WP_001074784.1_3804	29.434	265	329
WP_002733534.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	26.772	254	329
WP_002733534.1	lcl|NZ_AOWY01000120.1_cds_WP_000487322.1_1976	26.852	324	329
WP_002733627.1	lcl|NZ_AOWY01000120.1_cds_WP_000774260.1_2029	93.258	267	267
WP_002733627.1	lcl|NZ_AOWY01000120.1_cds_WP_000859505.1_1977	28.155	206	267
WP_002733627.1	lcl|NZ_AOWY01000120.1_cds_WP_000800438.1_1995	28.492	179	267
WP_002733627.1	lcl|NZ_AOWY01000120.1_cds_WP_000842260.1_1948	27.895	190	267
WP_002733627.1	lcl|NZ_AOWY01000097.1_cds_WP_000667727.1_1445	31.818	110	267
WP_002733627.1	lcl|NZ_AOWY01000144.1_cds_WP_000805357.1_2607	27.660	188	267
WP_002740779.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	95.874	509	509
WP_002740779.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.852	324	509
WP_002740779.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	31.111	90	509
WP_002740779.1	lcl|NZ_AOWY01000120.1_cds_WP_000612792.1_2028	95.874	509	509
WP_002740779.1	lcl|NZ_AOWY01000084.1_cds_WP_000291586.1_969	26.852	324	509
WP_002740779.1	lcl|NZ_AOWY01000084.1_cds_WP_000364507.1_968	31.111	90	509
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	95.455	330	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_002079020.1_2004	27.869	305	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	28.990	307	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	27.068	266	330
WP_002740721.1	lcl|NZ_AOWY01000097.1_cds_WP_001984071.1_1487	24.265	272	330
WP_002740721.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	26.582	316	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	24.625	333	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	28.959	221	330
WP_002740721.1	lcl|NZ_AOWY01000138.1_cds_WP_001003556.1_2489	27.888	251	330
WP_002740721.1	lcl|NZ_AOWY01000150.1_cds_WP_000649925.1_2727	29.249	253	330
WP_002740721.1	lcl|NZ_AOWY01000097.1_cds_WP_000688694.1_1467	25.571	219	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000487322.1_1976	27.208	283	330
WP_002740721.1	lcl|NZ_AOWY01000120.1_cds_WP_000601375.1_1974	26.374	273	330
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_001198107.1_2026	95.628	366	366
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_000608287.1_2025	39.726	365	366
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_000575178.1_1955	34.262	359	366
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_000575398.1_2010	33.898	354	366
WP_002740826.1	lcl|NZ_AOWY01000097.1_cds_WP_001281953.1_1451	28.232	379	366
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_000346036.1_1992	28.090	356	366
WP_002740826.1	lcl|NZ_AOWY01000165.1_cds_WP_000538752.1_3330	30.084	359	366
WP_002740826.1	lcl|NZ_AOWY01000120.1_cds_WP_000947842.1_1999	26.957	345	366
WP_002740826.1	lcl|NZ_AOWY01000041.1_cds_WP_001982414.1_420	31.579	190	366
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_000608287.1_2025	95.368	367	367
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_001198107.1_2026	39.452	365	367
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_000575398.1_2010	40.169	356	367
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_000575178.1_1955	36.314	369	367
WP_002740861.1	lcl|NZ_AOWY01000165.1_cds_WP_000538752.1_3330	31.383	376	367
WP_002740861.1	lcl|NZ_AOWY01000097.1_cds_WP_001281953.1_1451	30.159	378	367
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_000346036.1_1992	24.665	373	367
WP_002740861.1	lcl|NZ_AOWY01000120.1_cds_WP_000947842.1_1999	26.404	356	367
