WP_002725873.1	lcl|NZ_JADDVC010000006.1_cds_WP_002725873.1_3026	100.000	106	106
WP_002733579.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	100.000	314	314
WP_002733579.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	24.615	325	314
WP_002733579.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	26.908	249	314
WP_002733579.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	23.132	281	314
WP_002733579.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	25.723	311	314
WP_002733579.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	20.809	173	314
WP_002733579.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	24.503	151	314
WP_002733579.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	24.848	330	314
WP_026054882.1	lcl|NZ_JADDVC010000006.1_cds_WP_026054882.1_3024	99.726	365	365
WP_002733646.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733646.1_3023	100.000	185	185
WP_002733646.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721790.1_2462	36.364	154	185
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	100.000	329	329
WP_002733534.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	29.841	315	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	31.045	335	329
WP_002733534.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	31.190	311	329
WP_002733534.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	27.273	341	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	27.647	340	329
WP_002733534.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728316.1_3090	27.576	330	329
WP_002733534.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	28.846	312	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733546.1_2956	25.000	268	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	28.990	307	329
WP_002733534.1	lcl|NZ_JADDVC010000008.1_cds_WP_002732331.1_3216	27.636	275	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002744551.1_2991	28.339	307	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	26.908	249	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	23.659	317	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733698.1_2948	26.277	274	329
WP_002733534.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	26.592	267	329
WP_002733534.1	lcl|NZ_JADDVC010000001.1_cds_WP_002721725.1_825	25.223	337	329
WP_002733534.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739935.1_737	27.309	249	329
WP_002733534.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733757.1_2958	30.994	171	329
WP_002733627.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733627.1_3021	99.625	267	267
WP_002733627.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740926.1_2980	28.492	179	267
WP_002733627.1	lcl|NZ_JADDVC010000006.1_cds_WP_002738295.1_2959	26.699	206	267
WP_002733627.1	lcl|NZ_JADDVC010000006.1_cds_WP_002727921.1_2930	27.513	189	267
WP_002733627.1	lcl|NZ_JADDVC010000024.1_cds_WP_002729040.1_1163	33.636	110	267
WP_002733627.1	lcl|NZ_JADDVC010000003.1_cds_WP_002766579.1_2026	36.047	86	267
WP_002733627.1	lcl|NZ_JADDVC010000013.1_cds_WP_002729513.1_286	26.344	186	267
WP_002740779.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740779.1_3020	100.000	509	509
WP_002740779.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728536.1_2728	28.223	287	509
WP_002740779.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728534.1_2727	31.111	90	509
WP_002740779.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740779.1_3020	100.000	509	509
WP_002740779.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728536.1_2728	28.223	287	509
WP_002740779.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728534.1_2727	31.111	90	509
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	99.697	330	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002744551.1_2991	27.213	305	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	28.990	307	330
WP_002740721.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	25.275	273	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	25.526	333	330
WP_002740721.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	28.369	282	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	29.412	221	330
WP_002740721.1	lcl|NZ_JADDVC010000008.1_cds_WP_002732331.1_3216	26.754	228	330
WP_002740721.1	lcl|NZ_JADDVC010000001.1_cds_WP_002721725.1_825	24.898	245	330
WP_002740721.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	27.950	322	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	25.773	291	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733546.1_2956	24.354	271	330
WP_002740721.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	26.056	142	330
WP_002740721.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	24.803	254	330
WP_002740721.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	24.848	330	330
WP_002740826.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740826.1_3018	100.000	366	366
WP_002740826.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740861.1_3017	39.726	365	366
WP_002740826.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733737.1_2997	34.286	350	366
WP_002740826.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740294.1_2937	34.278	353	366
WP_002740826.1	lcl|NZ_JADDVC010000024.1_cds_WP_002728994.1_1169	28.307	378	366
WP_002740826.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738884.1_3135	29.444	360	366
WP_002740826.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733599.1_2984	27.095	358	366
WP_002740826.1	lcl|NZ_JADDVC010000008.1_cds_WP_002724641.1_3217	32.086	187	366
WP_002740861.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740861.1_3017	100.000	367	367
WP_002740861.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740826.1_3018	39.726	365	367
WP_002740861.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733737.1_2997	40.111	359	367
WP_002740861.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740294.1_2937	36.261	353	367
WP_002740861.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738884.1_3135	33.333	381	367
WP_002740861.1	lcl|NZ_JADDVC010000024.1_cds_WP_002728994.1_1169	30.053	376	367
WP_002740861.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733599.1_2984	29.661	354	367
WP_002740861.1	lcl|NZ_JADDVC010000008.1_cds_WP_002724641.1_3217	25.140	358	367
WP_002740729.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740729.1_3016	100.000	544	544
WP_002740729.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740729.1_3016	100.000	544	544
WP_002740998.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740998.1_3015	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVC010000003.1_cds_WP_002742191.1_2057	45.679	243	265
WP_032853071.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853071.1_3014	100.000	310	310
WP_032853071.1	lcl|NZ_JADDVC010000034.1_cds_WP_002741402.1_1750	37.500	304	310
WP_032853071.1	lcl|NZ_JADDVC010000020.1_cds_WP_002727287.1_941	27.063	303	310
WP_032853071.1	lcl|NZ_JADDVC010000004.1_cds_WP_002727177.1_2412	24.887	221	310
WP_032853071.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853071.1_3014	100.000	310	310
WP_032853071.1	lcl|NZ_JADDVC010000034.1_cds_WP_002741402.1_1750	37.500	304	310
WP_032853071.1	lcl|NZ_JADDVC010000020.1_cds_WP_002727287.1_941	27.063	303	310
WP_032853071.1	lcl|NZ_JADDVC010000004.1_cds_WP_002727177.1_2412	24.887	221	310
WP_002740848.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740848.1_3013	100.000	264	264
WP_032853450.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853450.1_3012	100.000	130	130
