WP_002725873.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002725873.1_2780	100.000	106	106
WP_002733579.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	100.000	314	314
WP_002733579.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	24.615	325	314
WP_002733579.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	26.908	249	314
WP_002733579.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	23.132	281	314
WP_002733579.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	25.723	311	314
WP_002733579.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	20.809	173	314
WP_002733579.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	24.503	151	314
WP_002733579.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	24.848	330	314
WP_026054882.1	lcl|NZ_JADDVZ010000005.1_cds_WP_026054882.1_2778	99.726	365	365
WP_002733646.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733646.1_2777	100.000	185	185
WP_002733646.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721790.1_2072	36.364	154	185
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	100.000	329	329
WP_002733534.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	29.841	315	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	31.045	335	329
WP_002733534.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	31.190	311	329
WP_002733534.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	27.273	341	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	27.647	340	329
WP_002733534.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728316.1_3037	27.576	330	329
WP_002733534.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	28.846	312	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733546.1_2710	25.000	268	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	28.990	307	329
WP_002733534.1	lcl|NZ_JADDVZ010000007.1_cds_WP_002732331.1_3125	27.636	275	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	28.339	307	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	26.908	249	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	23.659	317	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733698.1_2702	26.277	274	329
WP_002733534.1	lcl|NZ_JADDVZ010000059.1_cds_WP_002740236.1_2663	26.592	267	329
WP_002733534.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002721725.1_2460	25.223	337	329
WP_002733534.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739935.1_2372	27.309	249	329
WP_002733534.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733757.1_2712	30.994	171	329
WP_002733627.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733627.1_2775	99.625	267	267
WP_002733627.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740926.1_2734	28.492	179	267
WP_002733627.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002738295.1_2713	26.699	206	267
WP_002733627.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002727921.1_2684	27.513	189	267
WP_002733627.1	lcl|NZ_JADDVZ010000024.1_cds_WP_002729040.1_1195	33.636	110	267
WP_002733627.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002766579.1_1485	36.047	86	267
