WP_002725873.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180187.1_488	97.561	82	106
WP_002733579.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180188.1_489	64.516	310	314
WP_002733579.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180180.1_482	25.483	259	314
WP_002733579.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573102.1_1279	23.926	326	314
WP_002733579.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654501.1_532	23.843	281	314
WP_002733579.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653827.1_2271	20.710	169	314
WP_002733646.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180202.1_503	38.764	178	185
WP_002733646.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574925.1_2500	38.312	154	185
WP_002733534.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573102.1_1279	30.476	315	329
WP_002733534.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654501.1_532	29.341	334	329
WP_002733534.1	lcl|NZ_RQGJ01000037.1_cds_WP_205872855.1_3377	33.007	306	329
WP_002733534.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180180.1_482	28.213	319	329
WP_002733534.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653827.1_2271	27.083	336	329
WP_002733534.1	lcl|NZ_RQGJ01000037.1_cds_WP_135654864.1_3249	28.302	318	329
WP_002733534.1	lcl|NZ_RQGJ01000009.1_cds_WP_040913715.1_2179	28.485	330	329
WP_002733534.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654757.1_1474	28.395	243	329
WP_002733534.1	lcl|NZ_RQGJ01000026.1_cds_WP_123179539.1_2005	26.316	247	329
WP_002733534.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180188.1_489	24.116	311	329
WP_002733534.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653701.1_1820	26.217	267	329
WP_002733534.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654727.1_1369	25.378	331	329
WP_002733534.1	lcl|NZ_RQGJ01000014.1_cds_WP_100756722.1_2681	25.681	257	329
WP_002733534.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654492.1_515	25.203	246	329
WP_002733534.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653804.1_2232	27.869	244	329
WP_002733627.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180186.1_487	28.270	237	267
WP_002733627.1	lcl|NZ_RQGJ01000024.1_cds_WP_010575168.1_533	26.984	189	267
WP_002733627.1	lcl|NZ_RQGJ01000032.1_cds_WP_135608260.1_3634	33.636	110	267
WP_002733627.1	lcl|NZ_RQGJ01000026.1_cds_WP_084492239.1_2088	31.959	97	267
WP_002733627.1	lcl|NZ_RQGJ01000009.1_cds_WP_205872856.1_2270	26.316	190	267
WP_002740779.1	lcl|NZ_RQGJ01000036.1_cds_WP_135654830.1_2890	26.844	339	509
WP_002740779.1	lcl|NZ_RQGJ01000036.1_cds_WP_100755052.1_2889	31.111	90	509
WP_002740779.1	lcl|NZ_RQGJ01000036.1_cds_WP_135654830.1_2890	26.844	339	509
WP_002740779.1	lcl|NZ_RQGJ01000036.1_cds_WP_100755052.1_2889	31.111	90	509
WP_002740721.1	lcl|NZ_RQGJ01000037.1_cds_WP_205872855.1_3377	25.830	271	330
WP_002740721.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654501.1_532	27.327	333	330
WP_002740721.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573102.1_1279	27.899	276	330
WP_002740721.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180180.1_482	24.691	324	330
WP_002740721.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654727.1_1369	25.769	260	330
WP_002740721.1	lcl|NZ_RQGJ01000037.1_cds_WP_135654864.1_3249	28.269	283	330
WP_002740721.1	lcl|NZ_RQGJ01000026.1_cds_WP_123179539.1_2005	26.244	221	330
WP_002740721.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654757.1_1474	27.004	237	330
WP_002740721.1	lcl|NZ_RQGJ01000024.1_cds_WP_135607539.1_491	26.786	168	330
WP_002740721.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653827.1_2271	26.619	139	330
WP_002740826.1	lcl|NZ_RQGJ01000032.1_cds_WP_210413141.1_3629	28.571	378	366
WP_002740826.1	lcl|NZ_RQGJ01000008.1_cds_WP_135653763.1_3054	31.006	358	366
WP_002740826.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654483.1_483	30.104	289	366
WP_002740826.1	lcl|NZ_RQGJ01000026.1_cds_WP_040913053.1_2074	30.811	185	366
WP_002740861.1	lcl|NZ_RQGJ01000008.1_cds_WP_135653763.1_3054	33.245	379	367
WP_002740861.1	lcl|NZ_RQGJ01000032.1_cds_WP_210413141.1_3629	31.383	376	367
WP_002740861.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654483.1_483	33.223	301	367
WP_002740861.1	lcl|NZ_RQGJ01000026.1_cds_WP_040913053.1_2074	24.302	358	367
WP_002740998.1	lcl|NZ_RQGJ01000009.1_cds_WP_010575921.1_2378	45.267	243	265
WP_032853071.1	lcl|NZ_RQGJ01000007.1_cds_WP_123179168.1_1616	38.158	304	310
WP_032853071.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986400.1_331	25.490	306	310
WP_032853071.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574975.1_2551	25.564	133	310
WP_032853071.1	lcl|NZ_RQGJ01000007.1_cds_WP_123179168.1_1616	38.158	304	310
WP_032853071.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986400.1_331	25.490	306	310
WP_032853071.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574975.1_2551	25.564	133	310
WP_002740917.1	lcl|NZ_RQGJ01000031.1_cds_WP_040913121.1_1251	29.487	78	221
WP_002740917.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653631.1_1597	24.752	101	221
WP_002740692.1	lcl|NZ_RQGJ01000024.1_cds_WP_135607539.1_491	24.161	298	283
WP_230456811.1	lcl|NZ_RQGJ01000031.1_cds_WP_040913121.1_1251	29.439	214	388
WP_230456811.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653630.1_1596	31.690	142	388
WP_230456811.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654362.1_81	27.891	147	388
WP_230456811.1	lcl|NZ_RQGJ01000011.1_cds_WP_020986265.1_992	23.750	160	388
WP_230456811.1	lcl|NZ_RQGJ01000005.1_cds_WP_010572519.1_3548	23.770	122	388
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_167882561.1_2216	31.890	508	596
WP_002740724.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573481.1_2039	34.679	421	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_100737813.1_1190	42.060	233	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180189.1_490	27.213	610	596
WP_002740724.1	lcl|NZ_RQGJ01000007.1_cds_WP_010574638.1_1805	33.186	226	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573207.1_1388	32.735	223	596
WP_002740724.1	lcl|NZ_RQGJ01000027.1_cds_WP_020985906.1_3893	30.364	247	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_100736648.1_47	33.796	216	596
WP_002740724.1	lcl|NZ_RQGJ01000022.1_cds_WP_040913226.1_3118	30.000	240	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986459.1_374	30.901	233	596
WP_002740724.1	lcl|NZ_RQGJ01000036.1_cds_WP_010574783.1_2884	26.606	218	596
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653822.1_2260	31.081	222	596
WP_002740724.1	lcl|NZ_RQGJ01000022.1_cds_WP_100736942.1_3163	29.596	223	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574907.1_2480	29.258	229	596
WP_002740724.1	lcl|NZ_RQGJ01000005.1_cds_WP_100738648.1_3530	31.551	187	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_100736278.1_2535	27.092	251	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_020986060.1_2499	28.750	240	596
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653795.1_2193	30.242	248	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654450.1_373	31.658	199	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573296.1_1486	28.444	225	596
WP_002740724.1	lcl|NZ_RQGJ01000011.1_cds_WP_135653963.1_833	26.761	213	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654740.1_1424	28.444	225	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654741.1_1425	29.279	222	596
WP_002740724.1	lcl|NZ_RQGJ01000008.1_cds_WP_010575834.1_2982	28.829	222	596
WP_002740724.1	lcl|NZ_RQGJ01000011.1_cds_WP_100754972.1_1019	28.448	232	596
WP_002740724.1	lcl|NZ_RQGJ01000022.1_cds_WP_123179249.1_3157	27.411	197	596
WP_002740724.1	lcl|NZ_RQGJ01000011.1_cds_WP_123179360.1_815	24.528	212	596
WP_002740724.1	lcl|NZ_RQGJ01000007.1_cds_WP_135653660.1_1697	26.749	243	596
WP_002740724.1	lcl|NZ_RQGJ01000011.1_cds_WP_100754982.1_1002	25.000	220	596
WP_002740724.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573345.1_1899	25.714	210	596
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_167882561.1_2216	31.890	508	596
WP_002740724.1	lcl|NZ_RQGJ01000026.1_cds_WP_010573481.1_2039	34.679	421	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_100737813.1_1190	42.060	233	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_123180189.1_490	27.213	610	596
WP_002740724.1	lcl|NZ_RQGJ01000007.1_cds_WP_010574638.1_1805	33.186	226	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573207.1_1388	32.735	223	596
WP_002740724.1	lcl|NZ_RQGJ01000027.1_cds_WP_020985906.1_3893	30.364	247	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_100736648.1_47	33.796	216	596
WP_002740724.1	lcl|NZ_RQGJ01000022.1_cds_WP_040913226.1_3118	30.000	240	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_020986459.1_374	30.901	233	596
WP_002740724.1	lcl|NZ_RQGJ01000036.1_cds_WP_010574783.1_2884	26.606	218	596
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653822.1_2260	31.081	222	596
WP_002740724.1	lcl|NZ_RQGJ01000022.1_cds_WP_100736942.1_3163	29.596	223	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_010574907.1_2480	29.258	229	596
WP_002740724.1	lcl|NZ_RQGJ01000005.1_cds_WP_100738648.1_3530	31.551	187	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_100736278.1_2535	27.092	251	596
WP_002740724.1	lcl|NZ_RQGJ01000021.1_cds_WP_020986060.1_2499	28.750	240	596
WP_002740724.1	lcl|NZ_RQGJ01000009.1_cds_WP_135653795.1_2193	30.242	248	596
WP_002740724.1	lcl|NZ_RQGJ01000024.1_cds_WP_135654450.1_373	31.658	199	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_010573296.1_1486	28.444	225	596
WP_002740724.1	lcl|NZ_RQGJ01000011.1_cds_WP_135653963.1_833	26.761	213	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654740.1_1424	28.444	225	596
WP_002740724.1	lcl|NZ_RQGJ01000031.1_cds_WP_135654741.1_1425	29.279	222	596
