WP_002725873.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	93.902	82	106
WP_002733579.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	92.994	314	314
WP_002733579.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	27.711	249	314
WP_002733579.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	23.171	328	314
WP_002733579.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	22.909	275	314
WP_002733579.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	23.875	289	314
WP_002733579.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	25.688	327	314
WP_002733579.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	24.540	326	314
WP_026054882.1	lcl|NZ_AOWJ01000112.1_cds_WP_000604524.1_1878	85.479	365	365
WP_002733646.1	lcl|NZ_AOWJ01000112.1_cds_WP_000884059.1_1877	95.676	185	185
WP_002733646.1	lcl|NZ_AOWJ01000103.1_cds_WP_000351733.1_1613	40.714	140	185
WP_002733534.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	97.568	329	329
WP_002733534.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	32.063	315	329
WP_002733534.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	31.988	322	329
WP_002733534.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	30.746	335	329
WP_002733534.1	lcl|NZ_AOWJ01000052.1_cds_WP_002064390.1_787	31.475	305	329
WP_002733534.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	30.183	328	329
WP_002733534.1	lcl|NZ_AOWJ01000068.1_cds_WP_000709511.1_951	28.923	325	329
WP_002733534.1	lcl|NZ_AOWJ01000155.1_cds_WP_000601375.1_3167	24.727	275	329
WP_002733534.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	28.990	307	329
WP_002733534.1	lcl|NZ_AOWJ01000052.1_cds_WP_000688698.1_767	29.682	283	329
WP_002733534.1	lcl|NZ_AOWJ01000155.1_cds_WP_000475897.1_3175	27.007	274	329
WP_002733534.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	25.078	319	329
WP_002733534.1	lcl|NZ_AOWJ01000129.1_cds_WP_001074779.1_2441	29.057	265	329
WP_002733534.1	lcl|NZ_AOWJ01000147.1_cds_WP_001003563.1_2961	26.378	254	329
WP_002733534.1	lcl|NZ_AOWJ01000155.1_cds_WP_000487319.1_3165	27.160	324	329
WP_002733627.1	lcl|NZ_AOWJ01000112.1_cds_WP_000774259.1_1875	92.884	267	267
WP_002733627.1	lcl|NZ_AOWJ01000155.1_cds_WP_000859505.1_3164	28.155	206	267
WP_002733627.1	lcl|NZ_AOWJ01000155.1_cds_WP_000800439.1_3145	28.492	179	267
WP_002733627.1	lcl|NZ_AOWJ01000155.1_cds_WP_000842260.1_3193	27.895	190	267
WP_002733627.1	lcl|NZ_AOWJ01000169.1_cds_WP_000667727.1_3584	31.818	110	267
WP_002733627.1	lcl|NZ_AOWJ01000173.1_cds_WP_000805357.1_3681	27.660	188	267
WP_002740779.1	lcl|NZ_AOWJ01000112.1_cds_WP_000612799.1_1874	96.857	509	509
WP_002740779.1	lcl|NZ_AOWJ01000156.1_cds_WP_000291581.1_3326	26.852	324	509
WP_002740779.1	lcl|NZ_AOWJ01000156.1_cds_WP_000364504.1_3327	31.111	90	509
WP_002740779.1	lcl|NZ_AOWJ01000112.1_cds_WP_000612799.1_1874	96.857	509	509
WP_002740779.1	lcl|NZ_AOWJ01000156.1_cds_WP_000291581.1_3326	26.852	324	509
WP_002740779.1	lcl|NZ_AOWJ01000156.1_cds_WP_000364504.1_3327	31.111	90	509
WP_002740721.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	95.455	330	330
