WP_002725873.1	lcl|NZ_AHPS01000124.1_cds_WP_000340715.1_1811	93.902	82	106
WP_002733579.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	93.312	314	314
WP_002733579.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	23.171	328	314
WP_002733579.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	27.309	249	314
WP_002733579.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	22.909	275	314
WP_002733579.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	24.221	289	314
WP_002733579.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	24.540	326	314
WP_002733579.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	21.981	323	314
WP_026054882.1	lcl|NZ_AHPS01000124.1_cds_WP_000604524.1_1813	85.479	365	365
WP_002733646.1	lcl|NZ_AHPS01000124.1_cds_WP_000884057.1_1814	95.135	185	185
WP_002733646.1	lcl|NZ_AHPS01000007.1_cds_WP_000351733.1_3761	40.714	140	185
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	98.480	329	329
WP_002733534.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	32.063	315	329
WP_002733534.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	31.045	335	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	31.677	322	329
WP_002733534.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	31.803	305	329
WP_002733534.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	30.183	328	329
WP_002733534.1	lcl|NZ_AHPS01000255.1_cds_WP_000709512.1_89	28.829	333	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	24.727	275	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	28.990	307	329
WP_002733534.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	29.329	283	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	25.078	319	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	29.670	273	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000475906.1_1882	26.277	274	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	24.765	319	329
WP_002733534.1	lcl|NZ_AHPS01000159.1_cds_WP_001074785.1_953	29.434	265	329
WP_002733534.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	27.165	254	329
WP_002733534.1	lcl|NZ_AHPS01000124.1_cds_WP_000487324.1_1870	27.160	324	329
WP_002733627.1	lcl|NZ_AHPS01000124.1_cds_WP_000774258.1_1816	92.509	267	267
WP_002733627.1	lcl|NZ_AHPS01000124.1_cds_WP_000859505.1_1869	28.155	206	267
WP_002733627.1	lcl|NZ_AHPS01000124.1_cds_WP_000800436.1_1848	28.492	179	267
WP_002733627.1	lcl|NZ_AHPS01000049.1_cds_WP_000842260.1_3094	27.895	190	267
WP_002733627.1	lcl|NZ_AHPS01000247.1_cds_WP_000667727.1_291	31.818	110	267
WP_002733627.1	lcl|NZ_AHPS01000055.1_cds_WP_000805358.1_2749	27.660	188	267
WP_002740779.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	95.678	509	509
WP_002740779.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	27.160	324	509
WP_002740779.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	31.111	90	509
WP_002740779.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	95.678	509	509
WP_002740779.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	27.160	324	509
WP_002740779.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	31.111	90	509
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	95.152	330	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	27.541	305	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	28.990	307	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	27.068	266	330
WP_002740721.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	24.265	272	330
WP_002740721.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	24.625	333	330
WP_002740721.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	26.582	316	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	28.959	221	330
WP_002740721.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	27.888	251	330
WP_002740721.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	29.249	253	330
WP_002740721.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	25.571	219	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000487324.1_1870	27.208	283	330
WP_002740721.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	26.374	273	330
WP_002740826.1	lcl|NZ_AHPS01000124.1_cds_WP_000575184.1_1893	34.262	359	366
WP_002740826.1	lcl|NZ_AHPS01000124.1_cds_WP_000575397.1_1833	33.616	354	366
WP_002740826.1	lcl|NZ_AHPS01000204.1_cds_WP_001281953.1_470	28.232	379	366
WP_002740826.1	lcl|NZ_AHPS01000124.1_cds_WP_000346036.1_1853	28.090	356	366
WP_002740826.1	lcl|NZ_AHPS01000063.1_cds_WP_000538750.1_2572	30.084	359	366
WP_002740826.1	lcl|NZ_AHPS01000124.1_cds_WP_000947842.1_1844	26.957	345	366
WP_002740826.1	lcl|NZ_AHPS01000243.1_cds_WP_001982414.1_367	31.579	190	366
WP_002740861.1	lcl|NZ_AHPS01000124.1_cds_WP_000575397.1_1833	40.169	356	367
WP_002740861.1	lcl|NZ_AHPS01000124.1_cds_WP_000575184.1_1893	36.314	369	367
WP_002740861.1	lcl|NZ_AHPS01000063.1_cds_WP_000538750.1_2572	31.383	376	367
WP_002740861.1	lcl|NZ_AHPS01000204.1_cds_WP_001281953.1_470	30.159	378	367
WP_002740861.1	lcl|NZ_AHPS01000124.1_cds_WP_000346036.1_1853	24.665	373	367
WP_002740861.1	lcl|NZ_AHPS01000124.1_cds_WP_000947842.1_1844	26.404	356	367
WP_002740861.1	lcl|NZ_AHPS01000243.1_cds_WP_001982414.1_367	24.581	358	367
WP_002740729.1	lcl|NZ_AHPS01000124.1_cds_WP_000776640.1_1819	38.278	546	544
WP_002740729.1	lcl|NZ_AHPS01000124.1_cds_WP_000776640.1_1819	38.278	546	544
WP_002740998.1	lcl|NZ_AHPS01000124.1_cds_WP_000424610.1_1820	66.667	264	265
WP_002740998.1	lcl|NZ_AHPS01000245.1_cds_WP_001002665.1_310	46.502	243	265
WP_032853071.1	lcl|NZ_AHPS01000124.1_cds_WP_025176350.1_1821	87.742	310	310
WP_032853071.1	lcl|NZ_AHPS01000144.1_cds_WP_000501205.1_1240	36.513	304	310
WP_032853071.1	lcl|NZ_AHPS01000162.1_cds_WP_001183723.1_913	26.471	306	310
WP_032853071.1	lcl|NZ_AHPS01000053.1_cds_WP_000279897.1_2812	23.282	262	310
WP_032853071.1	lcl|NZ_AHPS01000124.1_cds_WP_025176350.1_1821	87.742	310	310
WP_032853071.1	lcl|NZ_AHPS01000144.1_cds_WP_000501205.1_1240	36.513	304	310
WP_032853071.1	lcl|NZ_AHPS01000162.1_cds_WP_001183723.1_913	26.471	306	310
WP_032853071.1	lcl|NZ_AHPS01000053.1_cds_WP_000279897.1_2812	23.282	262	310
WP_002740848.1	lcl|NZ_AHPS01000124.1_cds_WP_000479982.1_1822	93.182	264	264
WP_032853450.1	lcl|NZ_AHPS01000124.1_cds_WP_000715958.1_1823	95.349	129	130
WP_004777167.1	lcl|NZ_AHPS01000124.1_cds_WP_001088861.1_1824	98.611	144	144
WP_002740917.1	lcl|NZ_AHPS01000124.1_cds_WP_000517242.1_1825	95.475	221	221
WP_002740917.1	lcl|NZ_AHPS01000043.1_cds_WP_001082180.1_3300	29.487	78	221
WP_002740917.1	lcl|NZ_AHPS01000148.1_cds_WP_001069832.1_1177	28.440	109	221
WP_002740692.1	lcl|NZ_AHPS01000124.1_cds_WP_000721882.1_1827	82.624	282	283
WP_002740692.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	27.152	151	283
WP_230456811.1	lcl|NZ_AHPS01000124.1_cds_WP_001172102.1_1828	86.804	341	388
WP_230456811.1	lcl|NZ_AHPS01000043.1_cds_WP_001082180.1_3300	30.588	170	388
WP_230456811.1	lcl|NZ_AHPS01000148.1_cds_WP_000347686.1_1178	32.168	143	388
WP_230456811.1	lcl|NZ_AHPS01000124.1_cds_WP_033108475.1_1857	34.746	118	388
WP_230456811.1	lcl|NZ_AHPS01000154.1_cds_WP_000402846.1_1060	27.211	147	388
WP_230456811.1	lcl|NZ_AHPS01000181.1_cds_WP_000283289.1_654	22.353	170	388
WP_230456811.1	lcl|NZ_AHPS01000124.1_cds_WP_000661930.1_1866	22.277	202	388
WP_228003642.1	lcl|NZ_AHPS01000124.1_cds_WP_000284356.1_1829	88.760	258	258
WP_002740902.1	lcl|NZ_AHPS01000124.1_cds_WP_001091189.1_1830	94.444	252	252
WP_002740804.1	lcl|NZ_AHPS01000124.1_cds_WP_000667981.1_1831	42.120	368	411
WP_002740724.1	lcl|NZ_AHPS01000124.1_cds_WP_000797355.1_1841	43.554	574	596
WP_002740724.1	lcl|NZ_AHPS01000068.1_cds_WP_000172199.1_2460	34.817	382	596
WP_002740724.1	lcl|NZ_AHPS01000147.1_cds_WP_000667645.1_1204	35.154	421	596
WP_002740724.1	lcl|NZ_AHPS01000132.1_cds_WP_000828451.1_1557	41.202	233	596
WP_002740724.1	lcl|NZ_AHPS01000133.1_cds_WP_001052492.1_1531	32.353	238	596
WP_002740724.1	lcl|NZ_AHPS01000052.1_cds_WP_000510774.1_2882	30.472	233	596
WP_002740724.1	lcl|NZ_AHPS01000127.1_cds_WP_000536745.1_1759	32.075	212	596
WP_002740724.1	lcl|NZ_AHPS01000062.1_cds_WP_001161019.1_2617	28.270	237	596
WP_002740724.1	lcl|NZ_AHPS01000068.1_cds_WP_000942282.1_2474	27.935	247	596
WP_002740724.1	lcl|NZ_AHPS01000012.1_cds_WP_000047473.1_3631	27.103	214	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_000666552.1_3740	30.172	232	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_000433115.1_3792	28.151	238	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_001089501.1_3760	28.390	236	596
WP_002740724.1	lcl|NZ_AHPS01000254.1_cds_WP_000603361.1_103	26.786	224	596
WP_002740724.1	lcl|NZ_AHPS01000060.1_cds_WP_000619178.1_2642	29.876	241	596
WP_002740724.1	lcl|NZ_AHPS01000138.1_cds_WP_000598570.1_1354	28.125	224	596
WP_002740724.1	lcl|NZ_AHPS01000050.1_cds_WP_001288326.1_3003	31.250	240	596
WP_002740724.1	lcl|NZ_AHPS01000113.1_cds_WP_001982953.1_1922	27.805	205	596
WP_002740724.1	lcl|NZ_AHPS01000060.1_cds_WP_000218838.1_2643	28.829	222	596
WP_002740724.1	lcl|NZ_AHPS01000260.1_cds_WP_000054168.1_35	25.116	215	596
WP_002740724.1	lcl|NZ_AHPS01000151.1_cds_WP_000184524.1_1107	26.512	215	596
WP_002740724.1	lcl|NZ_AHPS01000197.1_cds_WP_001141161.1_507	26.721	247	596
WP_002740724.1	lcl|NZ_AHPS01000081.1_cds_WP_000590871.1_2296	28.372	215	596
WP_002740724.1	lcl|NZ_AHPS01000044.1_cds_WP_001049209.1_3212	25.000	224	596
WP_002740724.1	lcl|NZ_AHPS01000177.1_cds_WP_000136057.1_713	24.664	223	596
WP_002740724.1	lcl|NZ_AHPS01000153.1_cds_WP_000651459.1_1067	22.857	245	596
WP_002740724.1	lcl|NZ_AHPS01000232.1_cds_WP_000052667.1_418	25.854	205	596
WP_002740724.1	lcl|NZ_AHPS01000124.1_cds_WP_000797355.1_1841	43.554	574	596
WP_002740724.1	lcl|NZ_AHPS01000068.1_cds_WP_000172199.1_2460	34.817	382	596
WP_002740724.1	lcl|NZ_AHPS01000147.1_cds_WP_000667645.1_1204	35.154	421	596
WP_002740724.1	lcl|NZ_AHPS01000132.1_cds_WP_000828451.1_1557	41.202	233	596
WP_002740724.1	lcl|NZ_AHPS01000133.1_cds_WP_001052492.1_1531	32.353	238	596
WP_002740724.1	lcl|NZ_AHPS01000052.1_cds_WP_000510774.1_2882	30.472	233	596
WP_002740724.1	lcl|NZ_AHPS01000127.1_cds_WP_000536745.1_1759	32.075	212	596
WP_002740724.1	lcl|NZ_AHPS01000062.1_cds_WP_001161019.1_2617	28.270	237	596
WP_002740724.1	lcl|NZ_AHPS01000068.1_cds_WP_000942282.1_2474	27.935	247	596
WP_002740724.1	lcl|NZ_AHPS01000012.1_cds_WP_000047473.1_3631	27.103	214	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_000666552.1_3740	30.172	232	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_000433115.1_3792	28.151	238	596
WP_002740724.1	lcl|NZ_AHPS01000007.1_cds_WP_001089501.1_3760	28.390	236	596
WP_002740724.1	lcl|NZ_AHPS01000254.1_cds_WP_000603361.1_103	26.786	224	596
WP_002740724.1	lcl|NZ_AHPS01000060.1_cds_WP_000619178.1_2642	29.876	241	596
WP_002740724.1	lcl|NZ_AHPS01000138.1_cds_WP_000598570.1_1354	28.125	224	596
WP_002740724.1	lcl|NZ_AHPS01000050.1_cds_WP_001288326.1_3003	31.250	240	596
WP_002740724.1	lcl|NZ_AHPS01000113.1_cds_WP_001982953.1_1922	27.805	205	596
WP_002740724.1	lcl|NZ_AHPS01000060.1_cds_WP_000218838.1_2643	28.829	222	596
WP_002740724.1	lcl|NZ_AHPS01000260.1_cds_WP_000054168.1_35	25.116	215	596
