WP_002725873.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	92.683	82	106
WP_002733579.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	78.846	312	314
WP_002733579.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	23.054	334	314
WP_002733579.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	23.457	324	314
WP_002733646.1	lcl|NZ_NPEF02000004.1_cds_WP_100747891.1_971	36.076	158	185
WP_002733534.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	29.846	325	329
WP_002733534.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	29.524	315	329
WP_002733534.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	31.715	309	329
WP_002733534.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	28.274	336	329
WP_002733534.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	29.206	315	329
WP_002733534.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	28.829	333	329
WP_002733534.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	26.639	244	329
WP_002733534.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	24.606	317	329
WP_002733534.1	lcl|NZ_NPEF02000012.1_cds_WP_100746862.1_2105	26.068	234	329
WP_002733534.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	28.571	266	329
WP_002733534.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	26.205	332	329
WP_002733534.1	lcl|NZ_NPEF02000001.1_cds_CH379_RS02280_445	27.068	266	329
WP_002733627.1	lcl|NZ_NPEF02000017.1_cds_WP_317573405.1_2898	27.083	240	267
WP_002733627.1	lcl|NZ_NPEF02000008.1_cds_WP_100745270.1_1445	27.461	193	267
WP_002733627.1	lcl|NZ_NPEF02000008.1_cds_WP_100765502.1_1553	27.660	188	267
WP_002733627.1	lcl|NZ_NPEF02000033.1_cds_WP_207763178.1_3816	25.926	189	267
WP_002740779.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.381	336	509
WP_002740779.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	30.000	90	509
WP_002740779.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.381	336	509
WP_002740779.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	30.000	90	509
WP_002740721.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	26.812	276	330
WP_002740721.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	27.599	279	330
WP_002740721.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	24.199	281	330
WP_002740721.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	31.225	253	330
WP_002740721.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.105	239	330
WP_002740721.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	25.888	197	330
WP_002740721.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	30.075	133	330
WP_002740721.1	lcl|NZ_NPEF02000030.1_cds_WP_100747156.1_3700	51.515	33	330
WP_002740826.1	lcl|NZ_NPEF02000017.1_cds_WP_100765434.1_2911	35.150	367	366
WP_002740826.1	lcl|NZ_NPEF02000017.1_cds_WP_100765430.1_2914	33.043	345	366
WP_002740826.1	lcl|NZ_NPEF02000008.1_cds_WP_207763204.1_1440	28.989	376	366
WP_002740826.1	lcl|NZ_NPEF02000017.1_cds_WP_317573413.1_2906	30.882	340	366
WP_002740826.1	lcl|NZ_NPEF02000016.1_cds_WP_100747108.1_2769	30.362	359	366
WP_002740826.1	lcl|NZ_NPEF02000017.1_cds_WP_100748380.1_2893	34.783	230	366
WP_002740826.1	lcl|NZ_NPEF02000008.1_cds_WP_165783399.1_1564	28.649	185	366
WP_002740861.1	lcl|NZ_NPEF02000017.1_cds_WP_100765434.1_2911	36.339	366	367
WP_002740861.1	lcl|NZ_NPEF02000017.1_cds_WP_100765430.1_2914	35.097	359	367
WP_002740861.1	lcl|NZ_NPEF02000016.1_cds_WP_100747108.1_2769	32.190	379	367
WP_002740861.1	lcl|NZ_NPEF02000017.1_cds_WP_317573413.1_2906	33.051	354	367
WP_002740861.1	lcl|NZ_NPEF02000008.1_cds_WP_207763204.1_1440	31.579	380	367
WP_002740861.1	lcl|NZ_NPEF02000017.1_cds_WP_100748380.1_2893	28.834	326	367
WP_002740861.1	lcl|NZ_NPEF02000008.1_cds_WP_165783399.1_1564	22.626	358	367
WP_002740861.1	lcl|NZ_NPEF02000004.1_cds_WP_100747452.1_1005	33.708	89	367
WP_002740998.1	lcl|NZ_NPEF02000015.1_cds_WP_100747290.1_2634	46.502	243	265
WP_032853071.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.487	304	310
WP_032853071.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	26.389	288	310
WP_032853071.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	24.046	262	310
WP_032853071.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.487	304	310
WP_032853071.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	26.389	288	310
WP_032853071.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	24.046	262	310
WP_002740917.1	lcl|NZ_NPEF02000001.1_cds_WP_100764933.1_70	29.487	78	221
WP_002740917.1	lcl|NZ_NPEF02000005.1_cds_WP_100746874.1_1171	28.431	102	221
WP_230456811.1	lcl|NZ_NPEF02000001.1_cds_WP_100764933.1_70	32.667	150	388
WP_230456811.1	lcl|NZ_NPEF02000005.1_cds_WP_100746875.1_1170	29.801	151	388
WP_230456811.1	lcl|NZ_NPEF02000027.1_cds_WP_100745998.1_3620	22.692	260	388
WP_230456811.1	lcl|NZ_NPEF02000013.1_cds_WP_100746192.1_2335	25.000	116	388
WP_002740724.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	34.771	371	596
WP_002740724.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	34.442	421	596
WP_002740724.1	lcl|NZ_NPEF02000001.1_cds_WP_317572012.1_130	41.631	233	596
WP_002740724.1	lcl|NZ_NPEF02000024.1_cds_WP_100745675.1_3429	31.839	223	596
WP_002740724.1	lcl|NZ_NPEF02000014.1_cds_WP_100747294.1_2584	32.479	234	596
WP_002740724.1	lcl|NZ_NPEF02000027.1_cds_WP_100765024.1_3598	31.019	216	596
WP_002740724.1	lcl|NZ_NPEF02000002.1_cds_WP_100747869.1_740	32.743	226	596
WP_002740724.1	lcl|NZ_NPEF02000033.1_cds_WP_100748390.1_3811	32.075	212	596
WP_002740724.1	lcl|NZ_NPEF02000019.1_cds_WP_100764669.1_3074	27.897	233	596
WP_002740724.1	lcl|NZ_NPEF02000001.1_cds_WP_100745752.1_367	27.935	247	596
WP_002740724.1	lcl|NZ_NPEF02000018.1_cds_WP_165783492.1_2998	28.019	207	596
WP_002740724.1	lcl|NZ_NPEF02000004.1_cds_WP_100747893.1_972	29.536	237	596
WP_002740724.1	lcl|NZ_NPEF02000004.1_cds_WP_100765346.1_991	29.730	222	596
WP_002740724.1	lcl|NZ_NPEF02000014.1_cds_WP_100764535.1_2540	27.928	222	596
WP_002740724.1	lcl|NZ_NPEF02000004.1_cds_WP_100765531.1_934	28.936	235	596
WP_002740724.1	lcl|NZ_NPEF02000016.1_cds_WP_100764612.1_2726	28.085	235	596
WP_002740724.1	lcl|NZ_NPEF02000001.1_cds_WP_100747552.1_411	29.528	254	596
WP_002740724.1	lcl|NZ_NPEF02000012.1_cds_WP_100748073.1_2119	28.829	222	596
WP_002740724.1	lcl|NZ_NPEF02000024.1_cds_WP_100764720.1_3466	29.515	227	596
WP_002740724.1	lcl|NZ_NPEF02000016.1_cds_WP_100747164.1_2834	25.217	230	596
WP_002740724.1	lcl|NZ_NPEF02000024.1_cds_WP_100746153.1_3467	30.804	224	596
WP_002740724.1	lcl|NZ_NPEF02000017.1_cds_WP_317573408.1_2899	29.358	218	596
WP_002740724.1	lcl|NZ_NPEF02000014.1_cds_WP_100746815.1_2547	28.934	197	596
WP_002740724.1	lcl|NZ_NPEF02000003.1_cds_WP_100745346.1_794	26.068	234	596
WP_002740724.1	lcl|NZ_NPEF02000011.1_cds_WP_100764872.1_1963	26.971	241	596
WP_002740724.1	lcl|NZ_NPEF02000009.1_cds_WP_317572540.1_1650	23.148	216	596
WP_002740724.1	lcl|NZ_NPEF02000011.1_cds_WP_100765284.1_1979	24.444	225	596
WP_002740724.1	lcl|NZ_NPEF02000005.1_cds_WP_100764990.1_1267	24.898	245	596
WP_002740724.1	lcl|NZ_NPEF02000016.1_cds_WP_100765394.1_2718	27.391	230	596
WP_002740724.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	34.771	371	596
WP_002740724.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	34.442	421	596
