WP_002725873.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	97.561	82	106
WP_002733579.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	96.497	314	314
WP_002733579.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	24.308	325	314
WP_002733579.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	24.275	276	314
WP_002733579.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	21.933	269	314
WP_002733579.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	23.132	281	314
WP_002733579.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	24.615	260	314
WP_002733579.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	20.118	169	314
WP_002733646.1	lcl|NZ_JQGV01000010.1_cds_WP_010578083.1_198	34.416	154	185
WP_002733534.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	31.765	340	329
WP_002733534.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	31.454	337	329
WP_002733534.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	31.773	299	329
WP_002733534.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	30.159	315	329
WP_002733534.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	31.833	311	329
WP_002733534.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	28.060	335	329
WP_002733534.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	29.808	312	329
WP_002733534.1	lcl|NZ_JQGV01000081.1_cds_WP_039940969.1_1684	27.950	322	329
WP_002733534.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.627	268	329
WP_002733534.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	27.737	274	329
WP_002733534.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	27.381	252	329
WP_002733534.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.616	263	329
WP_002733534.1	lcl|NZ_JQGV01000027.1_cds_WP_020984891.1_607	24.370	238	329
WP_002733534.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	24.471	331	329
WP_002733534.1	lcl|NZ_JQGV01000027.1_cds_WP_010578343.1_617	30.409	171	329
WP_002733534.1	lcl|NZ_JQGV01000001.1_cds_WP_020983113.1_9	27.459	244	329
WP_002733627.1	lcl|NZ_JQGV01000062.1_cds_WP_078125510.1_1351	30.435	184	267
WP_002733627.1	lcl|NZ_JQGV01000027.1_cds_WP_010578344.1_618	27.184	206	267
WP_002733627.1	lcl|NZ_JQGV01000224.1_cds_WP_020985037.1_3312	29.798	198	267
WP_002733627.1	lcl|NZ_JQGV01000027.1_cds_WP_010578324.1_588	27.895	190	267
WP_002733627.1	lcl|NZ_JQGV01000015.1_cds_WP_078123690.1_355	26.344	186	267
WP_002733627.1	lcl|NZ_JQGV01000005.1_cds_WP_170875470.1_68	26.486	185	267
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	26.606	327	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	26.606	327	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_002740721.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	26.667	270	330
WP_002740721.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	25.641	273	330
WP_002740721.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	27.640	322	330
WP_002740721.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	25.225	333	330
WP_002740721.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	27.273	231	330
WP_002740721.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	28.070	228	330
WP_002740721.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	24.138	261	330
WP_002740721.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	30.435	253	330
WP_002740721.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	26.761	142	330
WP_002740721.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	25.581	258	330
WP_002740721.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	23.881	268	330
WP_002740721.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	24.540	326	330
WP_002740826.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	33.898	354	366
WP_002740826.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	28.232	379	366
WP_002740826.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	30.791	354	366
WP_002740826.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	30.939	362	366
WP_002740826.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	28.000	300	366
WP_002740826.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	32.086	187	366
WP_002740861.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	35.946	370	367
WP_002740861.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	33.509	379	367
WP_002740861.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	32.718	379	367
WP_002740861.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	29.787	376	367
WP_002740861.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	28.955	335	367
WP_002740861.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	25.140	358	367
WP_002740998.1	lcl|NZ_JQGV01000152.1_cds_WP_020984446.1_2744	45.679	243	265
WP_032853071.1	lcl|NZ_JQGV01000178.1_cds_WP_078123773.1_3000	37.829	304	310
WP_032853071.1	lcl|NZ_JQGV01000040.1_cds_WP_020984128.1_736	26.861	309	310
WP_032853071.1	lcl|NZ_JQGV01000047.1_cds_WP_078125407.1_939	24.046	262	310
WP_032853071.1	lcl|NZ_JQGV01000178.1_cds_WP_078123773.1_3000	37.829	304	310
WP_032853071.1	lcl|NZ_JQGV01000040.1_cds_WP_020984128.1_736	26.861	309	310
WP_032853071.1	lcl|NZ_JQGV01000047.1_cds_WP_078125407.1_939	24.046	262	310
WP_002740917.1	lcl|NZ_JQGV01000026.1_cds_WP_078125305.1_530	28.713	101	221
WP_002740917.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	25.641	78	221
WP_230456811.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	29.439	214	388
WP_230456811.1	lcl|NZ_JQGV01000027.1_cds_WP_078125329.1_620	36.000	100	388
WP_230456811.1	lcl|NZ_JQGV01000026.1_cds_WP_010577878.1_531	27.670	206	388
WP_230456811.1	lcl|NZ_JQGV01000086.1_cds_WP_020983218.1_1768	26.724	232	388
WP_230456811.1	lcl|NZ_JQGV01000015.1_cds_WP_078123687.1_346	26.000	150	388
WP_002740902.1	lcl|NZ_JQGV01000062.1_cds_WP_249262293.1_1362	37.037	54	252
WP_002740724.1	lcl|NZ_JQGV01000050.1_cds_WP_051201251.1_1050	36.658	371	596
WP_002740724.1	lcl|NZ_JQGV01000134.1_cds_WP_010577294.1_2520	35.154	421	596
WP_002740724.1	lcl|NZ_JQGV01000241.1_cds_WP_020983720.1_3421	42.489	233	596
WP_002740724.1	lcl|NZ_JQGV01000216.1_cds_WP_078126113.1_3273	38.596	228	596
WP_002740724.1	lcl|NZ_JQGV01000036.1_cds_WP_039942826.1_707	31.250	240	596
WP_002740724.1	lcl|NZ_JQGV01000154.1_cds_WP_010578221.1_2764	34.667	225	596
WP_002740724.1	lcl|NZ_JQGV01000111.1_cds_WP_020984068.1_2093	31.532	222	596
WP_002740724.1	lcl|NZ_JQGV01000019.1_cds_WP_010578540.1_418	31.760	233	596
WP_002740724.1	lcl|NZ_JQGV01000056.1_cds_WP_078124440.1_1184	28.512	242	596
WP_002740724.1	lcl|NZ_JQGV01000010.1_cds_WP_010578084.1_199	29.508	244	596
WP_002740724.1	lcl|NZ_JQGV01000072.1_cds_WP_004496188.1_1490	26.168	214	596
WP_002740724.1	lcl|NZ_JQGV01000162.1_cds_WP_002630438.1_2869	27.778	252	596
WP_002740724.1	lcl|NZ_JQGV01000048.1_cds_WP_078125410.1_954	28.821	229	596
WP_002740724.1	lcl|NZ_JQGV01000074.1_cds_WP_010578675.1_1570	26.432	227	596
WP_002740724.1	lcl|NZ_JQGV01000141.1_cds_WP_010577538.1_2596	28.444	225	596
WP_002740724.1	lcl|NZ_JQGV01000156.1_cds_WP_078124862.1_2786	29.730	222	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_078125486.1_1265	29.796	245	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_010576735.1_1272	27.556	225	596
WP_002740724.1	lcl|NZ_JQGV01000156.1_cds_WP_010577523.1_2787	28.319	226	596
WP_002740724.1	lcl|NZ_JQGV01000205.1_cds_WP_078124874.1_3193	25.926	243	596
WP_002740724.1	lcl|NZ_JQGV01000128.1_cds_WP_010578736.1_2427	29.108	213	596
WP_002740724.1	lcl|NZ_JQGV01000215.1_cds_WP_010576580.1_3270	25.571	219	596
WP_002740724.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	27.149	221	596
WP_002740724.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	25.658	152	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_010576743.1_1282	27.731	238	596
WP_002740724.1	lcl|NZ_JQGV01000146.1_cds_WP_010578481.1_2652	23.364	214	596
WP_002740724.1	lcl|NZ_JQGV01000161.1_cds_WP_010577207.1_2836	27.317	205	596
WP_002740724.1	lcl|NZ_JQGV01000050.1_cds_WP_051201251.1_1050	36.658	371	596
WP_002740724.1	lcl|NZ_JQGV01000134.1_cds_WP_010577294.1_2520	35.154	421	596
WP_002740724.1	lcl|NZ_JQGV01000241.1_cds_WP_020983720.1_3421	42.489	233	596
WP_002740724.1	lcl|NZ_JQGV01000216.1_cds_WP_078126113.1_3273	38.596	228	596
WP_002740724.1	lcl|NZ_JQGV01000036.1_cds_WP_039942826.1_707	31.250	240	596
WP_002740724.1	lcl|NZ_JQGV01000154.1_cds_WP_010578221.1_2764	34.667	225	596
WP_002740724.1	lcl|NZ_JQGV01000111.1_cds_WP_020984068.1_2093	31.532	222	596
WP_002740724.1	lcl|NZ_JQGV01000019.1_cds_WP_010578540.1_418	31.760	233	596
WP_002740724.1	lcl|NZ_JQGV01000056.1_cds_WP_078124440.1_1184	28.512	242	596
WP_002740724.1	lcl|NZ_JQGV01000010.1_cds_WP_010578084.1_199	29.508	244	596
WP_002740724.1	lcl|NZ_JQGV01000072.1_cds_WP_004496188.1_1490	26.168	214	596
WP_002740724.1	lcl|NZ_JQGV01000162.1_cds_WP_002630438.1_2869	27.778	252	596
WP_002740724.1	lcl|NZ_JQGV01000048.1_cds_WP_078125410.1_954	28.821	229	596
WP_002740724.1	lcl|NZ_JQGV01000074.1_cds_WP_010578675.1_1570	26.432	227	596
WP_002740724.1	lcl|NZ_JQGV01000141.1_cds_WP_010577538.1_2596	28.444	225	596
WP_002740724.1	lcl|NZ_JQGV01000156.1_cds_WP_078124862.1_2786	29.730	222	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_078125486.1_1265	29.796	245	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_010576735.1_1272	27.556	225	596
WP_002740724.1	lcl|NZ_JQGV01000156.1_cds_WP_010577523.1_2787	28.319	226	596
WP_002740724.1	lcl|NZ_JQGV01000205.1_cds_WP_078124874.1_3193	25.926	243	596
WP_002740724.1	lcl|NZ_JQGV01000128.1_cds_WP_010578736.1_2427	29.108	213	596
WP_002740724.1	lcl|NZ_JQGV01000215.1_cds_WP_010576580.1_3270	25.571	219	596
WP_002740724.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	27.149	221	596
WP_002740724.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	25.658	152	596
WP_002740724.1	lcl|NZ_JQGV01000060.1_cds_WP_010576743.1_1282	27.731	238	596
WP_002740724.1	lcl|NZ_JQGV01000146.1_cds_WP_010578481.1_2652	23.364	214	596
WP_002740724.1	lcl|NZ_JQGV01000161.1_cds_WP_010577207.1_2836	27.317	205	596
WP_002740977.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	26.549	113	409
WP_002740977.1	lcl|NZ_JQGV01000176.1_cds_WP_078126010.1_2973	32.051	78	409
WP_002733737.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	37.989	358	363
WP_002733737.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	34.746	354	363
WP_002733737.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	28.418	373	363
WP_002733737.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	29.443	377	363
WP_002733737.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	26.394	269	363
WP_002733737.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	25.788	349	363
WP_002733611.1	lcl|NZ_JQGV01000027.1_cds_WP_010578325.1_591	40.556	180	176
WP_002740938.1	lcl|NZ_JQGV01000062.1_cds_WP_249262295.1_1366	37.037	108	306
WP_016749081.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	28.916	332	313
WP_016749081.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	29.528	254	313
WP_016749081.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	26.032	315	313
WP_016749081.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	25.175	286	313
WP_016749081.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	25.000	268	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	24.706	255	313
WP_016749081.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	23.885	314	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.383	324	313
WP_016749081.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.132	287	313
WP_016749081.1	lcl|NZ_JQGV01000236.1_cds_WP_078124279.1_3399	25.532	188	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_010578343.1_617	25.424	118	313
WP_016749081.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	23.841	151	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_010578334.1_606	26.244	221	313
WP_002738232.1	lcl|NZ_JQGV01000027.1_cds_WP_020984840.1_596	30.172	116	134
WP_002744551.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	29.255	188	311
WP_002744551.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	24.179	335	311
WP_002744551.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	22.601	323	311
