WP_002725873.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746496.1_2356	60.811	74	106
WP_002733579.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	83.548	310	314
WP_002733579.1	lcl|NZ_JAIZBI010000139.1_cds_WP_238755201.1_295	63.333	240	314
WP_002733579.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	26.837	313	314
WP_002733579.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	23.030	330	314
WP_002733579.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	26.027	219	314
WP_002733579.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753159.1_2389	21.552	232	314
WP_002733579.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	22.043	186	314
WP_002733579.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	23.438	320	314
WP_002733579.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	25.806	186	314
WP_026054882.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753116.1_2359	53.867	362	365
WP_002733646.1	lcl|NZ_JAIZBI010000004.1_cds_WP_135744205.1_3249	33.108	148	185
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	31.210	314	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	27.874	348	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	29.870	308	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_338127456.1_2401	30.323	310	329
WP_002733534.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	29.326	341	329
WP_002733534.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	30.380	237	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	27.796	313	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745055.1_1277	27.692	325	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753159.1_2389	26.667	315	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753148.1_2377	25.796	314	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734906.1_1344	28.854	253	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	25.705	319	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753183.1_2408	26.104	249	329
WP_002733534.1	lcl|NZ_JAIZBI010000385.1_cds_WP_238755472.1_2705	35.922	103	329
WP_002733534.1	lcl|NZ_JAIZBI010000139.1_cds_WP_238755201.1_295	25.114	219	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745455.1_1770	28.800	250	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753226.1_2445	25.373	268	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238752882.1_2052	26.667	180	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746455.1_2398	31.646	158	329
WP_002733534.1	lcl|NZ_JAIZBI010000005.1_cds_WP_208739683.1_3584	26.407	231	329
WP_002733534.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734886.1_1336	23.704	270	329
WP_002733534.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746444.1_2409	19.444	252	329
WP_002733627.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753153.1_2384	25.000	200	267
WP_002733627.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746453.1_2400	27.805	205	267
WP_002733627.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746379.1_2506	25.670	261	267
WP_002733627.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744998.1_1209	28.655	171	267
WP_002733627.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745137.1_1372	33.913	115	267
