WP_002725873.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	62.162	74	106
WP_002733579.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	84.516	310	314
WP_002733579.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	22.601	323	314
WP_002733579.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	24.324	333	314
WP_002733579.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	26.667	180	314
WP_002733579.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	23.885	314	314
WP_002733579.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	21.190	269	314
WP_002733579.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	21.302	169	314
WP_026054882.1	lcl|NZ_RQGH01000024.1_cds_WP_135642172.1_2839	56.354	362	365
WP_002733646.1	lcl|NZ_RQGH01000002.1_cds_WP_135640263.1_3615	33.129	163	185
WP_002733646.1	lcl|NZ_RQGH01000009.1_cds_WP_135640922.1_2155	30.899	178	185
WP_002733534.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	30.255	314	329
WP_002733534.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	30.000	310	329
WP_002733534.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	28.869	336	329
WP_002733534.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	29.118	340	329
WP_002733534.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	28.889	315	329
WP_002733534.1	lcl|NZ_RQGH01000008.1_cds_WP_135640673.1_2712	29.193	322	329
WP_002733534.1	lcl|NZ_RQGH01000026.1_cds_WP_015676887.1_443	28.000	325	329
WP_002733534.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	27.619	315	329
WP_002733534.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	26.730	318	329
WP_002733534.1	lcl|NZ_RQGH01000010.1_cds_WP_135641030.1_3522	27.528	178	329
WP_002733534.1	lcl|NZ_RQGH01000028.1_cds_WP_208720708.1_1985	26.407	231	329
WP_002733534.1	lcl|NZ_RQGH01000026.1_cds_WP_135643224.1_493	24.345	267	329
WP_002733534.1	lcl|NZ_RQGH01000008.1_cds_WP_135640745.1_2791	28.514	249	329
WP_002733534.1	lcl|NZ_RQGH01000005.1_cds_WP_135640381.1_3231	24.444	270	329
WP_002733627.1	lcl|NZ_RQGH01000005.1_cds_WP_135640353.1_3170	25.573	262	267
WP_002733627.1	lcl|NZ_RQGH01000002.1_cds_WP_135640267.1_3618	25.728	206	267
WP_002733627.1	lcl|NZ_RQGH01000026.1_cds_WP_135643252.1_520	28.477	151	267
WP_002733627.1	lcl|NZ_RQGH01000026.1_cds_WP_135643035.1_371	27.746	173	267
WP_002733627.1	lcl|NZ_RQGH01000030.1_cds_WP_135644488.1_3598	23.560	191	267
WP_002740779.1	lcl|NZ_RQGH01000009.1_cds_WP_135640993.1_2133	25.532	329	509
WP_002740779.1	lcl|NZ_RQGH01000009.1_cds_WP_135640901.1_2132	29.907	107	509
WP_002740779.1	lcl|NZ_RQGH01000009.1_cds_WP_135640993.1_2133	25.532	329	509
