WP_002725873.1	lcl|NZ_RQFK01000033.1_cds_WP_135603130.1_2254	63.514	74	106
WP_002733579.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	81.613	310	314
WP_002733579.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	23.839	323	314
WP_002733579.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	25.938	320	314
WP_002733579.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	23.387	248	314
WP_002733579.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	21.390	187	314
WP_002733579.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	23.242	327	314
WP_026054882.1	lcl|NZ_RQFK01000033.1_cds_WP_135603016.1_2251	54.420	362	365
WP_002733646.1	lcl|NZ_RQFK01000011.1_cds_WP_135600389.1_1561	33.065	124	185
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	31.210	314	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	29.429	333	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_208725860.1_2209	30.189	318	329
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	30.719	306	329
WP_002733534.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	28.739	341	329
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	28.296	311	329
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	27.628	333	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	26.433	314	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	26.433	314	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	26.415	318	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602968.1_2202	25.079	315	329
WP_002733534.1	lcl|NZ_RQFK01000023.1_cds_WP_208725730.1_3411	24.026	308	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602937.1_2170	24.815	270	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602978.1_2212	30.128	156	329
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	28.627	255	329
WP_002733534.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	26.257	179	329
WP_002733534.1	lcl|NZ_RQFK01000033.1_cds_WP_135602967.1_2201	19.841	252	329
WP_002733627.1	lcl|NZ_RQFK01000033.1_cds_WP_135602990.1_2224	25.112	223	267
WP_002733627.1	lcl|NZ_RQFK01000033.1_cds_WP_135602976.1_2210	27.317	205	267
WP_002733627.1	lcl|NZ_RQFK01000033.1_cds_WP_135602909.1_2109	25.670	261	267
WP_002733627.1	lcl|NZ_RQFK01000026.1_cds_WP_135601950.1_886	28.070	171	267
WP_002733627.1	lcl|NZ_RQFK01000033.1_cds_WP_135602951.1_2184	25.258	194	267
WP_002733627.1	lcl|NZ_RQFK01000023.1_cds_WP_135601058.1_3399	27.835	194	267
WP_002740779.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	24.149	323	509
WP_002740779.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	28.302	106	509
WP_002740779.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	24.149	323	509
WP_002740779.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	28.302	106	509
WP_002740721.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	33.438	317	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	24.632	272	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	26.812	276	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	25.532	329	330
WP_002740721.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	26.437	261	330
WP_002740721.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	23.565	331	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135601888.1_817	29.193	161	330
WP_002740721.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	25.455	275	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	29.231	130	330
WP_002740721.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	25.359	209	330
WP_002740826.1	lcl|NZ_RQFK01000033.1_cds_WP_135603015.1_2249	32.782	363	366
WP_002740826.1	lcl|NZ_RQFK01000033.1_cds_WP_135602988.1_2222	40.741	243	366
WP_002740826.1	lcl|NZ_RQFK01000026.1_cds_WP_135601757.1_667	28.609	381	366
WP_002740826.1	lcl|NZ_RQFK01000009.1_cds_WP_135600199.1_3217	29.494	356	366
WP_002740826.1	lcl|NZ_RQFK01000033.1_cds_WP_135602996.1_2230	34.071	226	366
WP_002740861.1	lcl|NZ_RQFK01000033.1_cds_WP_135602988.1_2222	36.742	264	367
WP_002740861.1	lcl|NZ_RQFK01000033.1_cds_WP_135603015.1_2249	30.874	366	367
WP_002740861.1	lcl|NZ_RQFK01000009.1_cds_WP_135600199.1_3217	28.457	376	367
WP_002740861.1	lcl|NZ_RQFK01000026.1_cds_WP_135601757.1_667	28.307	378	367
WP_002740861.1	lcl|NZ_RQFK01000033.1_cds_WP_135602996.1_2230	28.571	322	367
WP_002740861.1	lcl|NZ_RQFK01000026.1_cds_WP_135602314.1_1297	25.770	357	367
WP_002740998.1	lcl|NZ_RQFK01000026.1_cds_WP_100741966.1_1247	42.798	243	265
WP_032853071.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.129	310	310
WP_032853071.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	28.481	316	310
WP_032853071.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	23.077	260	310
WP_032853071.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.129	310	310
WP_032853071.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	28.481	316	310
WP_032853071.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	23.077	260	310
WP_032853450.1	lcl|NZ_RQFK01000014.1_cds_WP_135600827.1_3564	27.619	105	130
WP_002740917.1	lcl|NZ_RQFK01000011.1_cds_WP_135600465.1_1648	29.126	103	221
WP_002740917.1	lcl|NZ_RQFK01000023.1_cds_WP_135601110.1_3461	29.293	99	221
WP_230456811.1	lcl|NZ_RQFK01000026.1_cds_WP_135602221.1_1195	31.973	147	388
WP_230456811.1	lcl|NZ_RQFK01000011.1_cds_WP_135600466.1_1649	30.216	139	388
WP_230456811.1	lcl|NZ_RQFK01000023.1_cds_WP_135601135.1_3491	28.000	125	388
WP_230456811.1	lcl|NZ_RQFK01000011.1_cds_WP_135600708.1_1940	29.703	101	388
WP_230456811.1	lcl|NZ_RQFK01000033.1_cds_WP_135603097.1_2344	28.671	143	388
WP_002740724.1	lcl|NZ_RQFK01000009.1_cds_WP_135600026.1_3021	32.000	475	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135601778.1_689	33.937	442	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135601724.1_622	42.731	227	596
WP_002740724.1	lcl|NZ_RQFK01000033.1_cds_WP_244310503.1_2250	28.993	576	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135602048.1_1002	38.866	247	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135602046.1_1000	40.517	232	596
WP_002740724.1	lcl|NZ_RQFK01000007.1_cds_WP_135599968.1_2647	33.913	230	596
WP_002740724.1	lcl|NZ_RQFK01000011.1_cds_WP_135600388.1_1560	30.705	241	596
WP_002740724.1	lcl|NZ_RQFK01000014.1_cds_WP_135600793.1_3528	31.760	233	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135602148.1_1116	30.568	229	596
WP_002740724.1	lcl|NZ_RQFK01000028.1_cds_WP_135602681.1_2881	30.667	225	596
WP_002740724.1	lcl|NZ_RQFK01000011.1_cds_WP_100790243.1_1695	31.100	209	596
WP_002740724.1	lcl|NZ_RQFK01000011.1_cds_WP_135592366.1_1533	26.168	214	596
WP_002740724.1	lcl|NZ_RQFK01000007.1_cds_WP_135599709.1_2385	31.429	210	596
WP_002740724.1	lcl|NZ_RQFK01000028.1_cds_WP_135602614.1_2803	31.527	203	596
WP_002740724.1	lcl|NZ_RQFK01000033.1_cds_WP_135602861.1_2052	24.903	257	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135602367.1_1361	27.160	243	596
WP_002740724.1	lcl|NZ_RQFK01000028.1_cds_WP_135602532.1_2706	32.895	228	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135601972.1_910	26.141	241	596
WP_002740724.1	lcl|NZ_RQFK01000033.1_cds_WP_135602918.1_2118	30.380	237	596
WP_002740724.1	lcl|NZ_RQFK01000033.1_cds_WP_135602898.1_2092	29.515	227	596
WP_002740724.1	lcl|NZ_RQFK01000026.1_cds_WP_135602469.1_974	28.879	232	596
WP_002740724.1	lcl|NZ_RQFK01000033.1_cds_WP_100743094.1_2107	28.767	219	596
