WP_002725873.1	lcl|NZ_AHOA02000037.1_cds_WP_004462903.1_217	97.561	82	106
WP_002733579.1	lcl|NZ_AHOA02000037.1_cds_WP_004464977.1_216	91.935	310	314
WP_002733579.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	23.692	325	314
WP_002733579.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	22.302	278	314
WP_002733579.1	lcl|NZ_AHOA02000037.1_cds_WP_004475098.1_159	25.543	184	314
WP_002733579.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	23.132	281	314
WP_002733579.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	25.087	287	314
WP_002733579.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	20.710	169	314
WP_002733646.1	lcl|NZ_AHOA02000013.1_cds_WP_004460143.1_2618	35.714	154	185
WP_002733646.1	lcl|NZ_AHOA02000037.1_cds_WP_004475196.1_178	35.028	177	185
WP_002733534.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	31.776	321	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	29.524	315	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	32.797	311	329
WP_002733534.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	31.045	335	329
WP_002733534.1	lcl|NZ_AHOA02000037.1_cds_WP_004475098.1_159	30.263	304	329
WP_002733534.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	27.381	336	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	28.882	322	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004467290.1_1751	27.950	322	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_032916356.1_2357	25.912	274	329
WP_002733534.1	lcl|NZ_AHOA02000037.1_cds_WP_004464977.1_216	25.926	270	329
WP_002733534.1	lcl|NZ_AHOA02000001.1_cds_WP_004470510.1_3549	27.099	262	329
WP_002733534.1	lcl|NZ_AHOA02000037.1_cds_WP_004465101.1_157	25.632	277	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004474204.1_2213	24.773	331	329
WP_002733534.1	lcl|NZ_AHOA02000017.1_cds_WP_004472818.1_2305	26.923	286	329
WP_002733627.1	lcl|NZ_AHOA02000037.1_cds_WP_004475169.1_160	26.531	245	267
WP_002733627.1	lcl|NZ_AHOA02000023.1_cds_WP_004474348.1_1410	31.313	198	267
WP_002733627.1	lcl|NZ_AHOA02000037.1_cds_WP_004475142.1_138	27.895	190	267
WP_002733627.1	lcl|NZ_AHOA02000017.1_cds_WP_016754360.1_1783	26.344	186	267
WP_002733627.1	lcl|NZ_AHOA02000023.1_cds_WP_004474398.1_1443	26.344	186	267
WP_002740779.1	lcl|NZ_AHOA02000012.1_cds_WP_004473482.1_2829	26.994	326	509
WP_002740779.1	lcl|NZ_AHOA02000012.1_cds_WP_004460640.1_2828	33.333	90	509
WP_002740779.1	lcl|NZ_AHOA02000012.1_cds_WP_004473482.1_2829	26.994	326	509
WP_002740779.1	lcl|NZ_AHOA02000012.1_cds_WP_004460640.1_2828	33.333	90	509
WP_002740721.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	24.542	273	330
WP_002740721.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	22.909	275	330
WP_002740721.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	28.417	278	330
WP_002740721.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	26.647	334	330
WP_002740721.1	lcl|NZ_AHOA02000017.1_cds_WP_032916356.1_2357	25.909	220	330
WP_002740721.1	lcl|NZ_AHOA02000017.1_cds_WP_004474204.1_2213	24.691	243	330
WP_002740721.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	29.268	246	330
WP_002740721.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	27.143	140	330
WP_002740721.1	lcl|NZ_AHOA02000001.1_cds_WP_004470510.1_3549	24.809	262	330
WP_002740826.1	lcl|NZ_AHOA02000037.1_cds_WP_004462146.1_146	32.558	344	366
WP_002740826.1	lcl|NZ_AHOA02000023.1_cds_WP_004474409.1_1404	28.989	376	366
WP_002740826.1	lcl|NZ_AHOA02000037.1_cds_WP_004475202.1_205	34.202	307	366
WP_002740826.1	lcl|NZ_AHOA02000037.1_cds_WP_004465299.1_184	29.668	391	366
WP_002740826.1	lcl|NZ_AHOA02000030.1_cds_WP_004465893.1_871	30.556	360	366
WP_002740826.1	lcl|NZ_AHOA02000037.1_cds_WP_004475157.1_208	37.379	206	366
WP_002740826.1	lcl|NZ_AHOA02000017.1_cds_WP_004473876.1_2356	32.447	188	366
WP_002740861.1	lcl|NZ_AHOA02000037.1_cds_WP_004462146.1_146	35.714	350	367
WP_002740861.1	lcl|NZ_AHOA02000030.1_cds_WP_004465893.1_871	32.718	379	367
WP_002740861.1	lcl|NZ_AHOA02000037.1_cds_WP_004465299.1_184	31.720	372	367
WP_002740861.1	lcl|NZ_AHOA02000023.1_cds_WP_004474409.1_1404	30.159	378	367
WP_002740861.1	lcl|NZ_AHOA02000037.1_cds_WP_004475202.1_205	33.910	289	367
WP_002740861.1	lcl|NZ_AHOA02000037.1_cds_WP_004475157.1_208	33.475	236	367
WP_002740861.1	lcl|NZ_AHOA02000017.1_cds_WP_004473876.1_2356	25.978	358	367
WP_002740861.1	lcl|NZ_AHOA02000013.1_cds_WP_032916242.1_2583	34.831	89	367
WP_002740998.1	lcl|NZ_AHOA02000030.1_cds_WP_004474807.1_815	46.091	243	265
WP_032853071.1	lcl|NZ_AHOA02000025.1_cds_WP_004474516.1_1149	37.966	295	310
WP_032853071.1	lcl|NZ_AHOA02000013.1_cds_WP_004473577.1_2715	26.623	308	310
WP_032853071.1	lcl|NZ_AHOA02000001.1_cds_WP_004473093.1_3580	25.564	133	310
WP_032853071.1	lcl|NZ_AHOA02000025.1_cds_WP_004474516.1_1149	37.966	295	310
WP_032853071.1	lcl|NZ_AHOA02000013.1_cds_WP_004473577.1_2715	26.623	308	310
WP_032853071.1	lcl|NZ_AHOA02000001.1_cds_WP_004473093.1_3580	25.564	133	310
WP_002740917.1	lcl|NZ_AHOA02000025.1_cds_WP_004472978.1_1311	27.723	101	221
WP_002740917.1	lcl|NZ_AHOA02000037.1_cds_WP_017863566.1_198	27.273	143	221
WP_002740692.1	lcl|NZ_AHOA02000037.1_cds_WP_004465173.1_158	27.815	151	283
WP_230456811.1	lcl|NZ_AHOA02000017.1_cds_WP_032916332.1_2090	28.972	214	388
WP_230456811.1	lcl|NZ_AHOA02000025.1_cds_WP_004462595.1_1312	32.609	138	388
WP_230456811.1	lcl|NZ_AHOA02000013.1_cds_WP_004473535.1_2703	26.991	226	388
WP_230456811.1	lcl|NZ_AHOA02000017.1_cds_WP_004461184.1_1774	24.161	149	388
WP_230456811.1	lcl|NZ_AHOA02000037.1_cds_WP_004475176.1_169	23.214	168	388
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004457781.1_743	36.927	371	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_017863782.1_1924	34.679	421	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004459265.1_2273	42.489	233	596
WP_002740724.1	lcl|NZ_AHOA02000037.1_cds_WP_004475120.1_183	33.333	207	596
WP_002740724.1	lcl|NZ_AHOA02000028.1_cds_WP_004474625.1_1049	34.513	226	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004473839.1_2244	31.674	221	596
WP_002740724.1	lcl|NZ_AHOA02000029.1_cds_WP_004457911.1_1009	30.000	240	596
WP_002740724.1	lcl|NZ_AHOA02000033.1_cds_WP_004461439.1_588	32.189	233	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004460145.1_2617	29.918	244	596
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004474732.1_839	27.935	247	596
WP_002740724.1	lcl|NZ_AHOA02000012.1_cds_WP_004460645.1_2823	26.168	214	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004460086.1_2651	27.778	252	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004473583.1_2598	29.437	231	596
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004462026.1_910	26.432	227	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004469900.1_2289	28.444	225	596
WP_002740724.1	lcl|NZ_AHOA02000031.1_cds_WP_004466497.1_651	29.148	223	596
WP_002740724.1	lcl|NZ_AHOA02000022.1_cds_WP_004466296.1_1512	29.388	245	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004473754.1_2043	30.493	223	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004469508.1_2044	30.233	215	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461802.1_3258	26.697	221	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461802.1_3258	23.684	152	596
WP_002740724.1	lcl|NZ_AHOA02000035.1_cds_WP_004458038.1_416	26.570	207	596
WP_002740724.1	lcl|NZ_AHOA02000025.1_cds_WP_004474518.1_1188	24.498	249	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461812.1_3268	25.000	220	596
WP_002740724.1	lcl|NZ_AHOA02000031.1_cds_WP_004474842.1_671	27.626	257	596
WP_002740724.1	lcl|NZ_AHOA02000033.1_cds_WP_004474915.1_513	22.897	214	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004474210.1_1936	25.346	217	596
WP_002740724.1	lcl|NZ_AHOA02000028.1_cds_WP_004474610.1_1124	24.444	225	596
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004457781.1_743	36.927	371	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_017863782.1_1924	34.679	421	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004459265.1_2273	42.489	233	596
WP_002740724.1	lcl|NZ_AHOA02000037.1_cds_WP_004475120.1_183	33.333	207	596
WP_002740724.1	lcl|NZ_AHOA02000028.1_cds_WP_004474625.1_1049	34.513	226	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004473839.1_2244	31.674	221	596
WP_002740724.1	lcl|NZ_AHOA02000029.1_cds_WP_004457911.1_1009	30.000	240	596
WP_002740724.1	lcl|NZ_AHOA02000033.1_cds_WP_004461439.1_588	32.189	233	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004460145.1_2617	29.918	244	596
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004474732.1_839	27.935	247	596
WP_002740724.1	lcl|NZ_AHOA02000012.1_cds_WP_004460645.1_2823	26.168	214	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004460086.1_2651	27.778	252	596
WP_002740724.1	lcl|NZ_AHOA02000013.1_cds_WP_004473583.1_2598	29.437	231	596
WP_002740724.1	lcl|NZ_AHOA02000030.1_cds_WP_004462026.1_910	26.432	227	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004469900.1_2289	28.444	225	596
WP_002740724.1	lcl|NZ_AHOA02000031.1_cds_WP_004466497.1_651	29.148	223	596
WP_002740724.1	lcl|NZ_AHOA02000022.1_cds_WP_004466296.1_1512	29.388	245	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004473754.1_2043	30.493	223	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004469508.1_2044	30.233	215	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461802.1_3258	26.697	221	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461802.1_3258	23.684	152	596
WP_002740724.1	lcl|NZ_AHOA02000035.1_cds_WP_004458038.1_416	26.570	207	596
WP_002740724.1	lcl|NZ_AHOA02000025.1_cds_WP_004474518.1_1188	24.498	249	596
WP_002740724.1	lcl|NZ_AHOA02000005.1_cds_WP_004461812.1_3268	25.000	220	596
WP_002740724.1	lcl|NZ_AHOA02000031.1_cds_WP_004474842.1_671	27.626	257	596
WP_002740724.1	lcl|NZ_AHOA02000033.1_cds_WP_004474915.1_513	22.897	214	596
WP_002740724.1	lcl|NZ_AHOA02000017.1_cds_WP_004474210.1_1936	25.346	217	596
WP_002740724.1	lcl|NZ_AHOA02000028.1_cds_WP_004474610.1_1124	24.444	225	596
WP_002740977.1	lcl|NZ_AHOA02000025.1_cds_WP_004462595.1_1312	22.297	148	409
WP_002733737.1	lcl|NZ_AHOA02000037.1_cds_WP_004462146.1_146	37.709	358	363
WP_002733737.1	lcl|NZ_AHOA02000030.1_cds_WP_004465893.1_871	35.127	353	363
WP_002733737.1	lcl|NZ_AHOA02000023.1_cds_WP_004474409.1_1404	28.418	373	363
WP_002733737.1	lcl|NZ_AHOA02000037.1_cds_WP_004465299.1_184	29.189	370	363
WP_002733737.1	lcl|NZ_AHOA02000037.1_cds_WP_004475202.1_205	31.818	264	363
WP_002733737.1	lcl|NZ_AHOA02000037.1_cds_WP_004475157.1_208	31.050	219	363
WP_002733737.1	lcl|NZ_AHOA02000017.1_cds_WP_004473876.1_2356	24.928	345	363
WP_002733611.1	lcl|NZ_AHOA02000037.1_cds_WP_004462151.1_141	40.000	180	176
WP_016749081.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	28.144	334	313
WP_016749081.1	lcl|NZ_AHOA02000037.1_cds_WP_004475098.1_159	30.392	306	313
WP_016749081.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	25.949	316	313
WP_016749081.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	25.818	275	313
WP_016749081.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	26.718	262	313
WP_016749081.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	23.438	256	313
WP_016749081.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	20.186	322	313
WP_016749081.1	lcl|NZ_AHOA02000037.1_cds_WP_004464977.1_216	23.620	326	313
WP_016749081.1	lcl|NZ_AHOA02000003.1_cds_WP_004467770.1_3358	24.468	188	313
WP_016749081.1	lcl|NZ_AHOA02000001.1_cds_WP_004470510.1_3549	24.739	287	313
WP_002738232.1	lcl|NZ_AHOA02000037.1_cds_WP_004462145.1_147	28.926	121	134
WP_002744551.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	28.723	188	311
WP_002744551.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	29.310	174	311
WP_002744551.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	23.565	331	311
WP_002744551.1	lcl|NZ_AHOA02000001.1_cds_WP_004470510.1_3549	25.000	332	311
WP_002744551.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	21.236	259	311
WP_002744551.1	lcl|NZ_AHOA02000003.1_cds_WP_004467770.1_3358	23.176	233	311
WP_002744551.1	lcl|NZ_AHOA02000017.1_cds_WP_032916356.1_2357	34.737	95	311
WP_002741093.1	lcl|NZ_AHOA02000037.1_cds_WP_004475119.1_144	23.529	119	361
WP_002741093.1	lcl|NZ_AHOA02000037.1_cds_WP_004475079.1_143	30.075	133	361
WP_002733672.1	lcl|NZ_AHOA02000039.1_cds_WP_004475283.1_48	31.429	105	227
WP_002733638.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	29.552	335	330
WP_002733638.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	23.478	345	330
WP_002733638.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	25.680	331	330
WP_002733638.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	22.714	339	330
WP_002733638.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	27.232	224	330
WP_002733638.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	24.412	340	330
WP_002733599.1	lcl|NZ_AHOA02000023.1_cds_WP_004474409.1_1404	30.867	392	381
WP_002733599.1	lcl|NZ_AHOA02000037.1_cds_WP_004465299.1_184	29.771	393	381
WP_002733599.1	lcl|NZ_AHOA02000037.1_cds_WP_004475157.1_208	32.319	263	381
WP_002733599.1	lcl|NZ_AHOA02000030.1_cds_WP_004465893.1_871	30.618	356	381
WP_002733599.1	lcl|NZ_AHOA02000037.1_cds_WP_004462146.1_146	25.815	368	381
WP_002733599.1	lcl|NZ_AHOA02000037.1_cds_WP_004475202.1_205	29.876	241	381
WP_002733696.1	lcl|NZ_AHOA02000028.1_cds_WP_004462286.1_1130	32.692	104	206
WP_002733696.1	lcl|NZ_AHOA02000005.1_cds_WP_004473233.1_3318	23.529	102	206
WP_002740722.1	lcl|NZ_AHOA02000037.1_cds_WP_004475199.1_213	36.607	336	344
WP_002740722.1	lcl|NZ_AHOA02000037.1_cds_WP_004475149.1_187	37.729	273	344
WP_002740722.1	lcl|NZ_AHOA02000025.1_cds_WP_004460833.1_1285	37.762	286	344
WP_002740722.1	lcl|NZ_AHOA02000037.1_cds_WP_004475199.1_213	36.607	336	344
WP_002740722.1	lcl|NZ_AHOA02000037.1_cds_WP_004475149.1_187	37.729	273	344
WP_002740722.1	lcl|NZ_AHOA02000025.1_cds_WP_004460833.1_1285	37.762	286	344
WP_002740926.1	lcl|NZ_AHOA02000037.1_cds_WP_004475169.1_160	33.484	221	351
WP_002740926.1	lcl|NZ_AHOA02000037.1_cds_WP_004475142.1_138	29.437	231	351
WP_002740926.1	lcl|NZ_AHOA02000017.1_cds_WP_004467161.1_2123	27.731	119	351
WP_002740926.1	lcl|NZ_AHOA02000023.1_cds_WP_004474348.1_1410	32.258	62	351
WP_002740926.1	lcl|NZ_AHOA02000037.1_cds_WP_004475169.1_160	33.484	221	351
WP_002740926.1	lcl|NZ_AHOA02000037.1_cds_WP_004475142.1_138	29.437	231	351
WP_002740926.1	lcl|NZ_AHOA02000017.1_cds_WP_004467161.1_2123	27.731	119	351
WP_002740926.1	lcl|NZ_AHOA02000023.1_cds_WP_004474348.1_1410	32.258	62	351
WP_002740726.1	lcl|NZ_AHOA02000037.1_cds_WP_004475199.1_213	33.742	326	753
