WP_002725873.1	lcl|NZ_AOUW01000022.1_cds_WP_002733653.1_3107	99.057	106	106
WP_002733579.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	100.000	314	314
WP_002733579.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	24.615	325	314
WP_002733579.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	26.908	249	314
WP_002733579.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	23.132	281	314
WP_002733579.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	25.723	311	314
WP_002733579.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	20.809	173	314
WP_002733579.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	24.503	151	314
WP_026054882.1	lcl|NZ_AOUW01000022.1_cds_WP_026054882.1_3105	99.726	365	365
WP_002733646.1	lcl|NZ_AOUW01000022.1_cds_WP_002733646.1_3104	100.000	185	185
WP_002733646.1	lcl|NZ_AOUW01000043.1_cds_WP_002721790.1_2395	36.364	154	185
WP_002733534.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	100.000	329	329
WP_002733534.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	29.841	315	329
WP_002733534.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	30.448	335	329
WP_002733534.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	31.190	311	329
WP_002733534.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	27.273	341	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	27.647	340	329
WP_002733534.1	lcl|NZ_AOUW01000009.1_cds_WP_002735602.1_3264	27.576	330	329
WP_002733534.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	28.846	312	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	25.000	268	329
WP_002733534.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	28.990	307	329
WP_002733534.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	27.636	275	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	28.339	307	329
WP_002733534.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	26.908	249	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	23.659	317	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_002733698.1_2716	26.277	274	329
WP_002733534.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	26.592	267	329
WP_002733534.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	25.076	331	329
WP_002733534.1	lcl|NZ_AOUW01000075.1_cds_WP_002728696.1_715	26.908	249	329
WP_002733534.1	lcl|NZ_AOUW01000031.1_cds_WP_002733757.1_2726	30.994	171	329
WP_002733627.1	lcl|NZ_AOUW01000022.1_cds_WP_002733627.1_3102	99.625	267	267
WP_002733627.1	lcl|NZ_AOUW01000031.1_cds_WP_002733554.1_2727	26.699	206	267
WP_002733627.1	lcl|NZ_AOUW01000031.1_cds_WP_002733775.1_2753	27.933	179	267
WP_002733627.1	lcl|NZ_AOUW01000045.1_cds_WP_002727921.1_2336	27.513	189	267
WP_002733627.1	lcl|NZ_AOUW01000088.1_cds_WP_002729040.1_29	33.636	110	267
WP_002733627.1	lcl|NZ_AOUW01000079.1_cds_WP_002766579.1_344	36.047	86	267
WP_002733627.1	lcl|NZ_AOUW01000087.1_cds_WP_002729513.1_141	26.344	186	267
WP_002740779.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	99.804	509	509
WP_002740779.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	28.223	287	509
WP_002740779.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	509
WP_002740779.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	99.804	509	509
WP_002740779.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	28.223	287	509
WP_002740779.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	509
WP_002740721.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	99.091	330	330
WP_002740721.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	27.213	305	330
WP_002740721.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	28.990	307	330
