WP_002725873.1	lcl|NZ_JADDWZ010000021.1_cds_WP_002725873.1_1012	100.000	106	106
WP_002733579.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	98.726	314	314
WP_002733579.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	24.308	325	314
WP_002733579.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	22.277	202	314
WP_002733579.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	25.137	183	314
WP_002733579.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	23.868	243	314
WP_002733579.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	25.723	311	314
WP_002733579.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	20.809	173	314
WP_002733646.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002750963.1_873	36.364	154	185
WP_002733646.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669938.1_1044	33.898	177	185
WP_002733534.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	31.153	321	329
WP_002733534.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	30.476	315	329
WP_002733534.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	31.343	335	329
WP_002733534.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	31.511	311	329
WP_002733534.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	29.180	305	329
WP_002733534.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	27.273	341	329
WP_002733534.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	29.712	313	329
WP_002733534.1	lcl|NZ_JADDWZ010000035.1_cds_WP_002754065.1_1649	27.576	330	329
WP_002733534.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	26.277	274	329
WP_002733534.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	27.309	249	329
WP_002733534.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	26.592	267	329
WP_002733534.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669959.1_2461	25.632	277	329
WP_002733534.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	24.629	337	329
WP_002733627.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669956.1_2464	26.957	230	267
WP_002733627.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669974.1_2611	27.513	189	267
WP_002733627.1	lcl|NZ_JADDWZ010000034.1_cds_WP_011670832.1_1609	33.636	110	267
WP_002733627.1	lcl|NZ_JADDWZ010000085.1_cds_WP_002766579.1_3164	36.047	86	267
WP_002733627.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670812.1_3299	26.344	186	267
WP_002740779.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	31.111	90	509
WP_002740779.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	31.111	90	509
WP_002740721.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	25.641	273	330
WP_002740721.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	23.273	275	330
WP_002740721.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	27.607	326	330
WP_002740721.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	25.526	333	330
WP_002740721.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	26.009	223	330
WP_002740721.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	24.898	245	330
WP_002740721.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	27.329	322	330
WP_002740721.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	26.761	142	330
WP_002740721.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	24.803	254	330
WP_002740826.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669968.1_2618	34.844	353	366
WP_002740826.1	lcl|NZ_JADDWZ010000072.1_cds_WP_002753028.1_2905	28.307	378	366
WP_002740826.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669926.1_1023	36.296	270	366
WP_002740826.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669932.1_1038	29.412	391	366
WP_002740826.1	lcl|NZ_JADDWZ010000002.1_cds_WP_002753888.1_1457	29.444	360	366
WP_002740826.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669923.1_1020	37.379	206	366
WP_002740826.1	lcl|NZ_JADDWZ010000003.1_cds_WP_002750680.1_1853	32.086	187	366
WP_002740861.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669968.1_2618	36.585	369	367
WP_002740861.1	lcl|NZ_JADDWZ010000002.1_cds_WP_002753888.1_1457	33.509	379	367
WP_002740861.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669932.1_1038	31.989	372	367
WP_002740861.1	lcl|NZ_JADDWZ010000072.1_cds_WP_002753028.1_2905	30.053	376	367
WP_002740861.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669926.1_1023	33.448	290	367
WP_002740861.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669923.1_1020	33.475	236	367
WP_002740861.1	lcl|NZ_JADDWZ010000003.1_cds_WP_002750680.1_1853	25.140	358	367
WP_002740998.1	lcl|NZ_JADDWZ010000089.1_cds_WP_011669455.1_3212	46.091	243	265
WP_032853071.1	lcl|NZ_JADDWZ010000079.1_cds_WP_011670400.1_3023	38.158	304	310
WP_032853071.1	lcl|NZ_JADDWZ010000043.1_cds_WP_011669757.1_1981	26.710	307	310
WP_032853071.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670034.1_822	26.316	133	310
WP_032853071.1	lcl|NZ_JADDWZ010000079.1_cds_WP_011670400.1_3023	38.158	304	310
WP_032853071.1	lcl|NZ_JADDWZ010000043.1_cds_WP_011669757.1_1981	26.710	307	310
WP_032853071.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670034.1_822	26.316	133	310
WP_002740917.1	lcl|NZ_JADDWZ010000021.1_cds_WP_004779550.1_1029	33.654	104	221
WP_002740917.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671228.1_1128	28.205	78	221
WP_002740917.1	lcl|NZ_JADDWZ010000045.1_cds_WP_011669877.1_2053	28.037	107	221
WP_002740692.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669958.1_2462	28.667	150	283
WP_230456811.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671228.1_1128	32.432	148	388
WP_230456811.1	lcl|NZ_JADDWZ010000045.1_cds_WP_011669876.1_2054	27.184	206	388
WP_230456811.1	lcl|NZ_JADDWZ010000093.1_cds_WP_011669711.1_3323	26.556	241	388
WP_230456811.1	lcl|NZ_JADDWZ010000095.1_cds_WP_011669488.1_3341	22.857	175	388
WP_230456811.1	lcl|NZ_JADDWZ010000021.1_cds_WP_004779550.1_1029	34.211	76	388
WP_002740724.1	lcl|NZ_JADDWZ010000063.1_cds_WP_011669421.1_2674	36.388	371	596
WP_002740724.1	lcl|NZ_JADDWZ010000015.1_cds_WP_011669275.1_546	34.917	421	596
WP_002740724.1	lcl|NZ_JADDWZ010000042.1_cds_WP_011671171.1_1971	42.489	233	596
WP_002740724.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669933.1_1039	33.493	209	596
WP_002740724.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670275.1_633	33.929	224	596
WP_002740724.1	lcl|NZ_JADDWZ010000014.1_cds_WP_011670503.1_448	30.180	222	596
WP_002740724.1	lcl|NZ_JADDWZ010000029.1_cds_WP_011669511.1_1363	30.165	242	596
WP_002740724.1	lcl|NZ_JADDWZ010000010.1_cds_WP_011670593.1_118	31.760	233	596
WP_002740724.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670265.1_649	26.168	214	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670085.1_893	29.258	229	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670070.1_874	28.395	243	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002721914.1_842	27.381	252	596
WP_002740724.1	lcl|NZ_JADDWZ010000010.1_cds_WP_002725984.1_91	26.432	227	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724740.1_3054	28.000	225	596
WP_002740724.1	lcl|NZ_JADDWZ010000004.1_cds_WP_011670774.1_2232	26.891	238	596
WP_002740724.1	lcl|NZ_JADDWZ010000004.1_cds_WP_011670779.1_2225	29.508	244	596
WP_002740724.1	lcl|NZ_JADDWZ010000080.1_cds_IP945_RS15010_3109	31.447	159	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724311.1_3074	28.761	226	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724285.1_3075	29.302	215	596
WP_002740724.1	lcl|NZ_JADDWZ010000068.1_cds_WP_011670431.1_2768	26.749	243	596
WP_002740724.1	lcl|NZ_JADDWZ010000019.1_cds_WP_011669577.1_803	27.189	217	596
WP_002740724.1	lcl|NZ_JADDWZ010000019.1_cds_WP_011669577.1_803	24.342	152	596
WP_002740724.1	lcl|NZ_JADDWZ010000019.1_cds_WP_011669571.1_794	25.234	214	596
WP_002740724.1	lcl|NZ_JADDWZ010000006.1_cds_WP_011670548.1_2833	22.897	214	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_IP945_RS03300_3094	36.207	58	596
WP_002740724.1	lcl|NZ_JADDWZ010000004.1_cds_WP_011670766.1_2242	26.271	236	596
WP_002740724.1	lcl|NZ_JADDWZ010000022.1_cds_WP_307898175.1_1084	27.273	209	596
WP_002740724.1	lcl|NZ_JADDWZ010000009.1_cds_WP_011669346.1_3413	27.317	205	596
WP_002740724.1	lcl|NZ_JADDWZ010000096.1_cds_WP_011669271.1_3351	25.294	170	596
WP_002740724.1	lcl|NZ_JADDWZ010000063.1_cds_WP_011669421.1_2674	36.388	371	596
WP_002740724.1	lcl|NZ_JADDWZ010000015.1_cds_WP_011669275.1_546	34.917	421	596
WP_002740724.1	lcl|NZ_JADDWZ010000042.1_cds_WP_011671171.1_1971	42.489	233	596
WP_002740724.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669933.1_1039	33.493	209	596
WP_002740724.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670275.1_633	33.929	224	596
WP_002740724.1	lcl|NZ_JADDWZ010000014.1_cds_WP_011670503.1_448	30.180	222	596
WP_002740724.1	lcl|NZ_JADDWZ010000029.1_cds_WP_011669511.1_1363	30.165	242	596
WP_002740724.1	lcl|NZ_JADDWZ010000010.1_cds_WP_011670593.1_118	31.760	233	596
WP_002740724.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670265.1_649	26.168	214	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670085.1_893	29.258	229	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_011670070.1_874	28.395	243	596
WP_002740724.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002721914.1_842	27.381	252	596
WP_002740724.1	lcl|NZ_JADDWZ010000010.1_cds_WP_002725984.1_91	26.432	227	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724740.1_3054	28.000	225	596
WP_002740724.1	lcl|NZ_JADDWZ010000004.1_cds_WP_011670774.1_2232	26.891	238	596
WP_002740724.1	lcl|NZ_JADDWZ010000004.1_cds_WP_011670779.1_2225	29.508	244	596
WP_002740724.1	lcl|NZ_JADDWZ010000080.1_cds_IP945_RS15010_3109	31.447	159	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724311.1_3074	28.761	226	596
WP_002740724.1	lcl|NZ_JADDWZ010000007.1_cds_WP_002724285.1_3075	29.302	215	596
