WP_002725873.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	93.902	82	106
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	92.994	314	314
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	58.730	63	314
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	27.711	249	314
WP_002733579.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	23.171	328	314
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	22.909	275	314
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	23.875	289	314
WP_002733579.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	24.540	326	314
WP_026054882.1	lcl|NZ_AOVL01000117.1_cds_WP_000604524.1_2902	85.479	365	365
WP_002733646.1	lcl|NZ_AOVL01000117.1_cds_WP_000884059.1_2903	95.676	185	185
WP_002733646.1	lcl|NZ_AOVL01000112.1_cds_WP_000351733.1_2678	40.714	140	185
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	97.872	329	329
WP_002733534.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	32.063	315	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	30.746	335	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	31.677	322	329
WP_002733534.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	31.803	305	329
WP_002733534.1	lcl|NZ_AOVL01000082.1_cds_WP_000649925.1_1454	30.183	328	329
WP_002733534.1	lcl|NZ_AOVL01000013.1_cds_WP_000709511.1_133	28.923	325	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000601375.1_2957	24.727	275	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	28.990	307	329
WP_002733534.1	lcl|NZ_AOVL01000128.1_cds_WP_000688695.1_3413	29.682	283	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000475904.1_2966	27.007	274	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	25.078	319	329
WP_002733534.1	lcl|NZ_AOVL01000032.1_cds_WP_001074785.1_463	29.434	265	329
WP_002733534.1	lcl|NZ_AOVL01000098.1_cds_WP_001003555.1_2039	26.772	254	329
WP_002733534.1	lcl|NZ_AOVL01000117.1_cds_WP_000487322.1_2955	26.852	324	329
WP_002733627.1	lcl|NZ_AOVL01000117.1_cds_WP_000774262.1_2905	92.884	267	267
WP_002733627.1	lcl|NZ_AOVL01000117.1_cds_WP_000859505.1_2954	28.155	206	267
WP_002733627.1	lcl|NZ_AOVL01000117.1_cds_WP_000800438.1_2935	28.492	179	267
WP_002733627.1	lcl|NZ_AOVL01000117.1_cds_WP_000842260.1_2984	27.895	190	267
WP_002733627.1	lcl|NZ_AOVL01000036.1_cds_WP_000667727.1_524	31.818	110	267
WP_002733627.1	lcl|NZ_AOVL01000088.1_cds_WP_000805357.1_1640	27.660	188	267
WP_002740779.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	96.071	509	509
WP_002740779.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	26.852	324	509
WP_002740779.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	31.111	90	509
WP_002740779.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	96.071	509	509
WP_002740779.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	26.852	324	509
WP_002740779.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	31.111	90	509
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	95.455	330	330
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	28.664	307	330
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	27.068	266	330
WP_002740721.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	24.265	272	330
WP_002740721.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	26.582	316	330
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	24.625	333	330
WP_002740721.1	lcl|NZ_AOVL01000098.1_cds_WP_001003555.1_2039	27.888	251	330
WP_002740721.1	lcl|NZ_AOVL01000082.1_cds_WP_000649925.1_1454	29.249	253	330
WP_002740721.1	lcl|NZ_AOVL01000128.1_cds_WP_000688695.1_3413	25.571	219	330
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_000487322.1_2955	27.208	283	330
WP_002740721.1	lcl|NZ_AOVL01000117.1_cds_WP_000601375.1_2957	26.374	273	330
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_001198107.1_2908	95.628	366	366
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_000608295.1_2909	40.000	365	366
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_000575178.1_2977	34.262	359	366
WP_002740826.1	lcl|NZ_AOVL01000128.1_cds_WP_001281953.1_3399	28.232	379	366
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_000346036.1_2938	28.090	356	366
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_000582222.1_2919	32.113	355	366
WP_002740826.1	lcl|NZ_AOVL01000050.1_cds_WP_000538752.1_738	30.084	359	366
WP_002740826.1	lcl|NZ_AOVL01000117.1_cds_WP_000947844.1_2931	26.957	345	366
WP_002740826.1	lcl|NZ_AOVL01000100.1_cds_WP_001982414.1_2232	31.579	190	366
WP_002740861.1	lcl|NZ_AOVL01000117.1_cds_WP_000608295.1_2909	95.368	367	367
