WP_002725873.1	lcl|NZ_JAMQPT010000001.1_cds_WP_108958675.1_147	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	83.758	314	314
WP_002733579.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	22.727	330	314
WP_002733579.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	22.485	169	314
WP_002733579.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	22.930	314	314
WP_002733579.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	25.789	190	314
WP_026054882.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396395.1_152	56.077	362	365
WP_002733646.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726709.1_611	33.333	129	185
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	30.255	314	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	30.631	333	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	31.803	305	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727146.1_194	31.132	318	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	29.032	341	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	30.380	316	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	28.000	325	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	25.796	314	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	25.786	318	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.092	251	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	25.974	308	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396401.1_200	25.301	249	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	31.618	136	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727149.1_191	24.848	330	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396399.1_186	28.467	137	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	24.275	276	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396614.1_1409	24.595	309	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	28.514	249	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_238761156.1_240	24.727	275	329
WP_002733534.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	26.816	179	329
WP_002733627.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727166.1_173	25.500	200	267
WP_002733627.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727147.1_193	27.805	205	267
WP_002733627.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727872.1_301	25.670	261	267
