WP_002725873.1	lcl|NZ_AQCK01000126.1_cds_WP_002725873.1_2087	100.000	106	106
WP_002733579.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	98.726	314	314
WP_002733579.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	24.308	325	314
WP_002733579.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	22.277	202	314
WP_002733579.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	25.137	183	314
WP_002733579.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	23.868	243	314
WP_002733579.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	25.723	311	314
WP_002733579.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	20.809	173	314
WP_002733646.1	lcl|NZ_AQCK01000061.1_cds_WP_002750963.1_1091	36.364	154	185
WP_002733646.1	lcl|NZ_AQCK01000126.1_cds_WP_011669938.1_2055	33.898	177	185
WP_002733534.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	31.153	321	329
WP_002733534.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	30.476	315	329
WP_002733534.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	31.343	335	329
WP_002733534.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	31.511	311	329
WP_002733534.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	29.180	305	329
WP_002733534.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	27.273	341	329
WP_002733534.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	29.712	313	329
WP_002733534.1	lcl|NZ_AQCK01000185.1_cds_WP_002754065.1_3323	27.576	330	329
WP_002733534.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	26.277	274	329
WP_002733534.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	27.309	249	329
WP_002733534.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	26.592	267	329
WP_002733534.1	lcl|NZ_AQCK01000123.1_cds_WP_011669959.1_1996	25.632	277	329
WP_002733534.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.629	337	329
WP_002733627.1	lcl|NZ_AQCK01000123.1_cds_WP_011669956.1_1999	26.957	230	267
WP_002733627.1	lcl|NZ_AQCK01000032.1_cds_WP_011669974.1_434	27.513	189	267
WP_002733627.1	lcl|NZ_AQCK01000044.1_cds_WP_011670832.1_622	33.636	110	267
WP_002733627.1	lcl|NZ_AQCK01000102.1_cds_WP_002766579.1_1739	36.047	86	267
WP_002733627.1	lcl|NZ_AQCK01000064.1_cds_WP_011670812.1_1166	26.344	186	267
WP_002740779.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	28.028	289	509
WP_002740779.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	31.111	90	509
WP_002740779.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	28.028	289	509
WP_002740779.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	31.111	90	509
WP_002740721.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	25.641	273	330
WP_002740721.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	23.273	275	330
WP_002740721.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	27.607	326	330
WP_002740721.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	25.526	333	330
WP_002740721.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	26.009	223	330
WP_002740721.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.898	245	330
WP_002740721.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	27.329	322	330
WP_002740721.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	26.761	142	330
WP_002740721.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	24.803	254	330
WP_002740826.1	lcl|NZ_AQCK01000032.1_cds_WP_011669968.1_427	34.844	353	366
WP_002740826.1	lcl|NZ_AQCK01000075.1_cds_WP_002753028.1_1271	28.307	378	366
WP_002740826.1	lcl|NZ_AQCK01000126.1_cds_WP_011669926.1_2076	36.296	270	366
WP_002740826.1	lcl|NZ_AQCK01000126.1_cds_WP_011669932.1_2061	29.412	391	366
WP_002740826.1	lcl|NZ_AQCK01000180.1_cds_WP_002753888.1_3232	29.444	360	366
WP_002740826.1	lcl|NZ_AQCK01000126.1_cds_WP_011669923.1_2079	37.379	206	366
WP_002740826.1	lcl|NZ_AQCK01000140.1_cds_WP_002750680.1_2420	32.086	187	366
