WP_002725873.1	lcl|NZ_AFLR01000457.1_cds_WP_000340715.1_360	93.902	82	106
WP_002733579.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	92.994	314	314
WP_002733579.1	lcl|NZ_AFLR01000020.1_cds_WP_000093099.1_3644	58.730	63	314
WP_002733579.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	27.711	249	314
WP_002733579.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	23.875	289	314
WP_002733579.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	22.826	276	314
WP_002733579.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	23.926	163	314
WP_026054882.1	lcl|NZ_AFLR01000457.1_cds_WP_000604524.1_358	85.479	365	365
WP_002733646.1	lcl|NZ_AFLR01000457.1_cds_WP_000884059.1_357	95.676	185	185
WP_002733646.1	lcl|NZ_AFLR01000491.1_cds_WP_000351733.1_113	40.714	140	185
WP_002733534.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	97.872	329	329
WP_002733534.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	30.746	335	329
WP_002733534.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	33.333	261	329
WP_002733534.1	lcl|NZ_AFLR01000255.1_cds_WP_001984071.1_1376	31.803	305	329
WP_002733534.1	lcl|NZ_AFLR01000107.1_cds_WP_000649925.1_2892	30.183	328	329
WP_002733534.1	lcl|NZ_AFLR01000194.1_cds_WP_000601375.1_1676	24.727	275	329
WP_002733534.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	29.808	208	329
WP_002733534.1	lcl|NZ_AFLR01000307.1_cds_WP_000316026.1_839	28.966	290	329
WP_002733534.1	lcl|NZ_AFLR01000094.1_cds_WP_000519466.1_3137	31.401	207	329
WP_002733534.1	lcl|NZ_AFLR01000457.1_cds_WP_001067555.1_353	31.844	179	329
WP_002733534.1	lcl|NZ_AFLR01000194.1_cds_WP_000475904.1_1667	27.007	274	329
WP_002733534.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	25.078	319	329
WP_002733534.1	lcl|NZ_AFLR01000020.1_cds_WP_000600885.1_3653	33.645	107	329
WP_002733534.1	lcl|NZ_AFLR01000014.1_cds_WP_001074785.1_3720	29.434	265	329
WP_002733534.1	lcl|NZ_AFLR01000259.1_cds_WP_001003555.1_1324	26.772	254	329
WP_002733534.1	lcl|NZ_AFLR01000194.1_cds_WP_000487322.1_1678	26.852	324	329
WP_002733627.1	lcl|NZ_AFLR01000457.1_cds_WP_000774262.1_355	92.884	267	267
WP_002733627.1	lcl|NZ_AFLR01000106.1_cds_WP_000800438.1_2917	28.492	179	267
WP_002733627.1	lcl|NZ_AFLR01000299.1_cds_WP_000842260.1_897	27.895	190	267
WP_002733627.1	lcl|NZ_AFLR01000250.1_cds_WP_000667727.1_1429	31.818	110	267
WP_002733627.1	lcl|NZ_AFLR01000110.1_cds_WP_000805357.1_2775	27.660	188	267
WP_002733627.1	lcl|NZ_AFLR01000047.1_cds_WP_000859504.1_3415	25.954	131	267
WP_002740779.1	lcl|NZ_AFLR01000457.1_cds_WP_000612797.1_354	96.071	509	509
WP_002740779.1	lcl|NZ_AFLR01000125.1_cds_WP_000291591.1_2480	26.852	324	509
WP_002740779.1	lcl|NZ_AFLR01000125.1_cds_WP_000364507.1_2479	31.111	90	509
WP_002740779.1	lcl|NZ_AFLR01000457.1_cds_WP_000612797.1_354	96.071	509	509
WP_002740779.1	lcl|NZ_AFLR01000125.1_cds_WP_000291591.1_2480	26.852	324	509
WP_002740779.1	lcl|NZ_AFLR01000125.1_cds_WP_000364507.1_2479	31.111	90	509
WP_002740721.1	lcl|NZ_AFLR01000457.1_cds_WP_001067555.1_353	96.172	209	330
WP_002740721.1	lcl|NZ_AFLR01000020.1_cds_LEP2GSC194_RS0101160_3630	94.400	125	330
WP_002740721.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	28.664	307	330
WP_002740721.1	lcl|NZ_AFLR01000255.1_cds_WP_001984071.1_1376	24.265	272	330
WP_002740721.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	24.625	333	330
WP_002740721.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	27.106	273	330
WP_002740721.1	lcl|NZ_AFLR01000259.1_cds_WP_001003555.1_1324	27.888	251	330
WP_002740721.1	lcl|NZ_AFLR01000107.1_cds_WP_000649925.1_2892	29.249	253	330
WP_002740721.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	26.623	154	330
