WP_002725873.1	lcl|NZ_AHMF02000122.1_cds_WP_000340715.1_365	93.902	82	106
WP_002733579.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	91.401	314	314
WP_002733579.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	24.695	328	314
WP_002733579.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	22.442	303	314
WP_002733579.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	23.602	322	314
WP_002733579.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	21.300	277	314
WP_002733579.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	24.206	252	314
WP_002733579.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	25.000	276	314
WP_002733646.1	lcl|NZ_AHMF02000111.1_cds_WP_002178322.1_817	40.714	140	185
WP_002733534.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	33.333	336	329
WP_002733534.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	31.014	345	329
WP_002733534.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	30.794	315	329
WP_002733534.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	31.343	335	329
WP_002733534.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	31.457	302	329
WP_002733534.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	31.699	306	329
WP_002733534.1	lcl|NZ_AHMF02000034.1_cds_WP_004426761.1_3149	28.698	338	329
WP_002733534.1	lcl|NZ_AHMF02000074.1_cds_WP_002148036.1_2175	29.231	325	329
WP_002733534.1	lcl|NZ_AHMF02000059.1_cds_WP_004429771.1_2504	28.475	295	329
WP_002733534.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	25.746	268	329
WP_002733534.1	lcl|NZ_AHMF02000091.1_cds_WP_004428900.1_1614	24.638	345	329
WP_002733534.1	lcl|NZ_AHMF02000099.1_cds_WP_004428300.1_1272	27.820	266	329
WP_002733534.1	lcl|NZ_AHMF02000013.1_cds_WP_004432019.1_3862	27.049	244	329
WP_002733534.1	lcl|NZ_AHMF02000122.1_cds_WP_004428883.1_389	25.714	245	329
WP_002733534.1	lcl|NZ_AHMF02000113.1_cds_WP_016560102.1_676	26.749	243	329
WP_002733627.1	lcl|NZ_AHMF02000122.1_cds_WP_002178459.1_384	30.472	233	267
WP_002733627.1	lcl|NZ_AHMF02000056.1_cds_WP_004430538.1_2669	28.042	189	267
WP_002733627.1	lcl|NZ_AHMF02000059.1_cds_WP_004422352.1_2531	27.320	194	267
WP_002733627.1	lcl|NZ_AHMF02000091.1_cds_WP_002178723.1_1615	22.311	251	267
WP_002733627.1	lcl|NZ_AHMF02000077.1_cds_WP_004427587.1_2133	39.344	61	267
WP_002740779.1	lcl|NZ_AHMF02000001.1_cds_WP_004430762.1_4207	26.852	324	509
WP_002740779.1	lcl|NZ_AHMF02000001.1_cds_WP_002148203.1_4208	31.111	90	509
WP_002740779.1	lcl|NZ_AHMF02000001.1_cds_WP_004430762.1_4207	26.852	324	509
WP_002740779.1	lcl|NZ_AHMF02000001.1_cds_WP_002148203.1_4208	31.111	90	509
WP_002740721.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	27.668	253	330
WP_002740721.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	26.648	349	330
WP_002740721.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	25.092	271	330
WP_002740721.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	25.448	279	330
WP_002740721.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	26.582	316	330
WP_002740721.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	24.609	256	330
WP_002740721.1	lcl|NZ_AHMF02000122.1_cds_WP_004428883.1_389	29.457	129	330
WP_002740721.1	lcl|NZ_AHMF02000013.1_cds_WP_004432019.1_3862	27.778	252	330
WP_002740721.1	lcl|NZ_AHMF02000034.1_cds_WP_004426761.1_3149	29.412	255	330
WP_002740721.1	lcl|NZ_AHMF02000059.1_cds_WP_004429771.1_2504	25.339	221	330
WP_002740721.1	lcl|NZ_AHMF02000099.1_cds_WP_004428300.1_1272	28.387	155	330
WP_002740826.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	36.390	349	366
WP_002740826.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	34.384	349	366
WP_002740826.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	32.637	383	366
WP_002740826.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	27.778	378	366
WP_002740826.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	28.610	367	366
WP_002740826.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	30.362	359	366
WP_002740826.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	26.124	356	366
WP_002740826.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	32.632	190	366
WP_002740861.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	37.604	359	367
WP_002740861.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	36.103	349	367
WP_002740861.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	30.851	376	367
WP_002740861.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	31.267	371	367
WP_002740861.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	31.445	353	367
WP_002740861.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	29.333	375	367
WP_002740861.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	26.866	335	367
WP_002740861.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	23.743	358	367
WP_002740998.1	lcl|NZ_AHMF02000039.1_cds_WP_004425075.1_2935	46.502	243	265
WP_032853071.1	lcl|NZ_AHMF02000083.1_cds_WP_016559742.1_1856	36.824	296	310
