WP_002725873.1	lcl|NZ_RQGP01000022.1_cds_WP_135583224.1_120	62.162	74	106
WP_002733579.1	lcl|NZ_RQGP01000022.1_cds_WP_135583227.1_123	81.290	310	314
WP_002733579.1	lcl|NZ_RQGP01000010.1_cds_WP_135588384.1_1035	24.149	323	314
WP_002733579.1	lcl|NZ_RQGP01000010.1_cds_WP_135588334.1_1062	25.776	322	314
WP_002733579.1	lcl|NZ_RQGP01000022.1_cds_WP_135583226.1_122	21.918	219	314
WP_002733579.1	lcl|NZ_RQGP01000008.1_cds_WP_135585811.1_2862	21.925	187	314
WP_002733579.1	lcl|NZ_RQGP01000010.1_cds_WP_135587403.1_1622	22.630	327	314
WP_002733646.1	lcl|NZ_RQGP01000022.1_cds_WP_135583564.1_516	33.871	124	185
WP_002733534.1	lcl|NZ_RQGP01000010.1_cds_WP_135588384.1_1035	31.210	314	329
WP_002733534.1	lcl|NZ_RQGP01000010.1_cds_WP_135587403.1_1622	30.892	314	329
WP_002733534.1	lcl|NZ_RQGP01000022.1_cds_WP_135583226.1_122	27.381	336	329
WP_002733534.1	lcl|NZ_RQGP01000008.1_cds_WP_135585811.1_2862	28.571	336	329
WP_002733534.1	lcl|NZ_RQGP01000010.1_cds_WP_135588334.1_1062	28.296	311	329
WP_002733534.1	lcl|NZ_RQGP01000010.1_cds_WP_135587715.1_1432	27.692	325	329
WP_002733534.1	lcl|NZ_RQGP01000022.1_cds_WP_135583227.1_123	25.786	318	329
WP_002733534.1	lcl|NZ_RQGP01000008.1_cds_WP_208729531.1_2851	26.407	231	329
WP_002733534.1	lcl|NZ_RQGP01000022.1_cds_WP_135583268.1_164	25.373	268	329
WP_002733534.1	lcl|NZ_RQGP01000010.1_cds_WP_135588454.1_972	27.711	249	329
WP_002733534.1	lcl|NZ_RQGP01000007.1_cds_WP_135588873.1_3452	22.179	257	329
WP_002733627.1	lcl|NZ_RQGP01000022.1_cds_WP_135583293.1_225	25.670	261	267
WP_002733627.1	lcl|NZ_RQGP01000010.1_cds_WP_135587830.1_1348	38.462	91	267
WP_002733627.1	lcl|NZ_RQGP01000010.1_cds_WP_135587594.1_1515	28.070	171	267
WP_002733627.1	lcl|NZ_RQGP01000022.1_cds_WP_135583225.1_121	24.413	213	267
WP_002733627.1	lcl|NZ_RQGP01000008.1_cds_WP_135585813.1_2863	27.461	193	267
WP_002740779.1	lcl|NZ_RQGP01000022.1_cds_WP_135583532.1_494	23.913	322	509
WP_002740779.1	lcl|NZ_RQGP01000022.1_cds_WP_135583531.1_493	28.302	106	509
WP_002740779.1	lcl|NZ_RQGP01000022.1_cds_WP_135583532.1_494	23.913	322	509
WP_002740779.1	lcl|NZ_RQGP01000022.1_cds_WP_135583531.1_493	28.302	106	509
WP_002740721.1	lcl|NZ_RQGP01000010.1_cds_WP_135588384.1_1035	27.536	276	330
WP_002740721.1	lcl|NZ_RQGP01000010.1_cds_WP_135587403.1_1622	23.741	278	330
WP_002740721.1	lcl|NZ_RQGP01000010.1_cds_WP_135588334.1_1062	25.455	330	330
WP_002740721.1	lcl|NZ_RQGP01000022.1_cds_WP_135583226.1_122	25.758	264	330
WP_002740721.1	lcl|NZ_RQGP01000010.1_cds_WP_135587702.1_1449	33.333	111	330
WP_002740721.1	lcl|NZ_RQGP01000008.1_cds_WP_135585811.1_2862	24.058	345	330
WP_002740721.1	lcl|NZ_RQGP01000010.1_cds_WP_135588454.1_972	24.390	205	330
WP_002740721.1	lcl|NZ_RQGP01000007.1_cds_WP_135588873.1_3452	28.481	158	330
WP_002740826.1	lcl|NZ_RQGP01000022.1_cds_WP_135583243.1_139	35.632	348	366
WP_002740826.1	lcl|NZ_RQGP01000010.1_cds_WP_135587890.1_1312	28.609	381	366
WP_002740826.1	lcl|NZ_RQGP01000027.1_cds_WP_135587122.1_2163	29.050	358	366
WP_002740861.1	lcl|NZ_RQGP01000022.1_cds_WP_135583243.1_139	36.236	356	367
WP_002740861.1	lcl|NZ_RQGP01000027.1_cds_WP_135587122.1_2163	28.342	374	367
WP_002740861.1	lcl|NZ_RQGP01000010.1_cds_WP_135587890.1_1312	28.571	378	367
WP_002740861.1	lcl|NZ_RQGP01000027.1_cds_WP_135586544.1_1805	24.930	357	367
WP_002740861.1	lcl|NZ_RQGP01000023.1_cds_WP_135584995.1_2495	35.106	94	367
WP_002740998.1	lcl|NZ_RQGP01000027.1_cds_WP_135586449.1_1751	42.387	243	265
WP_032853071.1	lcl|NZ_RQGP01000019.1_cds_WP_135583022.1_3134	35.161	310	310
WP_032853071.1	lcl|NZ_RQGP01000023.1_cds_WP_135585127.1_2566	29.293	297	310
WP_032853071.1	lcl|NZ_RQGP01000022.1_cds_WP_135583675.1_581	22.137	262	310
WP_032853071.1	lcl|NZ_RQGP01000019.1_cds_WP_135583022.1_3134	35.161	310	310
WP_032853071.1	lcl|NZ_RQGP01000023.1_cds_WP_135585127.1_2566	29.293	297	310
WP_032853071.1	lcl|NZ_RQGP01000022.1_cds_WP_135583675.1_581	22.137	262	310
WP_002740917.1	lcl|NZ_RQGP01000022.1_cds_WP_135583717.1_607	30.928	97	221
WP_230456811.1	lcl|NZ_RQGP01000012.1_cds_WP_135586348.1_3296	27.570	214	388
WP_230456811.1	lcl|NZ_RQGP01000022.1_cds_WP_135583719.1_608	30.986	142	388
WP_230456811.1	lcl|NZ_RQGP01000008.1_cds_WP_135585663.1_2780	28.000	125	388
WP_230456811.1	lcl|NZ_RQGP01000022.1_cds_WP_135583136.1_28	26.812	138	388
WP_230456811.1	lcl|NZ_RQGP01000022.1_cds_WP_135583241.1_137	30.000	110	388
WP_230456811.1	lcl|NZ_RQGP01000022.1_cds_WP_135583240.1_136	27.941	136	388
WP_230456811.1	lcl|NZ_RQGP01000022.1_cds_WP_135584223.1_905	30.612	98	388
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586824.1_1967	31.368	475	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587854.1_1332	42.105	247	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587960.1_1268	43.612	227	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587393.1_1628	39.655	232	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587389.1_1630	38.057	247	596
WP_002740724.1	lcl|NZ_RQGP01000006.1_cds_WP_244288247.1_2466	34.043	235	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583562.1_515	29.796	245	596
WP_002740724.1	lcl|NZ_RQGP01000032.1_cds_WP_135588760.1_3404	31.330	233	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587357.1_1647	29.130	230	596
WP_002740724.1	lcl|NZ_RQGP01000012.1_cds_WP_135586230.1_3217	31.304	230	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585345.1_2695	31.111	225	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583816.1_663	31.100	209	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135584325.1_488	26.168	214	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583284.1_216	30.000	250	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583340.1_279	25.911	247	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585055.1_2526	33.186	226	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585208.1_2616	31.884	207	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583307.1_242	29.956	227	596
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586659.1_1870	26.749	243	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587432.1_1602	28.879	232	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587546.1_1539	25.301	249	596
WP_002740724.1	lcl|NZ_RQGP01000033.1_cds_WP_135583101.1_3578	25.221	226	596
WP_002740724.1	lcl|NZ_RQGP01000006.1_cds_WP_135584653.1_2316	30.108	186	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583295.1_227	27.854	219	596
WP_002740724.1	lcl|NZ_RQGP01000019.1_cds_WP_135582961.1_3064	28.696	230	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587433.1_1601	27.869	244	596
WP_002740724.1	lcl|NZ_RQGP01000007.1_cds_WP_135588867.1_3449	27.442	215	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583286.1_218	24.091	220	596
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586971.1_2051	25.238	210	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585228.1_2628	25.000	212	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583237.1_133	26.818	220	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587532.1_1547	27.419	186	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585347.1_2696	23.684	152	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585347.1_2696	25.114	219	596
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586824.1_1967	31.368	475	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587854.1_1332	42.105	247	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587960.1_1268	43.612	227	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587393.1_1628	39.655	232	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587389.1_1630	38.057	247	596
WP_002740724.1	lcl|NZ_RQGP01000006.1_cds_WP_244288247.1_2466	34.043	235	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583562.1_515	29.796	245	596
WP_002740724.1	lcl|NZ_RQGP01000032.1_cds_WP_135588760.1_3404	31.330	233	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587357.1_1647	29.130	230	596
WP_002740724.1	lcl|NZ_RQGP01000012.1_cds_WP_135586230.1_3217	31.304	230	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585345.1_2695	31.111	225	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583816.1_663	31.100	209	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135584325.1_488	26.168	214	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583284.1_216	30.000	250	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583340.1_279	25.911	247	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585055.1_2526	33.186	226	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585208.1_2616	31.884	207	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583307.1_242	29.956	227	596
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586659.1_1870	26.749	243	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587432.1_1602	28.879	232	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587546.1_1539	25.301	249	596
WP_002740724.1	lcl|NZ_RQGP01000033.1_cds_WP_135583101.1_3578	25.221	226	596
WP_002740724.1	lcl|NZ_RQGP01000006.1_cds_WP_135584653.1_2316	30.108	186	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583295.1_227	27.854	219	596
WP_002740724.1	lcl|NZ_RQGP01000019.1_cds_WP_135582961.1_3064	28.696	230	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587433.1_1601	27.869	244	596
WP_002740724.1	lcl|NZ_RQGP01000007.1_cds_WP_135588867.1_3449	27.442	215	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583286.1_218	24.091	220	596
WP_002740724.1	lcl|NZ_RQGP01000027.1_cds_WP_135586971.1_2051	25.238	210	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585228.1_2628	25.000	212	596
WP_002740724.1	lcl|NZ_RQGP01000022.1_cds_WP_135583237.1_133	26.818	220	596
WP_002740724.1	lcl|NZ_RQGP01000010.1_cds_WP_135587532.1_1547	27.419	186	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585347.1_2696	23.684	152	596
WP_002740724.1	lcl|NZ_RQGP01000023.1_cds_WP_135585347.1_2696	25.114	219	596
WP_002740977.1	lcl|NZ_RQGP01000012.1_cds_WP_135586348.1_3296	27.200	125	409
WP_002733737.1	lcl|NZ_RQGP01000022.1_cds_WP_135583243.1_139	39.118	363	363
WP_002733737.1	lcl|NZ_RQGP01000027.1_cds_WP_135587122.1_2163	32.773	357	363
WP_002733737.1	lcl|NZ_RQGP01000010.1_cds_WP_135587890.1_1312	29.049	389	363
