WP_002725873.1	lcl|NZ_JADDWY010000021.1_cds_WP_002725873.1_1035	100.000	106	106
WP_002733579.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	98.726	314	314
WP_002733579.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	24.308	325	314
WP_002733579.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	22.277	202	314
WP_002733579.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	25.137	183	314
WP_002733579.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	23.868	243	314
WP_002733579.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	25.723	311	314
WP_002733579.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	20.809	173	314
WP_002733579.1	lcl|NZ_JADDWY010000185.1_cds_WP_193824632.1_698	31.624	117	314
WP_002733646.1	lcl|NZ_JADDWY010000001.1_cds_WP_002750963.1_876	36.364	154	185
WP_002733646.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669938.1_1067	33.898	177	185
WP_002733534.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	31.153	321	329
WP_002733534.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	30.476	315	329
WP_002733534.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	31.343	335	329
WP_002733534.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	31.511	311	329
WP_002733534.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	29.180	305	329
WP_002733534.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	27.273	341	329
WP_002733534.1	lcl|NZ_JADDWY010000020.1_cds_WP_011671143.1_978	29.712	313	329
WP_002733534.1	lcl|NZ_JADDWY010000035.1_cds_WP_002754065.1_1650	27.576	330	329
WP_002733534.1	lcl|NZ_JADDWY010000002.1_cds_WP_011671074.1_1441	26.277	274	329
WP_002733534.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	27.309	249	329
WP_002733534.1	lcl|NZ_JADDWY010000012.1_cds_WP_017859386.1_295	26.592	267	329
WP_002733534.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669959.1_2619	25.632	277	329
WP_002733534.1	lcl|NZ_JADDWY010000059.1_cds_WP_011669202.1_2521	24.629	337	329
WP_002733627.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669956.1_2622	26.957	230	267
WP_002733627.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669974.1_2665	27.513	189	267
WP_002733627.1	lcl|NZ_JADDWY010000034.1_cds_WP_011670832.1_1610	33.636	110	267
WP_002733627.1	lcl|NZ_JADDWY010000086.1_cds_WP_002766579.1_3197	36.047	86	267
WP_002733627.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670812.1_3356	26.344	186	267
WP_002740779.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670269.1_587	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWY010000016.1_cds_WP_002751286.1_588	31.111	90	509
WP_002740779.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670269.1_587	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWY010000016.1_cds_WP_002751286.1_588	31.111	90	509
WP_002740721.1	lcl|NZ_JADDWY010000185.1_cds_WP_193824632.1_698	94.964	139	330
WP_002740721.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	25.641	273	330
WP_002740721.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	23.273	275	330
WP_002740721.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	27.607	326	330
WP_002740721.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	25.526	333	330
WP_002740721.1	lcl|NZ_JADDWY010000002.1_cds_WP_011671074.1_1441	26.009	223	330
WP_002740721.1	lcl|NZ_JADDWY010000059.1_cds_WP_011669202.1_2521	24.898	245	330
WP_002740721.1	lcl|NZ_JADDWY010000020.1_cds_WP_011671143.1_978	27.329	322	330
WP_002740721.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	26.761	142	330
WP_002740721.1	lcl|NZ_JADDWY010000012.1_cds_WP_017859386.1_295	24.803	254	330
WP_002740826.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669968.1_2672	34.844	353	366
WP_002740826.1	lcl|NZ_JADDWY010000073.1_cds_WP_002753028.1_2940	28.307	378	366
WP_002740826.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669926.1_1046	36.296	270	366
WP_002740826.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669932.1_1061	29.412	391	366
WP_002740826.1	lcl|NZ_JADDWY010000005.1_cds_WP_002753888.1_2542	29.444	360	366
WP_002740826.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669923.1_1043	37.379	206	366
WP_002740826.1	lcl|NZ_JADDWY010000002.1_cds_WP_002750680.1_1442	32.086	187	366
WP_002740861.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669968.1_2672	36.585	369	367
WP_002740861.1	lcl|NZ_JADDWY010000005.1_cds_WP_002753888.1_2542	33.509	379	367
WP_002740861.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669932.1_1061	31.989	372	367
WP_002740861.1	lcl|NZ_JADDWY010000073.1_cds_WP_002753028.1_2940	30.053	376	367
WP_002740861.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669926.1_1046	33.448	290	367
WP_002740861.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669923.1_1043	33.475	236	367
WP_002740861.1	lcl|NZ_JADDWY010000002.1_cds_WP_002750680.1_1442	25.140	358	367
WP_002740998.1	lcl|NZ_JADDWY010000090.1_cds_WP_011669455.1_3319	46.091	243	265
WP_032853071.1	lcl|NZ_JADDWY010000079.1_cds_WP_011670400.1_3044	38.158	304	310
WP_032853071.1	lcl|NZ_JADDWY010000044.1_cds_WP_011669757.1_2034	26.710	307	310
WP_032853071.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670034.1_825	26.316	133	310
WP_032853071.1	lcl|NZ_JADDWY010000079.1_cds_WP_011670400.1_3044	38.158	304	310
WP_032853071.1	lcl|NZ_JADDWY010000044.1_cds_WP_011669757.1_2034	26.710	307	310
WP_032853071.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670034.1_825	26.316	133	310
WP_002740917.1	lcl|NZ_JADDWY010000021.1_cds_WP_004779550.1_1052	33.654	104	221
WP_002740917.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671228.1_1154	28.205	78	221
WP_002740917.1	lcl|NZ_JADDWY010000033.1_cds_WP_011669877.1_1585	28.037	107	221
WP_002740692.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669958.1_2620	28.667	150	283
WP_230456811.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671228.1_1154	32.432	148	388
WP_230456811.1	lcl|NZ_JADDWY010000033.1_cds_WP_011669876.1_1586	27.184	206	388
WP_230456811.1	lcl|NZ_JADDWY010000094.1_cds_WP_011669711.1_3354	26.556	241	388
WP_230456811.1	lcl|NZ_JADDWY010000098.1_cds_WP_011669488.1_3388	22.857	175	388
WP_230456811.1	lcl|NZ_JADDWY010000021.1_cds_WP_004779550.1_1052	34.211	76	388
WP_002740724.1	lcl|NZ_JADDWY010000065.1_cds_WP_011669421.1_2728	36.388	371	596
WP_002740724.1	lcl|NZ_JADDWY010000015.1_cds_WP_011669275.1_552	34.917	421	596
WP_002740724.1	lcl|NZ_JADDWY010000042.1_cds_WP_011671171.1_1989	42.489	233	596
WP_002740724.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669933.1_1062	33.493	209	596
WP_002740724.1	lcl|NZ_JADDWY010000016.1_cds_WP_193824605.1_577	34.375	224	596
WP_002740724.1	lcl|NZ_JADDWY010000013.1_cds_WP_011670503.1_381	30.180	222	596
WP_002740724.1	lcl|NZ_JADDWY010000029.1_cds_WP_011669511.1_1389	30.165	242	596
WP_002740724.1	lcl|NZ_JADDWY010000010.1_cds_WP_011670593.1_125	31.760	233	596
WP_002740724.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670265.1_593	26.168	214	596
WP_002740724.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670085.1_896	29.258	229	596
WP_002740724.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670070.1_877	28.395	243	596
WP_002740724.1	lcl|NZ_JADDWY010000001.1_cds_WP_002721914.1_845	27.381	252	596
WP_002740724.1	lcl|NZ_JADDWY010000010.1_cds_WP_002725984.1_97	26.432	227	596
