WP_002725873.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	93.902	82	106
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	92.994	314	314
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	58.730	63	314
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	27.711	249	314
WP_002733579.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	23.171	328	314
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	22.909	275	314
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	23.875	289	314
WP_002733579.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	24.540	326	314
WP_026054882.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	85.479	365	365
WP_002733646.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	95.676	185	185
WP_002733646.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	40.714	140	185
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	97.872	329	329
WP_002733534.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	32.063	315	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	30.746	335	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	31.677	322	329
WP_002733534.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	31.803	305	329
WP_002733534.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	30.183	328	329
WP_002733534.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	28.923	325	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	24.727	275	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	28.990	307	329
WP_002733534.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	29.682	283	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000475904.1_923	27.007	274	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	25.078	319	329
WP_002733534.1	lcl|NZ_AOVM01000016.1_cds_WP_001074785.1_235	29.434	265	329
WP_002733534.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	26.772	254	329
WP_002733534.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	26.852	324	329
WP_002733627.1	lcl|NZ_AOVM01000050.1_cds_WP_000774262.1_984	92.884	267	267
WP_002733627.1	lcl|NZ_AOVM01000050.1_cds_WP_000859505.1_935	28.155	206	267
WP_002733627.1	lcl|NZ_AOVM01000050.1_cds_WP_000800438.1_954	28.492	179	267
WP_002733627.1	lcl|NZ_AOVM01000050.1_cds_WP_000842260.1_905	27.895	190	267
WP_002733627.1	lcl|NZ_AOVM01000137.1_cds_WP_000667727.1_3538	31.818	110	267
WP_002733627.1	lcl|NZ_AOVM01000108.1_cds_WP_000805357.1_2411	27.660	188	267
WP_002740779.1	lcl|NZ_AOVM01000050.1_cds_WP_000612797.1_983	96.071	509	509
WP_002740779.1	lcl|NZ_AOVM01000047.1_cds_WP_000291591.1_822	26.852	324	509
WP_002740779.1	lcl|NZ_AOVM01000047.1_cds_WP_000364507.1_821	31.111	90	509
WP_002740779.1	lcl|NZ_AOVM01000050.1_cds_WP_000612797.1_983	96.071	509	509
WP_002740779.1	lcl|NZ_AOVM01000047.1_cds_WP_000291591.1_822	26.852	324	509
WP_002740779.1	lcl|NZ_AOVM01000047.1_cds_WP_000364507.1_821	31.111	90	509
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	95.455	330	330
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	28.664	307	330
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	27.068	266	330
WP_002740721.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	24.265	272	330
WP_002740721.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	26.582	316	330
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	24.625	333	330
WP_002740721.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	27.888	251	330
WP_002740721.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	29.249	253	330
WP_002740721.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	25.571	219	330
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	27.208	283	330
WP_002740721.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	26.374	273	330
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_001198107.1_981	95.628	366	366
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_000608295.1_980	40.000	365	366
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_000575178.1_912	34.262	359	366
WP_002740826.1	lcl|NZ_AOVM01000046.1_cds_WP_001281953.1_745	28.232	379	366
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_000346036.1_951	28.090	356	366
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_000582222.1_970	32.113	355	366
WP_002740826.1	lcl|NZ_AOVM01000141.1_cds_WP_000538752.1_3740	30.084	359	366
WP_002740826.1	lcl|NZ_AOVM01000050.1_cds_WP_000947844.1_958	26.957	345	366
WP_002740826.1	lcl|NZ_AOVM01000052.1_cds_WP_001982414.1_1063	31.579	190	366
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_000608295.1_980	95.368	367	367
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_001198107.1_981	39.452	365	367
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_000575178.1_912	36.314	369	367
WP_002740861.1	lcl|NZ_AOVM01000141.1_cds_WP_000538752.1_3740	31.383	376	367
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_000582222.1_970	36.000	325	367
WP_002740861.1	lcl|NZ_AOVM01000046.1_cds_WP_001281953.1_745	30.159	378	367
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_000346036.1_951	24.665	373	367
WP_002740861.1	lcl|NZ_AOVM01000050.1_cds_WP_000947844.1_958	26.404	356	367
WP_002740861.1	lcl|NZ_AOVM01000052.1_cds_WP_001982414.1_1063	24.581	358	367
WP_002740729.1	lcl|NZ_AOVM01000050.1_cds_WP_000689743.1_979	91.912	544	544
WP_002740729.1	lcl|NZ_AOVM01000050.1_cds_WP_000689743.1_979	91.912	544	544
WP_002740998.1	lcl|NZ_AOVM01000050.1_cds_WP_000342713.1_978	94.340	265	265
WP_002740998.1	lcl|NZ_AOVM01000060.1_cds_WP_001002663.1_1192	46.091	243	265
WP_032853071.1	lcl|NZ_AOVM01000050.1_cds_WP_001246618.1_977	92.258	310	310
WP_032853071.1	lcl|NZ_AOVM01000069.1_cds_WP_000501205.1_1382	36.513	304	310
WP_032853071.1	lcl|NZ_AOVM01000130.1_cds_WP_001183723.1_3334	26.471	306	310
WP_032853071.1	lcl|NZ_AOVM01000139.1_cds_WP_000279894.1_3681	23.282	262	310
WP_032853071.1	lcl|NZ_AOVM01000050.1_cds_WP_001246618.1_977	92.258	310	310
WP_032853071.1	lcl|NZ_AOVM01000069.1_cds_WP_000501205.1_1382	36.513	304	310
WP_032853071.1	lcl|NZ_AOVM01000130.1_cds_WP_001183723.1_3334	26.471	306	310
WP_032853071.1	lcl|NZ_AOVM01000139.1_cds_WP_000279894.1_3681	23.282	262	310
WP_002740848.1	lcl|NZ_AOVM01000050.1_cds_WP_000479982.1_976	93.182	264	264
WP_032853450.1	lcl|NZ_AOVM01000050.1_cds_WP_000715958.1_975	95.349	129	130
WP_004777167.1	lcl|NZ_AOVM01000050.1_cds_WP_001088866.1_974	97.222	144	144
WP_002740917.1	lcl|NZ_AOVM01000050.1_cds_WP_000517242.1_973	95.475	221	221
WP_002740917.1	lcl|NZ_AOVM01000138.1_cds_WP_001082180.1_3616	29.487	78	221
WP_002740917.1	lcl|NZ_AOVM01000050.1_cds_WP_001206409.1_963	30.097	103	221
WP_002740917.1	lcl|NZ_AOVM01000104.1_cds_WP_001069834.1_2257	28.440	109	221
WP_002740692.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	27.152	151	283
WP_230456811.1	lcl|NZ_AOVM01000138.1_cds_WP_001082180.1_3616	30.588	170	388
WP_230456811.1	lcl|NZ_AOVM01000104.1_cds_WP_000347681.1_2258	32.168	143	388
WP_230456811.1	lcl|NZ_AOVM01000050.1_cds_WP_002082140.1_947	34.746	118	388
WP_230456811.1	lcl|NZ_AOVM01000050.1_cds_WP_001206409.1_963	30.201	149	388
WP_230456811.1	lcl|NZ_AOVM01000105.1_cds_WP_000402845.1_2273	27.891	147	388
WP_230456811.1	lcl|NZ_AOVM01000098.1_cds_WP_000283287.1_2102	22.353	170	388
WP_230456811.1	lcl|NZ_AOVM01000050.1_cds_WP_000661932.1_938	22.277	202	388
