WP_002725873.1	lcl|NZ_AOVD01000125.1_cds_WP_000340715.1_3223	93.902	82	106
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	92.994	314	314
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_000093099.1_3202	58.730	63	314
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	27.711	249	314
WP_002733579.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	23.171	328	314
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	22.909	275	314
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	23.875	289	314
WP_002733579.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	24.540	326	314
WP_026054882.1	lcl|NZ_AOVD01000125.1_cds_WP_000604524.1_3221	85.479	365	365
WP_002733646.1	lcl|NZ_AOVD01000125.1_cds_WP_000884059.1_3220	95.676	185	185
WP_002733646.1	lcl|NZ_AOVD01000061.1_cds_WP_000351733.1_1058	40.714	140	185
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	97.568	329	329
WP_002733534.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	32.063	315	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	30.746	335	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	31.677	322	329
WP_002733534.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	31.803	305	329
WP_002733534.1	lcl|NZ_AOVD01000084.1_cds_WP_000649925.1_1647	30.183	328	329
WP_002733534.1	lcl|NZ_AOVD01000019.1_cds_WP_000709511.1_183	28.923	325	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000601375.1_3166	24.727	275	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	28.990	307	329
WP_002733534.1	lcl|NZ_AOVD01000081.1_cds_WP_000688695.1_1544	29.682	283	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000475904.1_3157	27.007	274	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	25.078	319	329
WP_002733534.1	lcl|NZ_AOVD01000023.1_cds_WP_001074785.1_283	29.434	265	329
WP_002733534.1	lcl|NZ_AOVD01000136.1_cds_WP_001003555.1_3637	26.772	254	329
WP_002733534.1	lcl|NZ_AOVD01000125.1_cds_WP_000487322.1_3168	26.852	324	329
WP_002733627.1	lcl|NZ_AOVD01000125.1_cds_WP_000774262.1_3218	92.884	267	267
WP_002733627.1	lcl|NZ_AOVD01000125.1_cds_WP_000859505.1_3169	28.155	206	267
WP_002733627.1	lcl|NZ_AOVD01000125.1_cds_WP_000800438.1_3188	28.492	179	267
WP_002733627.1	lcl|NZ_AOVD01000125.1_cds_WP_000842260.1_3139	27.895	190	267
WP_002733627.1	lcl|NZ_AOVD01000072.1_cds_WP_000667727.1_1337	31.818	110	267
WP_002733627.1	lcl|NZ_AOVD01000083.1_cds_WP_000805357.1_1584	27.660	188	267
WP_002740779.1	lcl|NZ_AOVD01000125.1_cds_WP_000612797.1_3217	96.071	509	509
WP_002740779.1	lcl|NZ_AOVD01000089.1_cds_WP_000291591.1_1831	26.852	324	509
WP_002740779.1	lcl|NZ_AOVD01000089.1_cds_WP_000364507.1_1832	31.111	90	509
WP_002740779.1	lcl|NZ_AOVD01000125.1_cds_WP_000612797.1_3217	96.071	509	509
WP_002740779.1	lcl|NZ_AOVD01000089.1_cds_WP_000291591.1_1831	26.852	324	509
WP_002740779.1	lcl|NZ_AOVD01000089.1_cds_WP_000364507.1_1832	31.111	90	509
WP_002740721.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	95.455	330	330
