WP_002725873.1	lcl|NZ_NPDX01000001.1_cds_WP_100743203.1_1793	60.811	74	106
WP_002733579.1	lcl|NZ_NPDX01000001.1_cds_WP_100743202.1_1792	83.226	310	314
WP_002733579.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	24.149	323	314
WP_002733579.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	26.398	322	314
WP_002733579.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	22.101	276	314
WP_002733579.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	22.571	319	314
WP_002733579.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	21.925	187	314
WP_002733579.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	19.203	276	314
WP_002733646.1	lcl|NZ_NPDX01000001.1_cds_WP_100743185.1_1773	31.098	164	185
WP_002733646.1	lcl|NZ_NPDX01000001.1_cds_WP_100742837.1_1367	33.871	124	185
WP_002733534.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	32.188	320	329
WP_002733534.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	31.210	314	329
WP_002733534.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	30.323	310	329
WP_002733534.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	29.032	341	329
WP_002733534.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	28.115	313	329
WP_002733534.1	lcl|NZ_NPDX01000005.1_cds_WP_100743544.1_3131	27.907	258	329
WP_002733534.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	26.568	271	329
WP_002733534.1	lcl|NZ_NPDX01000001.1_cds_WP_100743202.1_1792	24.528	318	329
WP_002733534.1	lcl|NZ_NPDX01000006.1_cds_WP_207762310.1_3419	26.407	231	329
WP_002733534.1	lcl|NZ_NPDX01000002.1_cds_WP_100743929.1_2155	27.737	274	329
WP_002733534.1	lcl|NZ_NPDX01000001.1_cds_WP_100743137.1_1725	24.723	271	329
WP_002733534.1	lcl|NZ_NPDX01000007.1_cds_WP_100744172.1_3542	22.093	258	329
WP_002733534.1	lcl|NZ_NPDX01000005.1_cds_WP_100743582.1_3085	23.420	269	329
WP_002733627.1	lcl|NZ_NPDX01000001.1_cds_WP_100743194.1_1783	27.551	196	267
WP_002733627.1	lcl|NZ_NPDX01000001.1_cds_WP_100743096.1_1664	25.670	261	267
WP_002733627.1	lcl|NZ_NPDX01000001.1_cds_WP_100743187.1_1776	30.055	183	267
WP_002733627.1	lcl|NZ_NPDX01000001.1_cds_WP_100787832.1_28	28.070	171	267
WP_002733627.1	lcl|NZ_NPDX01000005.1_cds_WP_100743606.1_3059	34.234	111	267
WP_002733627.1	lcl|NZ_NPDX01000006.1_cds_WP_100745005.1_3407	27.461	193	267
WP_002740779.1	lcl|NZ_NPDX01000001.1_cds_WP_100742856.1_1389	24.383	324	509
WP_002740779.1	lcl|NZ_NPDX01000001.1_cds_WP_100742857.1_1390	29.245	106	509
WP_002740779.1	lcl|NZ_NPDX01000001.1_cds_WP_100742856.1_1389	24.383	324	509
WP_002740779.1	lcl|NZ_NPDX01000001.1_cds_WP_100742857.1_1390	29.245	106	509
WP_002740721.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	25.180	278	330
WP_002740721.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	27.129	317	330
WP_002740721.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	27.536	276	330
WP_002740721.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	25.680	331	330
