WP_002725873.1	lcl|NZ_AHMO02000004.1_cds_WP_010569342.1_3562	65.432	81	106
WP_002733579.1	lcl|NZ_AHMO02000004.1_cds_WP_010569365.1_3584	62.903	310	314
WP_002733579.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	22.892	332	314
WP_002733579.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	24.224	322	314
WP_002733579.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	22.609	230	314
WP_002733579.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	23.053	321	314
WP_002733646.1	lcl|NZ_AHMO02000011.1_cds_WP_010569898.1_264	35.000	140	185
WP_002733534.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	31.962	316	329
WP_002733534.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	31.034	319	329
WP_002733534.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	31.975	319	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	27.066	351	329
WP_002733534.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	29.918	244	329
WP_002733534.1	lcl|NZ_AHMO02000008.1_cds_WP_010571156.1_1595	25.680	331	329
WP_002733534.1	lcl|NZ_AHMO02000011.1_cds_WP_010570062.1_429	27.642	246	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_010569578.1_3814	26.070	257	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_010569365.1_3584	25.092	271	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_010569170.1_3392	27.049	244	329
WP_002733534.1	lcl|NZ_AHMO02000007.1_cds_WP_040911087.1_2969	24.865	185	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	24.138	232	329
WP_002733534.1	lcl|NZ_AHMO02000004.1_cds_WP_010569344.1_3564	22.764	246	329
WP_002733627.1	lcl|NZ_AHMO02000004.1_cds_WP_010569371.1_3590	24.194	186	267
WP_002733627.1	lcl|NZ_AHMO02000008.1_cds_WP_010571098.1_1538	24.498	249	267
WP_002733627.1	lcl|NZ_AHMO02000008.1_cds_WP_010570925.1_1369	29.762	84	267
WP_002740779.1	lcl|NZ_AHMO02000011.1_cds_WP_020987974.1_82	28.750	320	509
WP_002740779.1	lcl|NZ_AHMO02000011.1_cds_WP_020987974.1_82	28.750	320	509
WP_002740721.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	25.000	272	330
WP_002740721.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	24.225	355	330
WP_002740721.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	26.619	278	330
WP_002740721.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	30.627	271	330
WP_002740721.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	27.197	239	330
WP_002740721.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	27.957	186	330
WP_002740721.1	lcl|NZ_AHMO02000004.1_cds_WP_010569170.1_3392	24.335	263	330
WP_002740721.1	lcl|NZ_AHMO02000011.1_cds_WP_010570062.1_429	23.288	292	330
WP_002740721.1	lcl|NZ_AHMO02000004.1_cds_WP_010569172.1_3394	25.651	269	330
WP_002740721.1	lcl|NZ_AHMO02000004.1_cds_WP_010569344.1_3564	24.603	126	330
WP_002740826.1	lcl|NZ_AHMO02000004.1_cds_WP_020986941.1_3583	35.876	354	366
WP_002740826.1	lcl|NZ_AHMO02000004.1_cds_WP_010569345.1_3565	31.008	387	366
WP_002740826.1	lcl|NZ_AHMO02000008.1_cds_WP_010571987.1_2441	28.042	378	366
WP_002740826.1	lcl|NZ_AHMO02000008.1_cds_WP_010568658.1_2582	28.652	356	366
WP_002740861.1	lcl|NZ_AHMO02000004.1_cds_WP_010569345.1_3565	35.735	347	367
WP_002740861.1	lcl|NZ_AHMO02000004.1_cds_WP_020986941.1_3583	31.884	345	367
WP_002740861.1	lcl|NZ_AHMO02000008.1_cds_WP_010568658.1_2582	31.937	382	367
WP_002740861.1	lcl|NZ_AHMO02000008.1_cds_WP_010571987.1_2441	28.533	375	367
WP_002740861.1	lcl|NZ_AHMO02000008.1_cds_WP_010571108.1_1548	25.967	362	367
WP_002740998.1	lcl|NZ_AHMO02000008.1_cds_WP_010572031.1_2483	43.621	243	265
WP_032853071.1	lcl|NZ_AHMO02000004.1_cds_WP_010569429.1_3651	34.983	303	310
WP_032853071.1	lcl|NZ_AHMO02000004.1_cds_WP_010569253.1_3469	27.303	304	310
WP_032853071.1	lcl|NZ_AHMO02000011.1_cds_WP_010569939.1_305	22.137	262	310
WP_032853071.1	lcl|NZ_AHMO02000004.1_cds_WP_010569429.1_3651	34.983	303	310
WP_032853071.1	lcl|NZ_AHMO02000004.1_cds_WP_010569253.1_3469	27.303	304	310
WP_032853071.1	lcl|NZ_AHMO02000011.1_cds_WP_010569939.1_305	22.137	262	310
WP_002740917.1	lcl|NZ_AHMO02000008.1_cds_WP_040911170.1_650	30.579	121	221
WP_002740917.1	lcl|NZ_AHMO02000008.1_cds_WP_010572010.1_2462	28.829	111	221
WP_230456811.1	lcl|NZ_AHMO02000008.1_cds_WP_040911655.1_1907	32.468	154	388
WP_230456811.1	lcl|NZ_AHMO02000008.1_cds_WP_040911421.1_2813	32.680	153	388
