WP_002725873.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360260.1_2313	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	83.548	310	314
WP_002733579.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	24.473	237	314
WP_002733579.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	22.727	330	314
WP_002733579.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	27.755	245	314
WP_002733579.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	20.513	273	314
WP_002733579.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	22.485	169	314
WP_002733579.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.248	314	314
WP_002733646.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135591902.1_3556	33.333	129	185
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	30.530	321	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	30.255	314	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	31.373	306	329
WP_002733534.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	29.032	341	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	27.795	331	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	29.299	314	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360024.1_1424	27.692	325	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	26.087	253	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	27.490	251	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	25.472	318	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360294.1_2349	26.506	249	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	24.275	276	329
WP_002733534.1	lcl|NZ_JAMQPU010000006.1_cds_WP_208730464.1_3472	24.595	309	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	28.514	249	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360318.1_2382	24.820	278	329
WP_002733534.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	26.816	179	329
WP_002733534.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360295.1_2350	21.267	221	329
WP_002733627.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360268.1_2322	25.738	237	267
WP_002733627.1	lcl|NZ_JAMQPU010000003.1_cds_WP_100727872.1_2443	25.670	261	267
WP_002733627.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135675432.1_1358	28.324	173	267
WP_002733627.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135604079.1_2366	25.641	195	267
WP_002733627.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715921.1_3460	27.225	191	267
WP_002740779.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	25.836	329	509
WP_002740779.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	32.759	58	509
WP_002740779.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	25.836	329	509
WP_002740779.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	32.759	58	509
WP_002740721.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	27.138	269	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	27.925	265	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.741	278	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	27.899	276	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	26.730	318	330
WP_002740721.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	24.308	325	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	24.621	264	330
WP_002740721.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	23.841	302	330
WP_002740721.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	24.658	219	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	25.118	211	330
WP_002740721.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	25.652	230	330
WP_002740826.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135593278.1_1538	29.948	384	366
WP_002740826.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100718929.1_762	29.577	355	366
WP_002740826.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360264.1_2318	33.186	226	366
WP_002740826.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100715612.1_417	22.419	339	366
WP_002740861.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100718929.1_762	28.647	377	367
WP_002740861.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135593278.1_1538	27.778	378	367
WP_002740861.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360264.1_2318	28.261	322	367
WP_002740861.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100715612.1_417	26.611	357	367
WP_002740861.1	lcl|NZ_JAMQPU010000004.1_cds_WP_135661788.1_2676	30.702	114	367
WP_002740998.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100715657.1_364	42.798	243	265
WP_032853071.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135603758.1_2053	36.129	310	310
WP_032853071.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717700.1_2748	29.487	312	310
