WP_002725873.1	lcl|NZ_JQGW01000100.1_cds_WP_020985020.1_3096	97.561	82	106
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	96.497	314	314
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	83.784	37	314
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	79.310	29	314
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	75.000	12	314
WP_002733579.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	24.000	325	314
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	27.193	228	314
WP_002733579.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	23.132	281	314
WP_002733579.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	24.231	260	314
WP_002733579.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	24.024	333	314
WP_002733579.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	20.118	169	314
WP_002733579.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	21.646	328	314
WP_026054882.1	lcl|NZ_JQGW01000100.1_cds_WP_020984893.1_3098	93.973	365	365
WP_002733646.1	lcl|NZ_JQGW01000100.1_cds_WP_010578411.1_3099	96.216	185	185
WP_002733646.1	lcl|NZ_JQGW01000002.1_cds_WP_078127932.1_162	35.065	154	185
WP_002733534.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	95.137	329	329
WP_002733534.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	31.454	337	329
WP_002733534.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	30.476	315	329
WP_002733534.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	31.511	311	329
WP_002733534.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	28.060	335	329
WP_002733534.1	lcl|NZ_JQGW01000050.1_cds_WP_078129421.1_2014	28.161	348	329
WP_002733534.1	lcl|NZ_JQGW01000083.1_cds_WP_078130001.1_2798	29.487	312	329
WP_002733534.1	lcl|NZ_JQGW01000015.1_cds_WP_039940969.1_686	27.950	322	329
WP_002733534.1	lcl|NZ_JQGW01000050.1_cds_WP_078129391.1_1983	24.627	268	329
WP_002733534.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	29.316	307	329
