WP_002725873.1	lcl|NZ_MTSS01000018.1_cds_WP_004462903.1_1229	97.561	82	106
WP_002733579.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	91.935	310	314
WP_002733579.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	23.692	325	314
WP_002733579.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	26.506	249	314
WP_002733579.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	23.132	281	314
WP_002733579.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	25.448	279	314
WP_002733579.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	20.710	169	314
WP_002733579.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	22.910	323	314
WP_026054882.1	lcl|NZ_MTSS01000018.1_cds_WP_004472260.1_1227	89.589	365	365
WP_002733646.1	lcl|NZ_MTSS01000018.1_cds_WP_004485986.1_1226	94.054	185	185
WP_002733646.1	lcl|NZ_MTSS01000005.1_cds_WP_004460143.1_2959	35.714	154	185
WP_002733534.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	93.293	328	329
WP_002733534.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	31.045	335	329
WP_002733534.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	29.524	315	329
WP_002733534.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	32.476	311	329
WP_002733534.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	27.381	336	329
WP_002733534.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	28.882	322	329
WP_002733534.1	lcl|NZ_MTSS01000017.1_cds_WP_004467290.1_1129	27.950	322	329
WP_002733534.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	31.783	258	329
WP_002733534.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	25.912	274	329
WP_002733534.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	25.926	270	329
WP_002733534.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	27.099	262	329
WP_002733534.1	lcl|NZ_MTSS01000026.1_cds_WP_075979416.1_2033	25.210	238	329
WP_002733534.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	24.471	331	329
WP_002733534.1	lcl|NZ_MTSS01000006.1_cds_WP_004472818.1_3083	26.923	286	329
WP_002733627.1	lcl|NZ_MTSS01000018.1_cds_WP_004472235.1_1224	90.262	267	267
WP_002733627.1	lcl|NZ_MTSS01000001.1_cds_WP_004477560.1_22	31.313	198	267
WP_002733627.1	lcl|NZ_MTSS01000026.1_cds_WP_004475142.1_2014	27.895	190	267
WP_002733627.1	lcl|NZ_MTSS01000007.1_cds_WP_016754360.1_3221	26.344	186	267
WP_002733627.1	lcl|NZ_MTSS01000001.1_cds_WP_075979564.1_54	26.344	186	267
WP_002740779.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	92.549	510	509
WP_002740779.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	26.994	326	509
WP_002740779.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	33.333	90	509
WP_002740779.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	92.549	510	509
WP_002740779.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	26.994	326	509
WP_002740779.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	33.333	90	509
WP_002740721.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	93.333	330	330
WP_002740721.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	29.316	307	330
WP_002740721.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	24.176	273	330
WP_002740721.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	28.058	278	330
WP_002740721.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	26.347	334	330
WP_002740721.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	25.909	220	330
WP_002740721.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	24.691	243	330
WP_002740721.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	29.268	246	330
WP_002740721.1	lcl|NZ_MTSS01000018.1_cds_WP_020783617.1_1201	27.451	153	330
WP_002740721.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	27.143	140	330
WP_002740721.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	24.809	262	330
WP_002740826.1	lcl|NZ_MTSS01000018.1_cds_WP_004485964.1_1221	92.077	366	366
