WP_002725873.1	lcl|NZ_AOWC01000107.1_cds_WP_000340715.1_2561	93.902	82	106
WP_002733579.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	92.994	314	314
WP_002733579.1	lcl|NZ_AOWC01000107.1_cds_WP_000093099.1_2540	58.730	63	314
WP_002733579.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	27.711	249	314
WP_002733579.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	23.171	328	314
WP_002733579.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	22.909	275	314
WP_002733579.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	24.540	326	314
WP_026054882.1	lcl|NZ_AOWC01000107.1_cds_WP_000604524.1_2559	85.479	365	365
WP_002733646.1	lcl|NZ_AOWC01000107.1_cds_WP_000884059.1_2558	95.676	185	185
WP_002733646.1	lcl|NZ_AOWC01000065.1_cds_WP_000351733.1_1181	40.714	140	185
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	97.872	329	329
WP_002733534.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	32.063	315	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	31.677	322	329
WP_002733534.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	31.803	305	329
WP_002733534.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	30.183	328	329
WP_002733534.1	lcl|NZ_AOWC01000017.1_cds_WP_000709511.1_244	28.923	325	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	24.727	275	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	28.990	307	329
WP_002733534.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	29.682	283	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000475904.1_2495	27.007	274	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	25.078	319	329
WP_002733534.1	lcl|NZ_AOWC01000104.1_cds_WP_001074785.1_2291	29.434	265	329
WP_002733534.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	26.772	254	329
WP_002733534.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	26.852	324	329
WP_002733627.1	lcl|NZ_AOWC01000107.1_cds_WP_000774262.1_2556	92.884	267	267
WP_002733627.1	lcl|NZ_AOWC01000107.1_cds_WP_000859505.1_2507	28.155	206	267
WP_002733627.1	lcl|NZ_AOWC01000107.1_cds_WP_000800438.1_2526	28.492	179	267
WP_002733627.1	lcl|NZ_AOWC01000076.1_cds_WP_000667727.1_1357	31.818	110	267
WP_002740779.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	96.071	509	509
WP_002740779.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.852	324	509
WP_002740779.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_002740779.1	lcl|NZ_AOWC01000107.1_cds_WP_000612797.1_2555	96.071	509	509
WP_002740779.1	lcl|NZ_AOWC01000105.1_cds_WP_000291591.1_2367	26.852	324	509
WP_002740779.1	lcl|NZ_AOWC01000105.1_cds_WP_000364507.1_2366	31.111	90	509
WP_002740721.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	95.455	330	330
WP_002740721.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	28.664	307	330
WP_002740721.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	27.068	266	330
WP_002740721.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	24.265	272	330
WP_002740721.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	26.582	316	330
WP_002740721.1	lcl|NZ_AOWC01000115.1_cds_WP_001003555.1_3010	27.888	251	330
WP_002740721.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	29.249	253	330
WP_002740721.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	25.571	219	330
WP_002740721.1	lcl|NZ_AOWC01000107.1_cds_WP_000487322.1_2506	27.208	283	330
WP_002740721.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	26.374	273	330
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	95.628	366	366
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	40.000	365	366
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	34.262	359	366
WP_002740826.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	28.232	379	366
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	28.090	356	366
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	32.113	355	366
WP_002740826.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	30.084	359	366
WP_002740826.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	26.957	345	366
WP_002740826.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	31.579	190	366
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_000608295.1_2552	95.368	367	367
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_001198107.1_2553	39.452	365	367
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_000575178.1_2484	36.314	369	367
WP_002740861.1	lcl|NZ_AOWC01000108.1_cds_WP_000538752.1_2775	31.383	376	367
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_000582222.1_2542	36.000	325	367
WP_002740861.1	lcl|NZ_AOWC01000106.1_cds_WP_001281953.1_2451	30.159	378	367
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_000346036.1_2523	24.665	373	367
WP_002740861.1	lcl|NZ_AOWC01000107.1_cds_WP_000947844.1_2530	26.404	356	367
WP_002740861.1	lcl|NZ_AOWC01000025.1_cds_WP_001982414.1_402	24.581	358	367
WP_002740729.1	lcl|NZ_AOWC01000107.1_cds_WP_000689743.1_2551	91.912	544	544
WP_002740729.1	lcl|NZ_AOWC01000107.1_cds_WP_000689743.1_2551	91.912	544	544
WP_002740998.1	lcl|NZ_AOWC01000107.1_cds_WP_000342713.1_2550	94.340	265	265
WP_002740998.1	lcl|NZ_AOWC01000128.1_cds_WP_001002663.1_3497	46.091	243	265
WP_032853071.1	lcl|NZ_AOWC01000107.1_cds_WP_001246618.1_2549	92.258	310	310
WP_032853071.1	lcl|NZ_AOWC01000102.1_cds_WP_000501205.1_2183	36.513	304	310
WP_032853071.1	lcl|NZ_AOWC01000132.1_cds_WP_001183723.1_3678	26.471	306	310
WP_032853071.1	lcl|NZ_AOWC01000126.1_cds_WP_000279894.1_3435	23.282	262	310
WP_032853071.1	lcl|NZ_AOWC01000107.1_cds_WP_001246618.1_2549	92.258	310	310
WP_032853071.1	lcl|NZ_AOWC01000102.1_cds_WP_000501205.1_2183	36.513	304	310
WP_032853071.1	lcl|NZ_AOWC01000132.1_cds_WP_001183723.1_3678	26.471	306	310
WP_032853071.1	lcl|NZ_AOWC01000126.1_cds_WP_000279894.1_3435	23.282	262	310
WP_002740848.1	lcl|NZ_AOWC01000107.1_cds_WP_000479982.1_2548	93.182	264	264
WP_032853450.1	lcl|NZ_AOWC01000107.1_cds_WP_000715958.1_2547	95.349	129	130
WP_004777167.1	lcl|NZ_AOWC01000107.1_cds_WP_001088866.1_2546	97.222	144	144
WP_002740917.1	lcl|NZ_AOWC01000107.1_cds_WP_000517242.1_2545	95.475	221	221
WP_002740917.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	29.487	78	221
WP_002740917.1	lcl|NZ_AOWC01000107.1_cds_WP_001206409.1_2535	30.097	103	221
WP_002740917.1	lcl|NZ_AOWC01000047.1_cds_WP_001069834.1_896	28.440	109	221
WP_002740917.1	lcl|NZ_AOWC01000034.1_cds_WP_001069834.1_583	28.440	109	221
WP_002740692.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	27.152	151	283
WP_230456811.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	30.588	170	388
WP_230456811.1	lcl|NZ_AOWC01000047.1_cds_WP_000347681.1_895	32.168	143	388
WP_230456811.1	lcl|NZ_AOWC01000034.1_cds_WP_000347681.1_584	32.168	143	388
WP_230456811.1	lcl|NZ_AOWC01000107.1_cds_WP_002082140.1_2519	34.746	118	388
WP_230456811.1	lcl|NZ_AOWC01000107.1_cds_WP_001206409.1_2535	30.201	149	388
WP_230456811.1	lcl|NZ_AOWC01000046.1_cds_WP_000402845.1_859	27.891	147	388
WP_230456811.1	lcl|NZ_AOWC01000092.1_cds_WP_000283287.1_1958	22.353	170	388
WP_230456811.1	lcl|NZ_AOWC01000107.1_cds_WP_000661932.1_2510	22.277	202	388
WP_002740804.1	lcl|NZ_AOWC01000107.1_cds_WP_001106774.1_2538	44.022	368	411
WP_002740724.1	lcl|NZ_AOWC01000107.1_cds_WP_000834715.1_2537	65.017	586	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000172202.1_2707	31.102	508	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000667646.1_2750	35.154	421	596
WP_002740724.1	lcl|NZ_AOWC01000042.1_cds_WP_000828455.1_686	41.202	233	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_001052498.1_2989	32.773	238	596
WP_002740724.1	lcl|NZ_AOWC01000010.1_cds_WP_000536762.1_150	32.536	209	596
WP_002740724.1	lcl|NZ_AOWC01000046.1_cds_WP_001161019.1_809	28.270	237	596
WP_002740724.1	lcl|NZ_AOWC01000118.1_cds_WP_000510777.1_3131	30.472	233	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000942282.1_2693	27.935	247	596
WP_002740724.1	lcl|NZ_AOWC01000105.1_cds_WP_000047473.1_2361	27.103	214	596
WP_002740724.1	lcl|NZ_AOWC01000130.1_cds_WP_000666552.1_3577	30.172	232	596
WP_002740724.1	lcl|NZ_AOWC01000065.1_cds_WP_000433117.1_1150	27.731	238	596
WP_002740724.1	lcl|NZ_AOWC01000065.1_cds_WP_001089500.1_1182	28.033	239	596
WP_002740724.1	lcl|NZ_AOWC01000007.1_cds_WP_000603361.1_40	26.786	224	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_000619175.1_3033	29.876	241	596
WP_002740724.1	lcl|NZ_AOWC01000110.1_cds_WP_000598571.1_2805	28.125	224	596
WP_002740724.1	lcl|NZ_AOWC01000009.1_cds_WP_001288326.1_75	31.250	240	596
WP_002740724.1	lcl|NZ_AOWC01000101.1_cds_WP_001982953.1_2151	27.805	205	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_000218838.1_3034	28.829	222	596
WP_002740724.1	lcl|NZ_AOWC01000007.1_cds_WP_000054169.1_56	25.116	215	596
WP_002740724.1	lcl|NZ_AOWC01000077.1_cds_WP_000184524.1_1402	26.512	215	596
WP_002740724.1	lcl|NZ_AOWC01000022.1_cds_WP_001141158.1_306	26.829	246	596
WP_002740724.1	lcl|NZ_AOWC01000020.1_cds_WP_001049205.1_291	25.000	224	596
WP_002740724.1	lcl|NZ_AOWC01000070.1_cds_WP_000136057.1_1241	24.664	223	596
WP_002740724.1	lcl|NZ_AOWC01000082.1_cds_WP_000590867.1_1562	27.907	215	596
WP_002740724.1	lcl|NZ_AOWC01000114.1_cds_WP_000675807.1_2917	23.643	258	596
WP_002740724.1	lcl|NZ_AOWC01000037.1_cds_WP_000052667.1_622	25.854	205	596
WP_002740724.1	lcl|NZ_AOWC01000107.1_cds_WP_000834715.1_2537	65.017	586	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000172202.1_2707	31.102	508	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000667646.1_2750	35.154	421	596
WP_002740724.1	lcl|NZ_AOWC01000042.1_cds_WP_000828455.1_686	41.202	233	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_001052498.1_2989	32.773	238	596
WP_002740724.1	lcl|NZ_AOWC01000010.1_cds_WP_000536762.1_150	32.536	209	596
WP_002740724.1	lcl|NZ_AOWC01000046.1_cds_WP_001161019.1_809	28.270	237	596
WP_002740724.1	lcl|NZ_AOWC01000118.1_cds_WP_000510777.1_3131	30.472	233	596
WP_002740724.1	lcl|NZ_AOWC01000108.1_cds_WP_000942282.1_2693	27.935	247	596
WP_002740724.1	lcl|NZ_AOWC01000105.1_cds_WP_000047473.1_2361	27.103	214	596
WP_002740724.1	lcl|NZ_AOWC01000130.1_cds_WP_000666552.1_3577	30.172	232	596
WP_002740724.1	lcl|NZ_AOWC01000065.1_cds_WP_000433117.1_1150	27.731	238	596
WP_002740724.1	lcl|NZ_AOWC01000065.1_cds_WP_001089500.1_1182	28.033	239	596
WP_002740724.1	lcl|NZ_AOWC01000007.1_cds_WP_000603361.1_40	26.786	224	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_000619175.1_3033	29.876	241	596
WP_002740724.1	lcl|NZ_AOWC01000110.1_cds_WP_000598571.1_2805	28.125	224	596
WP_002740724.1	lcl|NZ_AOWC01000009.1_cds_WP_001288326.1_75	31.250	240	596
WP_002740724.1	lcl|NZ_AOWC01000101.1_cds_WP_001982953.1_2151	27.805	205	596
WP_002740724.1	lcl|NZ_AOWC01000115.1_cds_WP_000218838.1_3034	28.829	222	596
WP_002740724.1	lcl|NZ_AOWC01000007.1_cds_WP_000054169.1_56	25.116	215	596
WP_002740724.1	lcl|NZ_AOWC01000077.1_cds_WP_000184524.1_1402	26.512	215	596
WP_002740724.1	lcl|NZ_AOWC01000022.1_cds_WP_001141158.1_306	26.829	246	596
WP_002740724.1	lcl|NZ_AOWC01000020.1_cds_WP_001049205.1_291	25.000	224	596
WP_002740724.1	lcl|NZ_AOWC01000070.1_cds_WP_000136057.1_1241	24.664	223	596
WP_002740724.1	lcl|NZ_AOWC01000082.1_cds_WP_000590867.1_1562	27.907	215	596
WP_002740724.1	lcl|NZ_AOWC01000114.1_cds_WP_000675807.1_2917	23.643	258	596
WP_002740724.1	lcl|NZ_AOWC01000037.1_cds_WP_000052667.1_622	25.854	205	596
WP_002740977.1	lcl|NZ_AOWC01000107.1_cds_WP_001015422.1_2543	34.146	410	409
WP_002740977.1	lcl|NZ_AOWC01000125.1_cds_WP_001082180.1_3370	24.691	162	409
