WP_002725873.1	lcl|NZ_RQHQ01000076.1_cds_WP_002764162.1_1211	100.000	82	106
WP_002733579.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	97.742	310	314
WP_002733579.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	23.692	325	314
WP_002733579.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	21.300	277	314
WP_002733579.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	24.336	226	314
WP_002733579.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	22.776	281	314
WP_002733579.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	24.082	245	314
WP_002733579.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	19.527	169	314
WP_002733646.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763945.1_356	35.065	154	185
WP_002733646.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280836.1_3042	33.898	177	185
WP_002733534.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	30.841	321	329
WP_002733534.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	30.794	315	329
WP_002733534.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	31.045	335	329
WP_002733534.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	31.833	311	329
WP_002733534.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	30.820	305	329
WP_002733534.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	27.566	341	329
WP_002733534.1	lcl|NZ_RQHQ01000123.1_cds_WP_002763171.1_634	29.841	315	329
WP_002733534.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748209.1_1093	27.640	322	329
WP_002733534.1	lcl|NZ_RQHQ01000166.1_cds_WP_002747140.1_2752	27.402	281	329
WP_002733534.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	27.381	252	329
WP_002733534.1	lcl|NZ_RQHQ01000068.1_cds_WP_002761787.1_1648	26.894	264	329
WP_002733534.1	lcl|NZ_RQHQ01000178.1_cds_WP_002749175.1_2864	25.378	331	329
WP_002733534.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280227.1_3029	25.271	277	329
WP_002733534.1	lcl|NZ_RQHQ01000173.1_cds_WP_002746138.1_2829	27.711	249	329
WP_002733627.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280193.1_3026	27.273	231	267
WP_002733627.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280167.1_3150	26.842	190	267
WP_002733627.1	lcl|NZ_RQHQ01000002.1_cds_WP_002761552.1_1594	34.545	110	267
WP_002733627.1	lcl|NZ_RQHQ01000122.1_cds_WP_081586259.1_969	26.882	186	267
WP_002733627.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746706.1_2975	25.946	185	267
WP_002740779.1	lcl|NZ_RQHQ01000073.1_cds_WP_004280277.1_248	26.727	333	509
WP_002740779.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761045.1_247	31.111	90	509
