WP_002725873.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462903.1_2126	97.561	82	106
WP_002733579.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	91.720	314	314
WP_002733579.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	23.692	325	314
WP_002733579.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	22.101	276	314
WP_002733579.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	23.132	281	314
WP_002733579.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	25.087	287	314
WP_002733646.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004460143.1_2671	35.714	154	185
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	30.925	346	329
WP_002733534.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	29.524	315	329
WP_002733534.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	32.797	311	329
WP_002733534.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	31.045	335	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	30.769	299	329
WP_002733534.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	28.882	322	329
WP_002733534.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	27.097	310	329
WP_002733534.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004467290.1_227	27.950	322	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	24.627	268	329
WP_002733534.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	26.277	274	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	25.926	270	329
WP_002733534.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	27.099	262	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004479697.1_2065	25.210	238	329
WP_002733534.1	lcl|NZ_JASEXQ010000010.1_cds_WP_282965630.1_1403	24.471	331	329
WP_002733534.1	lcl|NZ_JASEXQ010000008.1_cds_WP_061205801.1_1121	26.573	286	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965809.1_2075	30.460	174	329
WP_002733534.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965804.1_2064	23.529	221	329
WP_002733627.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	29.834	181	267
WP_002733627.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477718.1_2076	27.670	206	267
WP_002733627.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466848.1_1784	31.313	198	267
WP_002733627.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004475142.1_3312	27.895	190	267
WP_002733627.1	lcl|NZ_JASEXQ010000001.1_cds_WP_016754360.1_261	26.344	186	267
WP_002733627.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004487808.1_1935	26.344	186	267
WP_002740779.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_002740779.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_002740721.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	24.542	273	330
WP_002740721.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	28.417	278	330
WP_002740721.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	25.362	276	330
WP_002740721.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	26.946	334	330
WP_002740721.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	26.364	220	330
WP_002740721.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	28.139	231	330
WP_002740721.1	lcl|NZ_JASEXQ010000010.1_cds_WP_282965630.1_1403	24.691	243	330
WP_002740721.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	29.268	246	330
WP_002740721.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	27.143	140	330
WP_002740721.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	24.254	268	330
WP_002740721.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	24.809	262	330
WP_002740721.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	23.939	330	330
WP_002740826.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	32.558	344	366
WP_002740826.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	28.989	376	366
WP_002740826.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004483440.1_2093	32.295	353	366
WP_002740826.1	lcl|NZ_JASEXQ010000040.1_cds_WP_004465893.1_3033	30.556	360	366
WP_002740826.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205814.1_2104	25.843	356	366
WP_002740826.1	lcl|NZ_JASEXQ010000008.1_cds_WP_004460480.1_1173	32.447	188	366
WP_002740861.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	35.714	350	367
WP_002740861.1	lcl|NZ_JASEXQ010000040.1_cds_WP_004465893.1_3033	32.718	379	367
WP_002740861.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004483440.1_2093	32.982	379	367
WP_002740861.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	30.159	378	367
WP_002740861.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205814.1_2104	27.761	335	367
WP_002740861.1	lcl|NZ_JASEXQ010000008.1_cds_WP_004460480.1_1173	25.978	358	367
WP_002740861.1	lcl|NZ_JASEXQ010000004.1_cds_WP_061206321.1_892	34.831	89	367
WP_002740998.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004457662.1_1268	46.091	243	265
WP_032853071.1	lcl|NZ_JASEXQ010000055.1_cds_WP_282966159.1_3325	37.288	295	310
WP_032853071.1	lcl|NZ_JASEXQ010000018.1_cds_WP_004461490.1_2034	26.623	308	310
WP_032853071.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004462208.1_1092	24.434	221	310
WP_032853071.1	lcl|NZ_JASEXQ010000055.1_cds_WP_282966159.1_3325	37.288	295	310
WP_032853071.1	lcl|NZ_JASEXQ010000018.1_cds_WP_004461490.1_2034	26.623	308	310
WP_032853071.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004462208.1_1092	24.434	221	310
WP_002740917.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004472978.1_2286	27.723	101	221
WP_002740692.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	27.632	152	283
WP_230456811.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004469895.1_1869	28.972	214	388
WP_230456811.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477762.1_2081	35.922	103	388
WP_230456811.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004462595.1_2285	32.609	138	388
WP_230456811.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965815.1_2092	26.087	184	388
WP_230456811.1	lcl|NZ_JASEXQ010000028.1_cds_WP_004485455.1_2549	26.549	226	388
WP_230456811.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004467389.1_251	24.161	149	388
WP_002740902.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965820.1_2112	24.880	209	252
WP_002740724.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	36.658	371	596
WP_002740724.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	34.679	421	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	42.489	233	596
WP_002740724.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	34.121	381	596
WP_002740724.1	lcl|NZ_JASEXQ010000053.1_cds_WP_016753706.1_3304	34.513	226	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	31.222	221	596
WP_002740724.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	30.493	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	32.189	233	596
WP_002740724.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	29.918	244	596
WP_002740724.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	27.935	247	596
WP_002740724.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	26.168	214	596
WP_002740724.1	lcl|NZ_JASEXQ010000045.1_cds_WP_004460086.1_3138	27.778	252	596
WP_002740724.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004470658.1_2651	29.437	231	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004462026.1_306	26.432	227	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965829.1_2145	28.444	225	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466497.1_32	29.148	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000025.1_cds_WP_004467532.1_2453	30.493	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466296.1_39	29.388	245	596
WP_002740724.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	30.233	215	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	26.697	221	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	23.684	152	596
WP_002740724.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	26.570	207	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466635.1_11	27.237	257	596
WP_002740724.1	lcl|NZ_JASEXQ010000031.1_cds_WP_016755181.1_2718	24.096	249	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461812.1_670	25.000	220	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_282965383.1_429	22.897	214	596
WP_002740724.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004467533.1_2204	25.346	217	596
WP_002740724.1	lcl|NZ_JASEXQ010000027.1_cds_WP_282965970.1_2543	24.444	225	596
WP_002740724.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965559.1_1128	25.000	212	596
WP_002740724.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	36.658	371	596
WP_002740724.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	34.679	421	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	42.489	233	596
WP_002740724.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	34.121	381	596
WP_002740724.1	lcl|NZ_JASEXQ010000053.1_cds_WP_016753706.1_3304	34.513	226	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	31.222	221	596
WP_002740724.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	30.493	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	32.189	233	596
WP_002740724.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	29.918	244	596
WP_002740724.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	27.935	247	596
WP_002740724.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	26.168	214	596
WP_002740724.1	lcl|NZ_JASEXQ010000045.1_cds_WP_004460086.1_3138	27.778	252	596
WP_002740724.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004470658.1_2651	29.437	231	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004462026.1_306	26.432	227	596
WP_002740724.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965829.1_2145	28.444	225	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466497.1_32	29.148	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000025.1_cds_WP_004467532.1_2453	30.493	223	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466296.1_39	29.388	245	596
WP_002740724.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	30.233	215	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	26.697	221	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	23.684	152	596
WP_002740724.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	26.570	207	596
WP_002740724.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466635.1_11	27.237	257	596
WP_002740724.1	lcl|NZ_JASEXQ010000031.1_cds_WP_016755181.1_2718	24.096	249	596
WP_002740724.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461812.1_670	25.000	220	596
WP_002740724.1	lcl|NZ_JASEXQ010000002.1_cds_WP_282965383.1_429	22.897	214	596
WP_002740724.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004467533.1_2204	25.346	217	596
WP_002740724.1	lcl|NZ_JASEXQ010000027.1_cds_WP_282965970.1_2543	24.444	225	596
WP_002740724.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965559.1_1128	25.000	212	596
WP_002740977.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004462595.1_2285	22.297	148	409
WP_002733737.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	37.709	358	363
WP_002733737.1	lcl|NZ_JASEXQ010000040.1_cds_WP_004465893.1_3033	35.127	353	363
WP_002733737.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	28.418	373	363
