WP_002725873.1	lcl|NZ_AFJQ01000026.1_cds_WP_000340715.1_3219	93.902	82	106
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_000410273.1_3220	92.994	314	314
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_000093099.1_3240	58.730	63	314
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	27.711	249	314
WP_002733579.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	23.171	328	314
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	22.909	275	314
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	23.875	289	314
WP_002733579.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	24.540	326	314
WP_026054882.1	lcl|NZ_AFJQ01000026.1_cds_WP_000604524.1_3221	85.479	365	365
WP_002733646.1	lcl|NZ_AFJQ01000026.1_cds_WP_000884059.1_3222	95.676	185	185
WP_002733646.1	lcl|NZ_AFJQ01000019.1_cds_WP_000351733.1_3486	40.714	140	185
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	97.872	329	329
WP_002733534.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	32.063	315	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	30.746	335	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	31.677	322	329
WP_002733534.1	lcl|NZ_AFJQ01000052.1_cds_WP_001984071.1_2513	31.803	305	329
WP_002733534.1	lcl|NZ_AFJQ01000108.1_cds_WP_000649925.1_1832	30.183	328	329
WP_002733534.1	lcl|NZ_AFJQ01000323.1_cds_WP_000709511.1_51	28.923	325	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000601375.1_3276	24.727	275	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	28.990	307	329
WP_002733534.1	lcl|NZ_AFJQ01000052.1_cds_WP_000688695.1_2534	29.682	283	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000475904.1_3285	27.007	274	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000410273.1_3220	25.078	319	329
WP_002733534.1	lcl|NZ_AFJQ01000020.1_cds_WP_001074785.1_3451	29.434	265	329
WP_002733534.1	lcl|NZ_AFJQ01000203.1_cds_WP_001003555.1_745	26.772	254	329
WP_002733534.1	lcl|NZ_AFJQ01000026.1_cds_WP_000487322.1_3274	26.852	324	329
WP_002733627.1	lcl|NZ_AFJQ01000026.1_cds_WP_000774262.1_3224	92.884	267	267
WP_002733627.1	lcl|NZ_AFJQ01000026.1_cds_WP_000859505.1_3273	28.155	206	267
WP_002733627.1	lcl|NZ_AFJQ01000026.1_cds_WP_000800438.1_3254	28.492	179	267
WP_002733627.1	lcl|NZ_AFJQ01000026.1_cds_WP_000842260.1_3303	27.895	190	267
WP_002733627.1	lcl|NZ_AFJQ01000157.1_cds_WP_000667727.1_1328	31.818	110	267
WP_002733627.1	lcl|NZ_AFJQ01000074.1_cds_WP_000805357.1_2192	27.660	188	267
WP_002740779.1	lcl|NZ_AFJQ01000026.1_cds_WP_000612797.1_3225	96.071	509	509
WP_002740779.1	lcl|NZ_AFJQ01000307.1_cds_WP_000291591.1_280	26.852	324	509
WP_002740779.1	lcl|NZ_AFJQ01000307.1_cds_WP_000364507.1_279	31.111	90	509
WP_002740779.1	lcl|NZ_AFJQ01000026.1_cds_WP_000612797.1_3225	96.071	509	509
WP_002740779.1	lcl|NZ_AFJQ01000307.1_cds_WP_000291591.1_280	26.852	324	509
WP_002740779.1	lcl|NZ_AFJQ01000307.1_cds_WP_000364507.1_279	31.111	90	509
WP_002740721.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	95.455	330	330
WP_002740721.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	28.664	307	330
WP_002740721.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	27.068	266	330
WP_002740721.1	lcl|NZ_AFJQ01000052.1_cds_WP_001984071.1_2513	24.265	272	330
WP_002740721.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	26.582	316	330
WP_002740721.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	24.625	333	330
WP_002740721.1	lcl|NZ_AFJQ01000203.1_cds_WP_001003555.1_745	27.888	251	330
