WP_002725873.1	lcl|NZ_BFBB01000002.1_cds_WP_108973983.1_291	54.545	77	106
WP_002733579.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	24.405	336	314
WP_002733579.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	24.149	323	314
WP_002733579.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	23.757	181	314
WP_002733579.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	24.852	169	314
WP_002733646.1	lcl|NZ_BFBB01000002.1_cds_WP_108973424.1_522	33.333	168	185
WP_002733534.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	33.648	318	329
WP_002733534.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	31.230	317	329
WP_002733534.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	32.468	308	329
WP_002733534.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	27.445	317	329
WP_002733534.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	29.674	337	329
WP_002733534.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	28.869	336	329
WP_002733534.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	29.073	313	329
WP_002733534.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	27.554	323	329
WP_002733534.1	lcl|NZ_BFBB01000009.1_cds_WP_244594481.1_3342	26.537	309	329
WP_002733534.1	lcl|NZ_BFBB01000002.1_cds_WP_108973130.1_371	28.090	267	329
WP_002733534.1	lcl|NZ_BFBB01000001.1_cds_WP_108972444.1_35	28.099	242	329
WP_002733627.1	lcl|NZ_BFBB01000002.1_cds_WP_108973003.1_308	30.000	190	267
WP_002733627.1	lcl|NZ_BFBB01000002.1_cds_WP_108973247.1_431	26.236	263	267
WP_002733627.1	lcl|NZ_BFBB01000008.1_cds_WP_108977629.1_2792	25.000	236	267
WP_002733627.1	lcl|NZ_BFBB01000002.1_cds_WP_108972961.1_286	25.134	187	267
WP_002733627.1	lcl|NZ_BFBB01000008.1_cds_WP_108977490.1_2645	25.294	170	267
WP_002733627.1	lcl|NZ_BFBB01000009.1_cds_WP_108978223.1_3354	24.151	265	267
WP_002740779.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	27.356	329	509
WP_002740779.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	27.356	329	509
WP_002740721.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	26.103	272	330
WP_002740721.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	25.000	296	330
WP_002740721.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	25.915	328	330
WP_002740721.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	27.536	276	330
WP_002740721.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	29.675	246	330
WP_002740721.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	24.709	344	330
WP_002740721.1	lcl|NZ_BFBB01000008.1_cds_WP_108977925.1_3134	26.047	215	330
WP_002740721.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	30.667	150	330
WP_002740826.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	35.000	360	366
WP_002740826.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	27.979	386	366
WP_002740826.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	27.731	357	366
WP_002740826.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	25.773	291	366
WP_002740826.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	23.188	345	366
WP_002740861.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	37.569	362	367
WP_002740861.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	31.579	342	367
WP_002740861.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	29.630	378	367
WP_002740861.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	26.885	305	367
WP_002740861.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	25.915	355	367
WP_002740861.1	lcl|NZ_BFBB01000008.1_cds_WP_108977849.1_3045	23.485	132	367
WP_002740998.1	lcl|NZ_BFBB01000003.1_cds_WP_108975489.1_1566	44.033	243	265
WP_032853071.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	35.484	310	310
WP_032853071.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	28.315	279	310
WP_032853071.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	24.231	260	310
WP_032853071.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	35.484	310	310
WP_032853071.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	28.315	279	310
WP_032853071.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	24.231	260	310
WP_002740917.1	lcl|NZ_BFBB01000004.1_cds_WP_108975905.1_1701	24.545	110	221
WP_002740917.1	lcl|NZ_BFBB01000009.1_cds_WP_108978351.1_3500	30.508	118	221
WP_002740692.1	lcl|NZ_BFBB01000002.1_cds_WP_209451969.1_288	33.846	65	283
WP_230456811.1	lcl|NZ_BFBB01000004.1_cds_WP_108975905.1_1701	30.876	217	388
WP_230456811.1	lcl|NZ_BFBB01000002.1_cds_WP_108973902.1_784	26.667	135	388
WP_230456811.1	lcl|NZ_BFBB01000002.1_cds_WP_108972773.1_186	25.899	139	388
WP_230456811.1	lcl|NZ_BFBB01000009.1_cds_WP_108978351.1_3500	27.200	125	388
WP_230456811.1	lcl|NZ_BFBB01000003.1_cds_WP_108974684.1_1135	23.560	191	388
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977641.1_2807	42.146	261	596
WP_002740724.1	lcl|NZ_BFBB01000004.1_cds_WP_108975786.1_1638	34.152	407	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977690.1_2863	41.365	249	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108978006.1_3221	38.095	252	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108978004.1_3219	34.649	228	596
WP_002740724.1	lcl|NZ_BFBB01000004.1_cds_WP_108976052.1_1779	31.140	228	596
WP_002740724.1	lcl|NZ_BFBB01000001.1_cds_WP_108972621.1_125	31.034	232	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973230.1_422	31.019	216	596
WP_002740724.1	lcl|NZ_BFBB01000007.1_cds_WP_108976879.1_2337	29.384	211	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_167836940.1_1421	29.386	228	596
WP_002740724.1	lcl|NZ_BFBB01000005.1_cds_WP_108976510.1_2108	30.242	248	596
WP_002740724.1	lcl|NZ_BFBB01000007.1_cds_WP_108976633.1_2200	30.233	215	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108974019.1_551	25.701	214	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973852.1_756	26.772	254	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977441.1_2620	26.106	226	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973281.1_448	30.736	231	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977341.1_2559	31.174	247	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_244594310.1_1504	31.156	199	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_167836930.1_1164	27.488	211	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_167836892.1_523	29.756	205	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973251.1_433	27.686	242	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_209451970.1_293	26.267	217	596
WP_002740724.1	lcl|NZ_BFBB01000005.1_cds_WP_108976561.1_2029	24.017	229	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_244594464.1_3302	25.957	235	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977343.1_2560	27.027	222	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108972769.1_184	28.019	207	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977323.1_2547	24.336	226	596
WP_002740724.1	lcl|NZ_BFBB01000007.1_cds_WP_108976803.1_2293	25.000	212	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977429.1_2612	27.317	205	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_108974756.1_1175	22.941	170	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977641.1_2807	42.146	261	596
WP_002740724.1	lcl|NZ_BFBB01000004.1_cds_WP_108975786.1_1638	34.152	407	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977690.1_2863	41.365	249	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108978006.1_3221	38.095	252	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108978004.1_3219	34.649	228	596
WP_002740724.1	lcl|NZ_BFBB01000004.1_cds_WP_108976052.1_1779	31.140	228	596
WP_002740724.1	lcl|NZ_BFBB01000001.1_cds_WP_108972621.1_125	31.034	232	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973230.1_422	31.019	216	596
WP_002740724.1	lcl|NZ_BFBB01000007.1_cds_WP_108976879.1_2337	29.384	211	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_167836940.1_1421	29.386	228	596
WP_002740724.1	lcl|NZ_BFBB01000005.1_cds_WP_108976510.1_2108	30.242	248	596
WP_002740724.1	lcl|NZ_BFBB01000007.1_cds_WP_108976633.1_2200	30.233	215	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108974019.1_551	25.701	214	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973852.1_756	26.772	254	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977441.1_2620	26.106	226	596
WP_002740724.1	lcl|NZ_BFBB01000002.1_cds_WP_108973281.1_448	30.736	231	596
WP_002740724.1	lcl|NZ_BFBB01000008.1_cds_WP_108977341.1_2559	31.174	247	596
WP_002740724.1	lcl|NZ_BFBB01000003.1_cds_WP_244594310.1_1504	31.156	199	596
