WP_002725873.1	lcl|NZ_JQPH01000046.1_cds_WP_000340715.1_1243	93.902	82	106
WP_002733579.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	92.994	314	314
WP_002733579.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	23.171	328	314
WP_002733579.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	27.309	249	314
WP_002733579.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	22.909	275	314
WP_002733579.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	23.875	289	314
WP_002733579.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	24.540	326	314
WP_026054882.1	lcl|NZ_JQPH01000046.1_cds_WP_000604524.1_1241	85.479	365	365
WP_002733646.1	lcl|NZ_JQPH01000046.1_cds_WP_000884059.1_1240	95.676	185	185
WP_002733646.1	lcl|NZ_JQPH01000175.1_cds_WP_000351733.1_3444	40.714	140	185
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	98.176	329	329
WP_002733534.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	32.063	315	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	30.746	335	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	31.677	322	329
WP_002733534.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	31.803	305	329
WP_002733534.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	30.183	328	329
WP_002733534.1	lcl|NZ_JQPH01000136.1_cds_WP_000709511.1_2923	28.923	325	329
WP_002733534.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	29.682	283	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	24.727	275	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	28.990	307	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000475904.1_1169	27.007	274	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	25.078	319	329
WP_002733534.1	lcl|NZ_JQPH01000079.1_cds_WP_061233954.1_1968	29.699	266	329
WP_002733534.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	26.378	254	329
WP_002733534.1	lcl|NZ_JQPH01000046.1_cds_WP_000487319.1_1180	27.160	324	329
WP_002733627.1	lcl|NZ_JQPH01000046.1_cds_WP_061233877.1_1238	92.509	267	267
WP_002733627.1	lcl|NZ_JQPH01000046.1_cds_WP_000859505.1_1181	28.155	206	267
WP_002733627.1	lcl|NZ_JQPH01000046.1_cds_WP_000800438.1_1209	28.492	179	267
WP_002733627.1	lcl|NZ_JQPH01000046.1_cds_WP_000842260.1_1151	27.895	190	267
WP_002733627.1	lcl|NZ_JQPH01000013.1_cds_WP_000667727.1_184	31.818	110	267
WP_002733627.1	lcl|NZ_JQPH01000052.1_cds_WP_000805357.1_1292	27.660	188	267
WP_002740779.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	95.874	509	509
WP_002740779.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.852	324	509
WP_002740779.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	509
WP_002740779.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	95.874	509	509
WP_002740779.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.852	324	509
WP_002740779.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	509
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	95.152	330	330
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	28.990	307	330
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	27.068	266	330
WP_002740721.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	23.529	272	330
WP_002740721.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	26.582	316	330
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	24.625	333	330
WP_002740721.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	27.490	251	330
WP_002740721.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	29.249	253	330
WP_002740721.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	25.571	219	330
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_000487319.1_1180	27.208	283	330
WP_002740721.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	26.374	273	330
WP_002740826.1	lcl|NZ_JQPH01000046.1_cds_WP_000575178.1_1158	34.262	359	366
WP_002740826.1	lcl|NZ_JQPH01000028.1_cds_WP_001281953.1_646	28.232	379	366
WP_002740826.1	lcl|NZ_JQPH01000046.1_cds_WP_061233864.1_1206	27.809	356	366
WP_002740826.1	lcl|NZ_JQPH01000203.1_cds_WP_000538755.1_3715	30.084	359	366
WP_002740826.1	lcl|NZ_JQPH01000046.1_cds_WP_000947842.1_1213	26.957	345	366
WP_002740826.1	lcl|NZ_JQPH01000024.1_cds_WP_001982414.1_463	31.579	190	366
WP_002740861.1	lcl|NZ_JQPH01000046.1_cds_WP_000575178.1_1158	36.314	369	367
WP_002740861.1	lcl|NZ_JQPH01000203.1_cds_WP_000538755.1_3715	31.383	376	367
WP_002740861.1	lcl|NZ_JQPH01000028.1_cds_WP_001281953.1_646	30.159	378	367
WP_002740861.1	lcl|NZ_JQPH01000046.1_cds_WP_061233864.1_1206	24.933	373	367
WP_002740861.1	lcl|NZ_JQPH01000046.1_cds_WP_000947842.1_1213	26.404	356	367
WP_002740861.1	lcl|NZ_JQPH01000024.1_cds_WP_001982414.1_463	24.581	358	367
WP_002740729.1	lcl|NZ_JQPH01000046.1_cds_WP_061233875.1_1235	38.026	547	544
WP_002740729.1	lcl|NZ_JQPH01000046.1_cds_WP_061233875.1_1235	38.026	547	544
WP_002740998.1	lcl|NZ_JQPH01000046.1_cds_WP_000424609.1_1234	67.045	264	265
WP_002740998.1	lcl|NZ_JQPH01000082.1_cds_WP_001002663.1_2042	46.091	243	265
WP_032853071.1	lcl|NZ_JQPH01000046.1_cds_WP_042752264.1_1233	89.355	310	310
WP_032853071.1	lcl|NZ_JQPH01000105.1_cds_WP_000501205.1_2480	36.513	304	310
WP_032853071.1	lcl|NZ_JQPH01000121.1_cds_WP_001183723.1_2679	26.471	306	310
WP_032853071.1	lcl|NZ_JQPH01000080.1_cds_WP_061233963.1_2020	23.282	262	310
WP_032853071.1	lcl|NZ_JQPH01000046.1_cds_WP_042752264.1_1233	89.355	310	310
WP_032853071.1	lcl|NZ_JQPH01000105.1_cds_WP_000501205.1_2480	36.513	304	310
WP_032853071.1	lcl|NZ_JQPH01000121.1_cds_WP_001183723.1_2679	26.471	306	310
WP_032853071.1	lcl|NZ_JQPH01000080.1_cds_WP_061233963.1_2020	23.282	262	310
WP_002740848.1	lcl|NZ_JQPH01000046.1_cds_WP_000479980.1_1232	93.561	264	264
WP_032853450.1	lcl|NZ_JQPH01000046.1_cds_WP_061233874.1_1231	93.798	129	130
WP_004777167.1	lcl|NZ_JQPH01000046.1_cds_WP_001088861.1_1230	98.611	144	144
WP_002740917.1	lcl|NZ_JQPH01000046.1_cds_WP_000517242.1_1229	95.475	221	221
WP_002740917.1	lcl|NZ_JQPH01000092.1_cds_WP_001082178.1_2263	29.487	78	221
WP_002740917.1	lcl|NZ_JQPH01000046.1_cds_WP_001206408.1_1218	30.097	103	221
WP_002740917.1	lcl|NZ_JQPH01000156.1_cds_WP_001069834.1_3218	28.440	109	221
WP_002740692.1	lcl|NZ_JQPH01000046.1_cds_WP_000721882.1_1227	82.624	282	283
WP_002740692.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	27.152	151	283
WP_230456811.1	lcl|NZ_JQPH01000046.1_cds_WP_232422862.1_1226	87.113	388	388
WP_230456811.1	lcl|NZ_JQPH01000092.1_cds_WP_001082178.1_2263	30.588	170	388
WP_230456811.1	lcl|NZ_JQPH01000156.1_cds_WP_000347682.1_3219	32.168	143	388
WP_230456811.1	lcl|NZ_JQPH01000046.1_cds_WP_020784358.1_1202	34.746	118	388
WP_230456811.1	lcl|NZ_JQPH01000046.1_cds_WP_082269897.1_1190	24.521	261	388
WP_230456811.1	lcl|NZ_JQPH01000046.1_cds_WP_001206408.1_1218	30.201	149	388
WP_230456811.1	lcl|NZ_JQPH01000016.1_cds_WP_000402849.1_301	26.531	147	388
WP_230456811.1	lcl|NZ_JQPH01000103.1_cds_WP_000283290.1_2458	22.353	170	388
WP_228003642.1	lcl|NZ_JQPH01000046.1_cds_WP_061233873.1_1225	88.760	258	258
WP_002740902.1	lcl|NZ_JQPH01000046.1_cds_WP_001091189.1_1224	94.444	252	252
WP_002740902.1	lcl|NZ_JQPH01000046.1_cds_WP_061233859.1_1197	30.769	208	252
WP_002740695.1	lcl|NZ_JQPH01000046.1_cds_WP_061233872.1_1223	76.613	372	371
WP_002740804.1	lcl|NZ_JQPH01000046.1_cds_WP_061233871.1_1221	41.734	369	411
WP_002740724.1	lcl|NZ_JQPH01000046.1_cds_WP_061233870.1_1220	64.846	586	596
WP_002740724.1	lcl|NZ_JQPH01000041.1_cds_WP_002106564.1_1058	31.299	508	596
WP_002740724.1	lcl|NZ_JQPH01000061.1_cds_WP_000667646.1_1549	35.154	421	596
WP_002740724.1	lcl|NZ_JQPH01000058.1_cds_WP_000828456.1_1486	41.202	233	596
WP_002740724.1	lcl|NZ_JQPH01000122.1_cds_WP_001052498.1_2705	32.773	238	596
WP_002740724.1	lcl|NZ_JQPH01000008.1_cds_WP_000536763.1_90	32.536	209	596
WP_002740724.1	lcl|NZ_JQPH01000016.1_cds_WP_001161019.1_254	28.270	237	596
WP_002740724.1	lcl|NZ_JQPH01000295.1_cds_WP_000510777.1_4098	30.472	233	596
WP_002740724.1	lcl|NZ_JQPH01000041.1_cds_WP_000942282.1_1044	27.935	247	596
WP_002740724.1	lcl|NZ_JQPH01000075.1_cds_WP_000047473.1_1863	27.103	214	596
WP_002740724.1	lcl|NZ_JQPH01000140.1_cds_WP_000666552.1_2975	30.172	232	596
WP_002740724.1	lcl|NZ_JQPH01000175.1_cds_WP_001089503.1_3443	28.452	239	596
WP_002740724.1	lcl|NZ_JQPH01000175.1_cds_WP_000433117.1_3475	27.731	238	596
WP_002740724.1	lcl|NZ_JQPH01000114.1_cds_WP_000619182.1_2602	30.290	241	596
WP_002740724.1	lcl|NZ_JQPH01000241.1_cds_WP_000603361.1_3890	26.786	224	596
WP_002740724.1	lcl|NZ_JQPH01000169.1_cds_WP_001288322.1_3364	31.667	240	596
WP_002740724.1	lcl|NZ_JQPH01000107.1_cds_WP_000598571.1_2504	28.125	224	596
WP_002740724.1	lcl|NZ_JQPH01000114.1_cds_WP_000218838.1_2603	28.829	222	596
WP_002740724.1	lcl|NZ_JQPH01000068.1_cds_WP_000054169.1_1648	25.116	215	596
WP_002740724.1	lcl|NZ_JQPH01000337.1_cds_WP_001141156.1_4175	27.016	248	596
WP_002740724.1	lcl|NZ_JQPH01000187.1_cds_WP_000184524.1_3583	26.512	215	596
WP_002740724.1	lcl|NZ_JQPH01000045.1_cds_WP_000590871.1_1145	28.372	215	596
WP_002740724.1	lcl|NZ_JQPH01000036.1_cds_WP_061233798.1_817	25.000	224	596
WP_002740724.1	lcl|NZ_JQPH01000101.1_cds_WP_000136057.1_2423	24.664	223	596
WP_002740724.1	lcl|NZ_JQPH01000023.1_cds_WP_000651462.1_422	23.596	267	596
WP_002740724.1	lcl|NZ_JQPH01000077.1_cds_WP_000052667.1_1920	25.854	205	596
WP_002740724.1	lcl|NZ_JQPH01000046.1_cds_WP_061233870.1_1220	64.846	586	596
WP_002740724.1	lcl|NZ_JQPH01000041.1_cds_WP_002106564.1_1058	31.299	508	596
WP_002740724.1	lcl|NZ_JQPH01000061.1_cds_WP_000667646.1_1549	35.154	421	596
WP_002740724.1	lcl|NZ_JQPH01000058.1_cds_WP_000828456.1_1486	41.202	233	596
WP_002740724.1	lcl|NZ_JQPH01000122.1_cds_WP_001052498.1_2705	32.773	238	596
WP_002740724.1	lcl|NZ_JQPH01000008.1_cds_WP_000536763.1_90	32.536	209	596
WP_002740724.1	lcl|NZ_JQPH01000016.1_cds_WP_001161019.1_254	28.270	237	596
WP_002740724.1	lcl|NZ_JQPH01000295.1_cds_WP_000510777.1_4098	30.472	233	596
WP_002740724.1	lcl|NZ_JQPH01000041.1_cds_WP_000942282.1_1044	27.935	247	596
WP_002740724.1	lcl|NZ_JQPH01000075.1_cds_WP_000047473.1_1863	27.103	214	596
