WP_002725873.1	lcl|NZ_RQET01000008.1_cds_WP_135768329.1_2016	65.432	81	106
WP_002733579.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	63.548	310	314
WP_002733579.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	25.228	329	314
WP_002733579.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	23.926	326	314
WP_002733579.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	19.930	286	314
WP_002733579.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	23.197	319	314
WP_002733646.1	lcl|NZ_RQET01000001.1_cds_WP_135766220.1_1409	32.948	173	185
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	32.278	316	329
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	31.562	320	329
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	30.625	320	329
WP_002733534.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	27.300	337	329
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_135766837.1_81	26.586	331	329
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_246028118.1_30	30.417	240	329
WP_002733534.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	26.667	315	329
WP_002733534.1	lcl|NZ_RQET01000001.1_cds_WP_135766359.1_1565	27.490	251	329
WP_002733534.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	27.165	254	329
WP_002733534.1	lcl|NZ_RQET01000009.1_cds_WP_135768623.1_2320	23.735	257	329
WP_002733534.1	lcl|NZ_RQET01000008.1_cds_WP_135768327.1_2014	22.383	277	329
WP_002733534.1	lcl|NZ_RQET01000008.1_cds_WP_135768296.1_1981	25.746	268	329
WP_002733534.1	lcl|NZ_RQET01000004.1_cds_WP_135767786.1_1137	26.667	195	329
WP_002733627.1	lcl|NZ_RQET01000004.1_cds_WP_135766788.1_27	28.931	159	267
