WP_002725873.1	NZ_JADDVD010000025.1	100.000	106	106	59085	1.82e-41	141
WP_026054882.1	NZ_JADDVD010000025.1	99.726	365	365	59085	0.0	696
WP_002733646.1	NZ_JADDVD010000025.1	100.000	185	185	59085	5.19e-124	382
WP_002733534.1	NZ_JADDVD010000025.1	100.000	329	329	59085	0.0	679
WP_002733534.1	NZ_JADDVD010000025.1	27.647	340	329	59085	2.90e-24	100
WP_002733534.1	NZ_JADDVD010000025.1	28.990	307	329	59085	1.69e-18	84.0
WP_002733534.1	NZ_JADDVD010000025.1	28.339	307	329	59085	1.20e-13	68.9
WP_002733534.1	NZ_JADDVD010000025.1	26.908	249	329	59085	3.29e-12	64.7
WP_002733534.1	NZ_JADDVD010000025.1	23.659	317	329	59085	3.29e-12	64.7
WP_002733627.1	NZ_JADDVD010000025.1	99.625	267	267	59085	1.52e-180	548
WP_002733627.1	NZ_JADDVD010000025.1	28.492	179	267	59085	2.98e-12	63.5
WP_002740721.1	NZ_JADDVD010000025.1	99.697	330	330	59085	0.0	674
WP_002740721.1	NZ_JADDVD010000025.1	27.213	305	330	59085	4.16e-20	88.6
WP_002740721.1	NZ_JADDVD010000025.1	28.990	307	330	59085	1.83e-18	84.0
WP_002740721.1	NZ_JADDVD010000025.1	29.412	221	330	59085	8.73e-14	69.7
WP_002740721.1	NZ_JADDVD010000025.1	25.773	291	330	59085	4.34e-06	45.4
WP_002740826.1	NZ_JADDVD010000025.1	100.000	366	366	59085	0.0	758
WP_002740826.1	NZ_JADDVD010000025.1	39.726	365	366	59085	6.82e-87	284
WP_002740826.1	NZ_JADDVD010000025.1	34.286	350	366	59085	1.99e-60	207
WP_002740826.1	NZ_JADDVD010000025.1	27.095	358	366	59085	9.79e-27	109
WP_002740861.1	NZ_JADDVD010000025.1	100.000	367	367	59085	0.0	759
WP_002740861.1	NZ_JADDVD010000025.1	39.726	365	367	59085	8.40e-87	283
WP_002740861.1	NZ_JADDVD010000025.1	39.837	369	367	59085	2.34e-73	245
WP_002740861.1	NZ_JADDVD010000025.1	29.661	354	367	59085	7.44e-34	130
WP_002740729.1	NZ_JADDVD010000025.1	100.000	544	544	59085	0.0	1114
WP_002740998.1	NZ_JADDVD010000025.1	100.000	265	265	59085	2.11e-170	519
WP_032853071.1	NZ_JADDVD010000025.1	100.000	310	310	59085	0.0	638
WP_002740848.1	NZ_JADDVD010000025.1	100.000	264	264	59085	1.47e-178	542
WP_002740917.1	NZ_JADDVD010000025.1	100.000	221	221	59085	3.61e-148	453
WP_002740692.1	NZ_JADDVD010000025.1	99.647	283	283	59085	0.0	574
WP_230456811.1	NZ_JADDVD010000025.1	99.742	388	388	59085	0.0	748
WP_002740902.1	NZ_JADDVD010000025.1	100.000	252	252	59085	7.70e-172	522
WP_002740902.1	NZ_JADDVD010000025.1	31.646	237	252	59085	7.20e-28	109
WP_002740695.1	NZ_JADDVD010000025.1	100.000	371	371	59085	0.0	762
WP_002740804.1	NZ_JADDVD010000025.1	99.757	411	411	59085	0.0	801
WP_002740724.1	NZ_JADDVD010000025.1	100.000	596	596	59085	0.0	1105
WP_002740724.1	NZ_JADDVD010000025.1	46.855	461	596	59085	1.64e-123	390
WP_002740724.1	NZ_JADDVD010000025.1	33.088	136	596	59085	1.64e-123	69.7
WP_078313319.1	NZ_JADDVD010000025.1	100.000	374	374	59085	0.0	772
WP_002740875.1	NZ_JADDVD010000025.1	100.000	258	258	59085	5.15e-172	523
WP_002733611.1	NZ_JADDVD010000025.1	100.000	176	176	59085	9.07e-119	366
WP_002740938.1	NZ_JADDVD010000025.1	100.000	306	306	59085	0.0	598
WP_016749081.1	NZ_JADDVD010000025.1	100.000	313	313	59085	0.0	642
WP_016749081.1	NZ_JADDVD010000025.1	29.412	221	313	59085	5.48e-14	69.7
WP_016749081.1	NZ_JADDVD010000025.1	23.344	317	313	59085	2.87e-12	64.7
WP_016749081.1	NZ_JADDVD010000025.1	25.532	329	313	59085	3.05e-05	42.7
WP_016749081.1	NZ_JADDVD010000025.1	23.711	291	313	59085	1.53e-04	40.4
WP_016749081.1	NZ_JADDVD010000025.1	24.503	151	313	59085	2.17e-04	40.0
WP_002738232.1	NZ_JADDVD010000025.1	100.000	134	134	59085	1.88e-89	280
WP_002744551.1	NZ_JADDVD010000025.1	100.000	311	311	59085	0.0	641
WP_002744551.1	NZ_JADDVD010000025.1	27.213	305	311	59085	2.83e-20	88.6
WP_002744551.1	NZ_JADDVD010000025.1	28.339	307	311	59085	8.26e-14	69.3
WP_002744551.1	NZ_JADDVD010000025.1	23.711	291	311	59085	1.33e-04	40.8
WP_002733548.1	NZ_JADDVD010000025.1	100.000	485	485	59085	0.0	998
WP_002733638.1	NZ_JADDVD010000025.1	100.000	330	330	59085	0.0	644
WP_002733638.1	NZ_JADDVD010000025.1	27.874	348	330	59085	2.35e-21	92.4
