WP_002725873.1	NZ_JAUOTF010000019.1	97.561	82	106	76174	7.16e-41	140
WP_002733646.1	NZ_JAUOTF010000003.1	35.714	154	185	179595	3.89e-23	93.2
WP_002733534.1	NZ_JAUOTF010000019.1	31.776	321	329	76174	1.41e-39	145
WP_002733534.1	NZ_JAUOTF010000019.1	30.492	305	329	76174	5.36e-29	115
WP_002733534.1	NZ_JAUOTF010000019.1	25.926	270	329	76174	3.49e-12	64.7
WP_002733534.1	NZ_JAUOTF010000019.1	25.632	277	329	76174	3.76e-09	55.1
WP_002733627.1	NZ_JAUOTF010000019.1	26.531	245	267	76174	9.95e-16	73.9
WP_002740721.1	NZ_JAUOTF010000014.1	24.542	273	330	101083	3.65e-17	79.7
WP_002740826.1	NZ_JAUOTF010000019.1	32.558	344	366	76174	2.21e-54	190
WP_002740826.1	NZ_JAUOTF010000019.1	34.202	307	366	76174	9.67e-42	153
WP_002740826.1	NZ_JAUOTF010000019.1	29.412	391	366	76174	2.13e-40	149
WP_002740826.1	NZ_JAUOTF010000019.1	37.379	206	366	76174	3.13e-34	131
WP_002740861.1	NZ_JAUOTF010000019.1	35.714	350	367	76174	2.22e-68	231
WP_002740861.1	NZ_JAUOTF010000019.1	31.452	372	367	76174	8.17e-47	168
WP_002740861.1	NZ_JAUOTF010000019.1	33.910	289	367	76174	4.49e-40	148
WP_002740861.1	NZ_JAUOTF010000019.1	28.406	345	367	76174	4.43e-37	139
WP_002740998.1	NZ_JAUOTF010000020.1	45.679	243	265	75242	1.38e-63	212
WP_032853071.1	NZ_JAUOTF010000024.1	37.627	295	310	57323	5.08e-67	224
WP_002740917.1	NZ_JAUOTF010000013.1	27.723	101	221	107603	5.13e-04	37.7
WP_002740692.1	NZ_JAUOTF010000019.1	31.429	105	283	76174	5.29e-04	38.5
WP_230456811.1	NZ_JAUOTF010000001.1	28.972	214	388	437946	3.15e-17	81.3
WP_002740724.1	NZ_JAUOTF010000020.1	36.927	371	596	75242	2.09e-61	218
WP_002733611.1	NZ_JAUOTF010000031.1	40.000	180	176	39763	1.02e-34	125
WP_016749081.1	NZ_JAUOTF010000001.1	28.012	332	313	437946	7.04e-21	90.5
WP_016749081.1	NZ_JAUOTF010000001.1	25.949	316	313	437946	3.21e-13	67.4
