WP_002725873.1	NZ_AHNG02000018.1	99.057	106	106	183398	5.25e-41	140
WP_026054882.1	NZ_AHNG02000018.1	99.726	365	365	183398	0.0	696
WP_002733646.1	NZ_AHNG02000018.1	100.000	185	185	183398	5.16e-124	382
WP_002733534.1	NZ_AHNG02000018.1	100.000	329	329	183398	0.0	679
WP_002733534.1	NZ_AHNG02000018.1	30.448	335	329	183398	5.09e-36	135
WP_002733534.1	NZ_AHNG02000018.1	27.647	340	329	183398	2.90e-24	100
WP_002733534.1	NZ_AHNG02000018.1	25.000	268	329	183398	3.59e-20	89.0
WP_002733534.1	NZ_AHNG02000018.1	28.990	307	329	183398	1.76e-18	84.0
WP_002733534.1	NZ_AHNG02000018.1	28.339	307	329	183398	1.20e-13	68.9
WP_002733534.1	NZ_AHNG02000018.1	26.908	249	329	183398	3.29e-12	64.7
WP_002733534.1	NZ_AHNG02000018.1	23.659	317	329	183398	3.29e-12	64.7
WP_002733534.1	NZ_AHNG02000018.1	26.277	274	329	183398	3.56e-12	64.7
WP_002733534.1	NZ_AHNG02000018.1	30.994	171	329	183398	1.70e-06	47.0
WP_002733627.1	NZ_AHNG02000018.1	99.625	267	267	183398	1.52e-180	548
WP_002733627.1	NZ_AHNG02000018.1	27.933	179	267	183398	4.33e-12	63.2
WP_002733627.1	NZ_AHNG02000018.1	26.699	206	267	183398	5.21e-12	63.2
WP_002733627.1	NZ_AHNG02000018.1	27.513	189	267	183398	1.39e-10	58.5
WP_002740721.1	NZ_AHNG02000018.1	99.091	330	330	183398	0.0	670
WP_002740721.1	NZ_AHNG02000018.1	27.213	305	330	183398	4.16e-20	88.6
WP_002740721.1	NZ_AHNG02000018.1	28.990	307	330	183398	1.83e-18	84.0
WP_002740721.1	NZ_AHNG02000018.1	25.373	335	330	183398	2.76e-14	71.2
WP_002740721.1	NZ_AHNG02000018.1	29.412	221	330	183398	8.72e-14	69.7
WP_002740721.1	NZ_AHNG02000018.1	25.773	291	330	183398	4.32e-06	45.4
WP_002740721.1	NZ_AHNG02000018.1	24.354	271	330	183398	1.09e-05	44.3
WP_002740826.1	NZ_AHNG02000018.1	34.286	350	366	183398	1.99e-60	207
WP_002740826.1	NZ_AHNG02000018.1	34.278	353	366	183398	3.99e-58	201
WP_002740826.1	NZ_AHNG02000018.1	32.591	359	366	183398	2.93e-37	140
WP_002740826.1	NZ_AHNG02000018.1	26.966	356	366	183398	6.35e-36	136
WP_002740826.1	NZ_AHNG02000018.1	27.095	358	366	183398	9.79e-27	109
WP_002740861.1	NZ_AHNG02000018.1	39.837	369	367	183398	2.35e-73	245
WP_002740861.1	NZ_AHNG02000018.1	36.314	369	367	183398	1.29e-71	240
WP_002740861.1	NZ_AHNG02000018.1	41.048	229	367	183398	2.68e-43	158
WP_002740861.1	NZ_AHNG02000018.1	29.661	354	367	183398	7.45e-34	130
WP_002740861.1	NZ_AHNG02000018.1	24.863	366	367	183398	2.16e-26	108
WP_002740729.1	NZ_AHNG02000018.1	39.194	546	544	183398	4.67e-103	338
WP_002740998.1	NZ_AHNG02000018.1	66.288	264	265	183398	2.82e-112	352
WP_032853071.1	NZ_AHNG02000018.1	94.839	310	310	183398	0.0	608
WP_002740848.1	NZ_AHNG02000018.1	98.485	264	264	183398	2.76e-176	535
WP_002740917.1	NZ_AHNG02000018.1	99.095	221	221	183398	1.15e-146	448
WP_002740692.1	NZ_AHNG02000018.1	26.891	119	283	183398	2.38e-04	39.7
WP_230456811.1	NZ_AHNG02000006.1	32.432	148	388	502618	3.08e-16	78.2
WP_002740902.1	NZ_AHNG02000018.1	28.507	221	252	183398	8.38e-25	100
WP_002740804.1	NZ_AHNG02000018.1	43.631	369	411	183398	5.30e-94	306
WP_002740724.1	NZ_AHNG02000018.1	43.367	588	596	183398	9.22e-141	449
WP_002740875.1	NZ_AHNG02000018.1	99.612	258	258	183398	2.19e-171	521
WP_002733611.1	NZ_AHNG02000018.1	100.000	176	176	183398	9.02e-119	366
WP_002733611.1	NZ_AHNG02000018.1	40.000	180	176	183398	3.80e-38	135
