WP_002725873.1	198886	100.000	106	106	58899	1.81e-41	141
WP_026054882.1	198886	99.726	365	365	58899	0.0	696
WP_002733646.1	198886	100.000	185	185	58899	5.15e-124	382
WP_002733534.1	198886	100.000	329	329	58899	0.0	679
WP_002733534.1	198886	27.647	340	329	58899	2.88e-24	100
WP_002733534.1	198886	28.990	307	329	58899	1.68e-18	84.0
WP_002733534.1	198886	28.339	307	329	58899	1.20e-13	68.9
WP_002733534.1	198886	26.908	249	329	58899	3.27e-12	64.7
WP_002733534.1	198886	23.659	317	329	58899	3.27e-12	64.7
WP_002733627.1	198886	99.625	267	267	58899	1.51e-180	548
WP_002733627.1	198886	28.492	179	267	58899	2.96e-12	63.5
WP_002740721.1	198886	99.697	330	330	58899	0.0	674
WP_002740721.1	198886	27.213	305	330	58899	4.13e-20	88.6
WP_002740721.1	198886	28.990	307	330	58899	1.82e-18	84.0
WP_002740721.1	198886	29.412	221	330	58899	8.67e-14	69.7
WP_002740721.1	198886	25.773	291	330	58899	4.31e-06	45.4
WP_002740826.1	198886	100.000	366	366	58899	0.0	758
WP_002740826.1	198886	39.726	365	366	58899	6.78e-87	284
WP_002740826.1	198886	34.286	350	366	58899	1.97e-60	207
WP_002740826.1	198886	27.095	358	366	58899	9.72e-27	109
WP_002740861.1	198886	100.000	367	367	58899	0.0	759
WP_002740861.1	198886	39.726	365	367	58899	8.34e-87	283
WP_002740861.1	198886	39.837	369	367	58899	2.33e-73	245
WP_002740861.1	198886	29.661	354	367	58899	7.39e-34	130
WP_002740729.1	198886	100.000	544	544	58899	0.0	1114
WP_002740998.1	198886	100.000	265	265	58899	2.09e-170	519
WP_032853071.1	198886	100.000	310	310	58899	0.0	638
WP_002740848.1	198886	100.000	264	264	58899	1.46e-178	542
WP_002740917.1	198886	100.000	221	221	58899	3.58e-148	453
WP_002740692.1	198886	99.647	283	283	58899	0.0	574
WP_230456811.1	198886	99.742	388	388	58899	0.0	748
WP_002740902.1	198886	100.000	252	252	58899	7.64e-172	522
WP_002740902.1	198886	31.646	237	252	58899	7.14e-28	109
WP_002740695.1	198886	100.000	371	371	58899	0.0	762
WP_002740804.1	198886	99.757	411	411	58899	0.0	801
WP_002740724.1	198886	100.000	596	596	58899	0.0	1105
WP_002740724.1	198886	46.855	461	596	58899	2.46e-120	390
WP_002740724.1	198886	33.088	136	596	58899	4.37e-13	69.7
WP_078313319.1	198886	100.000	374	374	58899	0.0	772
WP_002740875.1	198886	100.000	258	258	58899	5.12e-172	523
WP_002733611.1	198886	100.000	176	176	58899	9.01e-119	366
WP_002740938.1	198886	100.000	306	306	58899	0.0	598
WP_016749081.1	198886	100.000	313	313	58899	0.0	642
WP_016749081.1	198886	29.412	221	313	58899	5.45e-14	69.7
WP_016749081.1	198886	23.344	317	313	58899	2.85e-12	64.7
WP_016749081.1	198886	25.532	329	313	58899	3.03e-05	42.7
WP_016749081.1	198886	23.711	291	313	58899	1.52e-04	40.4
WP_016749081.1	198886	24.503	151	313	58899	2.15e-04	40.0
WP_002738232.1	198886	100.000	134	134	58899	1.87e-89	280
WP_002744551.1	198886	100.000	311	311	58899	0.0	641
WP_002744551.1	198886	27.213	305	311	58899	2.81e-20	88.6
WP_002744551.1	198886	28.339	307	311	58899	8.20e-14	69.3
WP_002744551.1	198886	23.711	291	311	58899	1.32e-04	40.8
WP_002733548.1	198886	100.000	485	485	58899	0.0	998
WP_002733638.1	198886	100.000	330	330	58899	0.0	644
WP_002733638.1	198886	27.874	348	330	58899	2.34e-21	92.4
WP_002733638.1	198886	25.442	283	330	58899	2.66e-05	43.1
WP_002733599.1	198886	100.000	381	381	58899	0.0	713
WP_002733599.1	198886	28.090	356	381	58899	4.04e-23	99.0
WP_002733599.1	198886	25.281	356	381	58899	2.02e-20	90.9
WP_002733599.1	198886	26.579	380	381	58899	4.03e-16	77.4
WP_002740722.1	198886	100.000	344	344	58899	0.0	703
WP_002740722.1	198886	36.036	333	344	58899	5.03e-61	208
WP_002740926.1	198886	100.000	351	351	58899	0.0	671
WP_002740926.1	198886	28.177	181	351	58899	3.51e-10	58.5
WP_002740926.1	198886	26.230	122	351	58899	4.64e-06	45.4
WP_002741071.1	198886	100.000	385	385	58899	0.0	788
WP_002740726.1	198886	100.000	753	753	58899	0.0	1547
WP_002740726.1	198886	36.145	332	753	58899	1.23e-56	207
WP_002740726.1	198886	26.804	97	753	58899	7.51e-06	46.6
WP_002740862.1	198886	100.000	220	220	58899	8.87e-145	443
WP_002740862.1	198886	31.780	236	220	58899	4.88e-28	108
WP_002740808.1	198943	100.000	229	229	1616	2.97e-167	469
WP_139363593.1	198839	99.346	153	269	40810	1.60e-95	280
WP_139363593.1	198839	100.000	42	269	40810	1.60e-95	85.5
WP_002740041.1	198839	100.000	281	281	40810	0.0	586
WP_002740041.1	198839	25.000	140	281	40810	4.21e-04	38.9
WP_002740242.1	198839	100.000	582	582	40810	0.0	1199
WP_230456805.1	198839	99.597	248	248	40810	1.32e-158	484
WP_002740235.1	198839	100.000	372	372	40810	0.0	776
WP_002740235.1	198839	24.860	358	372	40810	3.00e-13	68.6
WP_002733603.1	198839	100.000	69	69	40810	1.66e-42	142
WP_016749097.1	198839	100.000	149	149	40810	1.12e-90	284
WP_002733722.1	198839	100.000	562	562	40810	0.0	1098
WP_002733600.1	198839	100.000	255	255	40810	2.93e-176	535
WP_002733582.1	198839	100.000	243	243	40810	8.10e-152	464
WP_002738295.1	198839	100.000	257	257	40810	1.49e-175	533
WP_002733757.1	198839	100.000	363	363	40810	0.0	753
WP_002733757.1	198839	27.437	277	363	40810	3.72e-07	49.3
WP_002733619.1	198839	100.000	151	151	40810	1.78e-100	312
WP_002733546.1	198839	100.000	317	317	40810	0.0	661
WP_002733546.1	198839	23.889	180	317	40810	5.87e-04	38.5
WP_002733661.1	198839	100.000	298	298	40810	0.0	568
WP_002740249.1	198839	100.000	277	277	40810	0.0	574
WP_002733553.1	198839	100.000	376	376	40810	0.0	776
WP_002733572.1	198839	100.000	368	368	40810	0.0	758
WP_002733572.1	198839	24.022	179	368	40810	5.14e-04	39.3
WP_002721301.1	198839	100.000	376	376	40810	0.0	773
WP_002721297.1	198839	99.747	395	395	40810	0.0	801
WP_002733636.1	198839	100.000	421	421	40810	0.0	861
WP_002733711.1	198839	100.000	414	414	40810	0.0	652
WP_002740298.1	198839	99.777	449	449	40810	0.0	862
WP_050547976.1	198857	100.000	295	295	18143	0.0	603
WP_002727923.1	198857	100.000	143	143	18143	2.56e-93	291
WP_002740294.1	198857	100.000	363	363	18143	0.0	745
WP_002727913.1	198857	100.000	265	265	18143	6.99e-167	508
WP_002727913.1	198857	26.141	241	265	18143	1.99e-11	61.2
WP_002742128.1	198857	100.000	281	281	18143	0.0	575
WP_002742128.1	198857	29.630	216	281	18143	1.56e-16	76.6
WP_002742128.1	198857	27.869	244	281	18143	2.11e-11	61.2
WP_002740063.1	198857	100.000	306	306	18143	0.0	621
WP_002740024.1	198857	100.000	336	349	18143	0.0	699
WP_002727921.1	198857	100.000	294	294	18143	0.0	595
WP_002727925.1	198857	100.000	324	324	18143	0.0	672
WP_002727925.1	198857	24.800	250	324	18143	3.61e-09	55.1
WP_002733618.1	198857	100.000	303	303	18143	0.0	622
WP_002727927.1	198857	99.645	282	282	18143	0.0	575
WP_002727927.1	198857	24.800	250	282	18143	1.48e-09	55.8
WP_228029599.1	198857	100.000	250	277	18143	6.38e-148	455
WP_000715958.1	198886	95.349	129	131	58899	2.72e-80	254
WP_000284355.1	198886	88.506	261	261	58899	3.13e-158	484
WP_000406134.1	198886	76.882	372	372	58899	0.0	606
WP_000275679.1	198886	41.667	384	416	58899	4.23e-92	301
WP_000834719.1	198886	65.358	586	605	58899	0.0	640
WP_000834719.1	198886	49.892	461	605	58899	1.01e-119	386
WP_000834719.1	198886	35.484	124	605	58899	1.01e-119	61.2
WP_000799637.1	198886	44.828	116	142	58899	8.38e-27	101
WP_001206408.1	198886	30.201	149	244	58899	2.06e-07	48.5
WP_001206408.1	198886	30.097	103	244	58899	3.82e-05	41.6
WP_001206408.1	198886	22.481	129	244	58899	0.001	37.4
WP_000579813.1	198944	32.817	323	315	41618	7.85e-41	149
WP_000132018.1	198886	85.841	226	228	58899	1.52e-131	405
WP_000947841.1	198886	38.525	366	387	58899	3.69e-75	251
WP_000947841.1	198886	26.934	349	387	58899	5.60e-23	98.6
WP_000947841.1	198886	26.124	356	387	58899	6.73e-23	98.2
WP_000947841.1	198886	25.246	305	387	58899	4.17e-20	89.7
WP_000823146.1	198886	89.351	385	387	58899	0.0	625
WP_002115474.1	198839	55.160	281	287	40810	2.13e-94	302
WP_000848236.1	198926	37.190	242	251	74450	9.50e-36	132
WP_002115390.1	198880	30.943	265	257	48168	7.87e-26	103
WP_000661931.1	198811	23.729	295	320	14670	2.68e-12	64.7
WP_000675255.1	198839	67.791	326	332	40810	3.99e-152	469
WP_000601375.1	198839	79.495	317	317	40810	1.71e-178	545
WP_000007540.1	198839	79.649	285	287	40810	1.84e-154	474
WP_000549981.1	198839	79.545	704	704	40810	0.0	1132
WP_061294270.1	198839	80.030	671	670	40810	0.0	986
WP_000050434.1	198839	87.000	300	313	40810	0.0	553
WP_001084686.1	198857	73.630	292	297	18143	4.65e-147	453
WP_000600954.1	198857	38.596	228	265	18143	2.55e-45	160
WP_000600954.1	198857	33.333	231	265	18143	1.53e-17	79.3
WP_004503036.1	198886	67.170	265	265	58899	2.23e-112	352
WP_004503130.1	198886	76.429	140	146	58899	4.21e-47	159
WP_061236010.1	198886	94.456	469	595	58899	0.0	886
WP_061236010.1	198886	43.367	588	595	58899	5.09e-147	467
WP_061236010.1	198886	92.593	135	595	58899	7.02e-66	231
WP_198288176.1	198886	54.922	386	387	58899	3.92e-126	397
WP_004503102.1	198886	56.928	332	339	58899	7.65e-124	389
WP_004503102.1	198886	34.925	335	339	58899	6.92e-59	202
WP_016758916.1	198886	37.647	85	89	58899	1.18e-10	53.1
WP_004503046.1	198886	25.641	117	346	58899	5.68e-05	42.0
WP_239248149.1	198886	26.761	213	257	58899	3.41e-25	101
WP_239248149.1	198886	32.402	179	257	58899	8.98e-21	88.6
WP_239248150.1	198839	21.902	589	593	40810	6.16e-20	91.7
WP_239248150.1	198839	36.250	80	593	40810	1.84e-06	43.9
WP_239248150.1	198839	83.333	12	593	40810	1.84e-06	23.5
WP_239244854.1	198862	51.087	92	95	82626	9.02e-19	76.6
WP_025185097.1	198862	55.263	38	115	82626	1.15e-05	40.0
WP_239245559.1	198860	70.968	31	539	23754	3.63e-07	50.1
WP_061217853.1	198839	68.261	230	230	40810	2.94e-107	336
WP_239248151.1	198839	75.403	248	250	40810	1.07e-123	384
WP_004503514.1	198839	83.791	364	365	40810	0.0	644
WP_061217850.1	198839	74.645	564	561	40810	0.0	775
WP_239248154.1	198839	95.518	357	360	40810	0.0	686
WP_239248155.1	198839	93.051	331	331	40810	0.0	587
WP_016759267.1	198839	88.850	287	288	40810	1.90e-169	517
WP_004498219.1	198857	88.358	335	343	18143	0.0	622
WP_239248166.1	198857	39.662	237	265	18143	4.20e-47	165
WP_239248166.1	198857	29.778	225	265	18143	2.40e-13	67.0
WP_239248166.1	198857	30.476	105	265	18143	1.29e-06	46.6
WP_061217842.1	198857	69.888	269	274	18143	3.34e-133	412
WP_061217842.1	198857	27.941	204	274	18143	6.20e-16	74.7
WP_061217842.1	198857	22.348	264	274	18143	9.33e-08	50.1
WP_239248167.1	198857	75.887	282	282	18143	9.18e-148	454
WP_239248167.1	198857	25.000	212	282	18143	6.96e-12	62.8
WP_000776640.1	198886	37.912	546	538	58899	1.48e-98	325
WP_000093099.1	198886	58.730	63	99	58899	4.00e-16	69.3
WP_223809837.1	198868	30.392	102	213	66962	5.73e-07	46.6
WP_001106774.1	198886	43.603	383	417	58899	1.64e-93	305
WP_001255897.1	198839	65.517	58	60	40810	1.03e-18	74.7
WP_000525968.1	198839	45.455	352	359	40810	1.91e-93	302
WP_002733615.1	198868	30.921	152	177	66962	7.17e-16	71.6
WP_002733621.1	198947	84.906	53	52	35854	1.36e-24	90.9
WP_230456555.1	198892	76.316	38	65	29887	1.88e-14	62.8
WP_002733668.1	198839	100.000	217	230	40810	9.61e-148	452
WP_039942433.1	198886	25.333	375	408	58899	6.95e-19	86.7
WP_039942433.1	198886	23.106	264	408	58899	2.03e-06	47.4
WP_244265121.1	198886	75.828	302	302	58899	6.63e-160	490
WP_010578390.1	198886	47.834	577	603	58899	3.18e-166	523
WP_010578390.1	198886	45.733	457	603	58899	3.02e-115	373
WP_010578390.1	198886	32.456	114	603	58899	3.02e-115	58.9
WP_020984992.1	198839	28.431	102	248	40810	2.79e-04	38.9
WP_010578386.1	198929	26.582	158	210	110723	8.28e-07	46.2
WP_039942517.1	198896	32.800	125	235	158275	2.02e-10	57.4
WP_020984822.1	198886	70.652	368	376	58899	8.71e-177	543
WP_010578367.1	198886	50.708	353	357	58899	1.34e-112	357
WP_010578367.1	198886	34.328	335	357	58899	6.60e-54	188
WP_020984998.1	198886	29.487	78	390	58899	1.88e-05	43.9
WP_176082391.1	198839	38.715	576	589	40810	2.38e-128	413
WP_010578352.1	198839	33.333	279	279	40810	6.71e-37	136
WP_020984884.1	198839	54.179	347	346	40810	9.51e-127	397
WP_020984884.1	198839	23.009	339	346	40810	3.87e-09	55.5
WP_020984929.1	198839	76.955	243	243	40810	3.78e-129	399
WP_020985009.1	198839	72.676	355	357	40810	8.97e-177	541
WP_010578338.1	198839	73.029	723	722	40810	0.0	879
WP_020985003.1	198839	84.439	392	431	40810	0.0	583
WP_020985003.1	198839	56.000	25	431	40810	4.09e-05	36.6
WP_020985003.1	198839	38.462	39	431	40810	4.09e-05	25.8
WP_020985010.1	198857	87.589	564	593	18143	0.0	1028
WP_020985010.1	198857	27.306	271	593	18143	2.00e-15	77.4
WP_002079019.1	198886	90.000	130	160	58899	5.46e-79	251
WP_002079019.1	198886	92.000	25	160	58899	2.73e-09	52.0
WP_000667982.1	198886	42.246	374	414	58899	1.15e-80	268
WP_240738570.1	198929	67.742	62	380	110723	4.77e-20	89.7
WP_003009804.1	198886	37.774	548	538	58899	6.75e-99	325
WP_003009905.1	198886	80.556	144	145	58899	9.78e-76	241
WP_003009428.1	198935	37.342	158	664	30293	8.44e-13	68.9
WP_003009953.1	198868	29.167	144	177	66962	2.41e-14	67.4
WP_036096972.1	198839	28.017	232	241	40810	6.19e-15	70.9
WP_036096970.1	198886	73.641	368	371	58899	0.0	594
WP_230458349.1	198886	70.560	411	418	58899	0.0	606
WP_003009503.1	198886	78.646	576	598	58899	0.0	820
WP_003009503.1	198886	47.505	461	598	58899	1.95e-118	384
WP_003009503.1	198886	32.759	116	598	58899	1.79e-07	51.6
WP_003009356.1	198886	68.901	373	372	58899	8.69e-174	534
WP_003009636.1	198886	89.461	408	410	58899	0.0	776
WP_003009939.1	198886	70.261	306	307	58899	8.92e-147	453
WP_003009665.1	198886	72.990	311	317	58899	5.56e-138	428
WP_003009665.1	198886	24.919	309	317	58899	6.74e-11	60.5
WP_003009665.1	198886	27.155	232	317	58899	6.67e-09	54.3
WP_036096962.1	198886	79.104	134	134	58899	1.07e-74	238
WP_003009573.1	198886	31.111	315	330	58899	2.06e-38	142
WP_003009573.1	198886	82.258	62	330	58899	3.24e-30	118
WP_003009573.1	198886	24.490	343	330	58899	1.60e-21	92.8
WP_003009573.1	198886	27.407	270	330	58899	5.74e-17	79.3
WP_003009573.1	198886	24.290	317	330	58899	1.74e-11	62.4
WP_003009573.1	198886	22.318	233	330	58899	3.71e-11	61.6
WP_003009573.1	198886	27.586	174	330	58899	1.63e-06	47.0
WP_003009589.1	198886	71.359	206	206	58899	2.05e-98	309
WP_003009812.1	198886	71.471	333	333	58899	3.07e-163	501
WP_003009812.1	198886	37.037	324	333	58899	1.05e-61	210
WP_003009776.1	198886	78.961	385	387	58899	0.0	627
WP_036097005.1	198886	71.990	382	382	58899	0.0	575
WP_036096948.1	198886	28.011	357	395	58899	3.63e-38	144
WP_036096948.1	198886	26.667	375	395	58899	3.10e-34	132
WP_036096948.1	198886	24.084	382	395	58899	1.44e-28	115
WP_003009323.1	198886	34.703	219	210	58899	1.44e-33	124
WP_003009722.1	198916	24.664	223	356	64472	1.11e-04	41.2
WP_196221670.1	198839	55.970	268	279	40810	8.10e-91	291
WP_003009473.1	198846	27.484	644	603	4482	5.11e-46	172
WP_003009529.1	198886	29.756	205	243	58899	6.53e-25	100
WP_003009529.1	198886	33.498	203	243	58899	4.56e-24	97.8
WP_003009523.1	198839	23.549	603	589	40810	3.50e-20	92.4
WP_003009523.1	198839	40.000	80	589	40810	4.43e-09	54.7
WP_003009523.1	198839	66.667	12	589	40810	4.43e-09	21.9
WP_003009380.1	198839	69.130	230	230	40810	4.35e-111	347
