WP_002725873.1	14400	93.902	82	106	100023	5.47e-40	137
WP_026054882.1	14400	85.479	365	365	100023	0.0	607
WP_002733646.1	14400	95.135	185	185	100023	1.94e-118	366
WP_002733534.1	14400	98.480	329	329	100023	0.0	672
WP_002733534.1	14400	31.045	335	329	100023	4.09e-37	139
WP_002733534.1	14400	31.034	319	329	100023	2.22e-36	136
WP_002733534.1	14400	24.727	275	329	100023	2.62e-18	83.6
WP_002733534.1	14400	28.990	307	329	100023	5.63e-18	82.4
WP_002733534.1	14400	25.078	319	329	100023	2.41e-15	74.7
WP_002733534.1	14400	29.670	273	329	100023	2.50e-15	74.3
WP_002733534.1	14400	26.277	274	329	100023	6.96e-13	67.0
WP_002733534.1	14400	24.765	319	329	100023	4.33e-12	64.7
WP_002733534.1	14400	27.160	324	329	100023	1.01e-06	47.8
WP_002733627.1	14400	92.509	267	267	100023	4.54e-169	515
WP_002733627.1	14400	27.885	208	267	100023	6.37e-14	68.9
WP_002733627.1	14400	28.492	179	267	100023	1.35e-12	65.1
WP_002733627.1	14400	27.895	190	267	100023	1.12e-10	59.3
WP_002740721.1	14400	95.152	330	330	100023	0.0	655
WP_002740721.1	14400	27.541	305	330	100023	6.95e-19	85.1
WP_002740721.1	14400	28.990	307	330	100023	2.16e-18	84.0
WP_002740721.1	14400	27.037	270	330	100023	1.31e-16	78.6
WP_002740721.1	14400	24.478	335	330	100023	3.67e-14	70.9
WP_002740721.1	14400	28.959	221	330	100023	2.58e-12	65.1
WP_002740721.1	14400	27.208	283	330	100023	2.54e-04	40.0
WP_002740721.1	14400	25.000	276	330	100023	8.92e-04	38.5
WP_002740826.1	14400	34.262	359	366	100023	2.63e-60	207
WP_002740826.1	14400	33.616	354	366	100023	1.04e-59	206
WP_002740826.1	14400	28.090	356	366	100023	6.70e-40	148
WP_002740826.1	14400	26.957	345	366	100023	4.13e-26	107
WP_002740861.1	14400	40.169	356	367	100023	8.36e-73	243
WP_002740861.1	14400	36.314	369	367	100023	3.40e-71	239
WP_002740861.1	14400	24.665	373	367	100023	5.09e-29	116
WP_002740861.1	14400	26.404	356	367	100023	4.40e-27	110
WP_002740729.1	14400	38.278	546	544	100023	3.48e-103	338
WP_002740998.1	14400	66.667	264	265	100023	4.20e-111	349
WP_032853071.1	14400	87.742	310	310	100023	0.0	578
WP_002740848.1	14400	93.103	261	264	100023	8.19e-167	508
