WP_002725873.1	NZ_CP092151.1	93.902	82	106	4302184	5.63e-40	137
WP_026054882.1	NZ_CP092151.1	85.205	365	365	4302184	0.0	605
WP_002733646.1	NZ_CP092151.1	95.676	185	185	4302184	2.75e-119	369
WP_002733646.1	NZ_CP092151.1	40.714	140	185	4302184	3.46e-25	99.0
WP_002733646.1	NZ_CP092151.1	33.898	177	185	4302184	1.49e-19	82.8
WP_002733534.1	NZ_CP092151.1	97.872	329	329	4302184	0.0	667
WP_002733534.1	NZ_CP092151.1	32.063	315	329	4302184	7.59e-40	147
WP_002733534.1	NZ_CP092151.1	31.988	322	329	4302184	5.03e-37	138
WP_002733534.1	NZ_CP092151.1	30.746	335	329	4302184	7.78e-37	138
WP_002733534.1	NZ_CP092151.1	32.039	309	329	4302184	6.31e-34	129
WP_002733534.1	NZ_CP092151.1	30.183	328	329	4302184	2.81e-27	110
WP_002733534.1	NZ_CP092151.1	28.829	333	329	4302184	9.97e-22	94.0
WP_002733534.1	NZ_CP092151.1	24.727	275	329	4302184	2.72e-18	83.6
WP_002733534.1	NZ_CP092151.1	28.990	307	329	4302184	5.83e-18	82.4
WP_002733534.1	NZ_CP092151.1	29.682	283	329	4302184	1.56e-17	81.3
WP_002733534.1	NZ_CP092151.1	27.007	274	329	4302184	3.53e-13	67.8
WP_002733534.1	NZ_CP092151.1	24.765	319	329	4302184	6.24e-12	63.9
WP_002733534.1	NZ_CP092151.1	29.057	265	329	4302184	1.74e-09	56.6
WP_002733534.1	NZ_CP092151.1	26.378	254	329	4302184	2.11e-07	50.1
WP_002733534.1	NZ_CP092151.1	27.160	324	329	4302184	4.08e-07	48.9
WP_002733627.1	NZ_CP092151.1	92.884	267	267	4302184	2.08e-169	516
WP_002733627.1	NZ_CP092151.1	27.885	208	267	4302184	6.58e-14	68.9
WP_002733627.1	NZ_CP092151.1	28.492	179	267	4302184	2.41e-13	67.4
WP_002733627.1	NZ_CP092151.1	27.895	190	267	4302184	1.15e-10	59.3
WP_002733627.1	NZ_CP092151.1	30.702	114	267	4302184	4.75e-09	54.3
WP_002733627.1	NZ_CP092151.1	27.128	188	267	4302184	8.48e-06	44.3
WP_002740721.1	NZ_CP092151.1	95.455	330	330	4302184	0.0	656
WP_002740721.1	NZ_CP092151.1	28.990	307	330	4302184	2.21e-18	84.0
WP_002740721.1	NZ_CP092151.1	27.407	270	330	4302184	2.44e-17	80.5
WP_002740721.1	NZ_CP092151.1	24.453	274	330	4302184	8.48e-16	75.9
WP_002740721.1	NZ_CP092151.1	26.899	316	330	4302184	1.20e-13	69.3
WP_002740721.1	NZ_CP092151.1	23.881	335	330	4302184	1.17e-12	66.2
WP_002740721.1	NZ_CP092151.1	27.490	251	330	4302184	9.61e-12	63.5
WP_002740721.1	NZ_CP092151.1	28.846	260	330	4302184	1.86e-08	53.1
WP_002740721.1	NZ_CP092151.1	24.658	219	330	4302184	6.76e-07	48.5
WP_002740721.1	NZ_CP092151.1	27.208	283	330	4302184	2.51e-04	40.0
WP_002740721.1	NZ_CP092151.1	25.000	276	330	4302184	0.001	38.5
WP_002740826.1	NZ_CP092151.1	95.628	366	366	4302184	0.0	732
WP_002740826.1	NZ_CP092151.1	39.726	365	366	4302184	2.70e-86	282
WP_002740826.1	NZ_CP092151.1	33.705	359	366	4302184	5.01e-59	204
WP_002740826.1	NZ_CP092151.1	28.232	379	366	4302184	3.04e-42	155
WP_002740826.1	NZ_CP092151.1	27.809	356	366	4302184	2.01e-39	147
WP_002740826.1	NZ_CP092151.1	30.084	359	366	4302184	6.43e-35	134
WP_002740826.1	NZ_CP092151.1	26.957	345	366	4302184	4.20e-26	107
WP_002740826.1	NZ_CP092151.1	31.579	190	366	4302184	5.13e-14	71.2
WP_002740861.1	NZ_CP092151.1	95.640	367	367	4302184	0.0	739
WP_002740861.1	NZ_CP092151.1	39.452	365	367	4302184	2.45e-86	283
WP_002740861.1	NZ_CP092151.1	36.043	369	367	4302184	5.87e-70	235
WP_002740861.1	NZ_CP092151.1	31.217	378	367	4302184	7.49e-45	162
WP_002740861.1	NZ_CP092151.1	30.159	378	367	4302184	1.09e-40	150
WP_002740861.1	NZ_CP092151.1	24.933	373	367	4302184	1.53e-29	117
WP_002740861.1	NZ_CP092151.1	26.124	356	367	4302184	2.29e-27	111
WP_002740861.1	NZ_CP092151.1	24.581	358	367	4302184	8.13e-17	79.7
WP_002740729.1	NZ_CP092151.1	92.096	544	544	4302184	0.0	1043
WP_002740998.1	NZ_CP092151.1	94.717	265	265	4302184	5.67e-162	495
WP_002740998.1	NZ_CP092151.1	46.091	243	265	4302184	5.12e-65	217
WP_032853071.1	NZ_CP092151.1	93.871	310	310	4302184	0.0	613
WP_032853071.1	NZ_CP092151.1	36.513	304	310	4302184	9.82e-66	221
WP_032853071.1	NZ_CP092151.1	26.471	306	310	4302184	2.71e-25	103
WP_032853071.1	NZ_CP092151.1	22.901	262	310	4302184	1.65e-07	50.1
WP_002740848.1	NZ_CP092151.1	93.487	261	264	4302184	4.97e-167	509
WP_002740917.1	NZ_CP092151.1	95.475	221	221	4302184	3.90e-143	439
WP_002740917.1	NZ_CP092151.1	29.487	78	221	4302184	9.96e-07	46.2
WP_002740917.1	NZ_CP092151.1	29.808	104	221	4302184	2.00e-05	42.4
WP_002740917.1	NZ_CP092151.1	28.440	109	221	4302184	8.54e-05	40.4
WP_002740692.1	NZ_CP092151.1	82.979	282	283	4302184	3.08e-157	482
WP_002740692.1	NZ_CP092151.1	27.152	151	283	4302184	6.99e-04	38.5
WP_230456811.1	NZ_CP092151.1	87.629	388	388	4302184	0.0	662
WP_230456811.1	NZ_CP092151.1	30.588	170	388	4302184	5.98e-16	77.4
WP_230456811.1	NZ_CP092151.1	32.168	143	388	4302184	1.53e-10	60.5
WP_230456811.1	NZ_CP092151.1	34.746	118	388	4302184	3.14e-10	59.3
WP_230456811.1	NZ_CP092151.1	30.201	149	388	4302184	9.29e-07	48.5
WP_230456811.1	NZ_CP092151.1	26.531	147	388	4302184	5.05e-06	46.2
