WP_004753574.1	lcl|NZ_AHQD01000064.1_cds_WP_000340715.1_2876	94.186	86	106
WP_004766657.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	96.497	314	314
WP_004766657.1	lcl|NZ_AHQD01000064.1_cds_WP_000093099.1_2856	46.988	83	314
WP_004766657.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	25.076	331	314
WP_004766657.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	26.022	269	314
WP_004766657.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	23.024	291	314
WP_004766657.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	23.118	186	314
WP_262052077.1	lcl|NZ_AHQD01000064.1_cds_WP_000604522.1_2874	97.534	365	365
WP_000884059.1	lcl|NZ_AHQD01000064.1_cds_WP_000884059.1_2873	100.000	185	185
WP_000884059.1	lcl|NZ_AHQD01000174.1_cds_WP_000351733.1_1266	40.000	140	185
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	100.000	329	329
WP_000646251.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	32.063	315	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	31.045	335	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	31.677	322	329
WP_000646251.1	lcl|NZ_AHQD01000097.1_cds_WP_001984071.1_2257	31.803	305	329
WP_000646251.1	lcl|NZ_AHQD01000094.1_cds_WP_000649923.1_2408	30.183	328	329
WP_000646251.1	lcl|NZ_AHQD01000287.1_cds_WP_000709513.1_80	30.030	333	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000601375.1_2820	24.415	299	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_001067556.1_2869	28.990	307	329
WP_000646251.1	lcl|NZ_AHQD01000097.1_cds_WP_000688696.1_2237	29.329	283	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000475904.1_2810	27.372	274	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	25.392	319	329
WP_000646251.1	lcl|NZ_AHQD01000183.1_cds_WP_001074784.1_1045	29.434	265	329
WP_000646251.1	lcl|NZ_AHQD01000244.1_cds_WP_001003557.1_436	25.000	332	329
WP_000646251.1	lcl|NZ_AHQD01000064.1_cds_WP_000487322.1_2822	27.077	325	329
WP_000774262.1	lcl|NZ_AHQD01000064.1_cds_WP_000774261.1_2871	98.502	267	267
WP_000774262.1	lcl|NZ_AHQD01000064.1_cds_WP_000859505.1_2823	26.639	244	267
WP_000774262.1	lcl|NZ_AHQD01000064.1_cds_WP_000800438.1_2842	25.328	229	267
WP_000774262.1	lcl|NZ_AHQD01000064.1_cds_WP_000842261.1_2792	26.316	190	267
WP_000774262.1	lcl|NZ_AHQD01000178.1_cds_WP_000667727.1_1164	31.818	110	267
WP_000774262.1	lcl|NZ_AHQD01000079.1_cds_WP_000805357.1_2562	33.645	107	267
WP_000602734.1	lcl|NZ_AHQD01000064.1_cds_WP_000612798.1_2870	99.411	509	509
WP_000602734.1	lcl|NZ_AHQD01000134.1_cds_WP_000291586.1_1788	26.911	327	509
WP_000602734.1	lcl|NZ_AHQD01000134.1_cds_WP_000364507.1_1789	31.111	90	509
WP_000602734.1	lcl|NZ_AHQD01000064.1_cds_WP_000612798.1_2870	99.411	509	509
WP_000602734.1	lcl|NZ_AHQD01000134.1_cds_WP_000291586.1_1788	26.911	327	509
WP_000602734.1	lcl|NZ_AHQD01000134.1_cds_WP_000364507.1_1789	31.111	90	509
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_001067556.1_2869	99.394	330	330
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	29.316	307	330
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	26.692	266	330
WP_004766696.1	lcl|NZ_AHQD01000097.1_cds_WP_001984071.1_2257	25.735	272	330
WP_004766696.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	26.812	276	330
WP_004766696.1	lcl|NZ_AHQD01000244.1_cds_WP_001003557.1_436	28.395	243	330
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	23.724	333	330
WP_004766696.1	lcl|NZ_AHQD01000094.1_cds_WP_000649923.1_2408	28.854	253	330
WP_004766696.1	lcl|NZ_AHQD01000097.1_cds_WP_000688696.1_2237	25.681	257	330
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_000601375.1_2820	26.740	273	330
WP_004766696.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	25.305	328	330
WP_004766691.1	lcl|NZ_AHQD01000064.1_cds_WP_000575178.1_2799	34.540	359	366
WP_004766691.1	lcl|NZ_AHQD01000291.1_cds_WP_001281953.1_30	27.704	379	366
WP_004766691.1	lcl|NZ_AHQD01000064.1_cds_WP_000346036.1_2839	28.090	356	366
WP_004766691.1	lcl|NZ_AHQD01000064.1_cds_WP_000582219.1_2858	31.653	357	366
WP_004766691.1	lcl|NZ_AHQD01000205.1_cds_WP_000538757.1_686	29.412	357	366
WP_004766691.1	lcl|NZ_AHQD01000064.1_cds_WP_000947839.1_2846	26.667	345	366
WP_004766691.1	lcl|NZ_AHQD01000059.1_cds_WP_001982414.1_3046	31.579	190	366
WP_004766642.1	lcl|NZ_AHQD01000064.1_cds_WP_000575178.1_2799	36.314	369	367
WP_004766642.1	lcl|NZ_AHQD01000205.1_cds_WP_000538757.1_686	31.016	374	367
