WP_004753574.1	lcl|NZ_JADHZL010000004.1_cds_WP_002725873.1_2466	89.535	86	106
WP_004766657.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	92.357	314	314
WP_004766657.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	24.534	322	314
WP_004766657.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	25.651	269	314
WP_004766657.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	23.592	284	314
WP_004766657.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	21.387	173	314
WP_004766657.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	27.094	203	314
WP_262052077.1	lcl|NZ_JADHZL010000004.1_cds_WP_026054882.1_2464	85.753	365	365
WP_000884059.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733646.1_2463	95.676	185	185
WP_000884059.1	lcl|NZ_JADHZL010000003.1_cds_WP_002721790.1_1943	36.301	146	185
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	98.480	329	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	31.343	335	329
WP_000646251.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	29.841	315	329
WP_000646251.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	31.494	308	329
WP_000646251.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	27.273	341	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733638.1_2425	27.586	348	329
WP_000646251.1	lcl|NZ_JADHZL010000005.1_cds_WP_002728316.1_2689	28.182	330	329
WP_000646251.1	lcl|NZ_JADHZL010000076.1_cds_WP_002741146.1_3084	29.167	312	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733546.1_2396	25.373	268	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02710_2459	28.990	307	329
WP_000646251.1	lcl|NZ_JADHZL010000006.1_cds_WP_002732331.1_3034	25.959	339	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002744551.1_2431	28.889	270	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	27.309	249	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733698.1_2388	26.642	274	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	23.659	317	329
WP_000646251.1	lcl|NZ_JADHZL010000061.1_cds_WP_002740236.1_2815	26.592	267	329
WP_000646251.1	lcl|NZ_JADHZL010000011.1_cds_WP_002721725.1_162	25.223	337	329
WP_000646251.1	lcl|NZ_JADHZL010000009.1_cds_WP_002739935.1_3344	27.711	249	329
WP_000646251.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733757.1_2398	31.034	174	329
WP_000774262.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733627.1_2461	92.884	267	267
WP_000774262.1	lcl|NZ_JADHZL010000004.1_cds_WP_002738295.1_2399	24.701	251	267
WP_000774262.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740926.1_2420	25.541	231	267
WP_000774262.1	lcl|NZ_JADHZL010000004.1_cds_WP_002727921.1_2370	26.455	189	267
WP_000774262.1	lcl|NZ_JADHZL010000024.1_cds_WP_002729040.1_1170	33.636	110	267
WP_000774262.1	lcl|NZ_JADHZL010000013.1_cds_ISU73_RS06540_283	26.455	189	267
WP_000774262.1	lcl|NZ_JADHZL010000002.1_cds_WP_002766579.1_1526	26.344	186	267
WP_000602734.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740779.1_2460	96.660	509	509
WP_000602734.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728536.1_3172	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728534.1_3171	31.111	90	509
WP_000602734.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740779.1_2460	96.660	509	509
WP_000602734.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728536.1_3172	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728534.1_3171	31.111	90	509
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02710_2459	94.848	330	330
WP_004766696.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	26.937	271	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	29.316	307	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	30.317	221	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	26.498	317	330
WP_004766696.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	27.425	299	330
WP_004766696.1	lcl|NZ_JADHZL010000006.1_cds_WP_002732331.1_3034	27.193	228	330
WP_004766696.1	lcl|NZ_JADHZL010000011.1_cds_WP_002721725.1_162	24.898	245	330
WP_004766696.1	lcl|NZ_JADHZL010000076.1_cds_WP_002741146.1_3084	26.498	317	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733546.1_2396	25.461	271	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733638.1_2425	25.965	285	330
WP_004766696.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	25.153	326	330
WP_004766696.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	24.648	142	330
WP_004766696.1	lcl|NZ_JADHZL010000039.1_cds_WP_002739707.1_1912	25.781	128	330
WP_004766696.1	lcl|NZ_JADHZL010000061.1_cds_WP_002740236.1_2815	26.337	243	330
WP_004766691.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740826.1_2458	95.902	366	366
WP_004766691.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740861.1_2457	39.726	365	366
WP_004766691.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733737.1_2437	33.898	354	366
WP_004766691.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740294.1_2377	32.861	353	366
WP_004766691.1	lcl|NZ_JADHZL010000024.1_cds_WP_002728994.1_1176	28.042	378	366
WP_004766691.1	lcl|NZ_JADHZL010000005.1_cds_WP_002738884.1_2736	30.194	361	366
WP_004766691.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733599.1_2424	25.770	357	366
WP_004766691.1	lcl|NZ_JADHZL010000006.1_cds_WP_002724641.1_3033	30.270	185	366
WP_004766642.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740861.1_2457	98.093	367	367
WP_004766642.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740826.1_2458	39.452	365	367
WP_004766642.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733737.1_2437	40.111	359	367
WP_004766642.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740294.1_2377	35.694	353	367
WP_004766642.1	lcl|NZ_JADHZL010000005.1_cds_WP_002738884.1_2736	33.858	381	367
WP_004766642.1	lcl|NZ_JADHZL010000024.1_cds_WP_002728994.1_1176	30.319	376	367
WP_004766642.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733599.1_2424	30.508	354	367
WP_004766642.1	lcl|NZ_JADHZL010000006.1_cds_WP_002724641.1_3033	25.000	352	367
WP_004766692.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740729.1_2456	99.081	544	544
WP_004766692.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740729.1_2456	99.081	544	544
WP_002740998.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740998.1_2455	100.000	265	265
WP_002740998.1	lcl|NZ_JADHZL010000002.1_cds_WP_002742191.1_1557	45.679	243	265
WP_016761674.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853071.1_2454	99.355	310	310
WP_016761674.1	lcl|NZ_JADHZL010000031.1_cds_WP_002741402.1_1639	37.829	304	310
WP_016761674.1	lcl|NZ_JADHZL010000020.1_cds_WP_002727287.1_947	27.586	290	310
WP_016761674.1	lcl|NZ_JADHZL010000003.1_cds_WP_002727177.1_1993	24.887	221	310
WP_016761674.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853071.1_2454	99.355	310	310
WP_016761674.1	lcl|NZ_JADHZL010000031.1_cds_WP_002741402.1_1639	37.829	304	310
WP_016761674.1	lcl|NZ_JADHZL010000020.1_cds_WP_002727287.1_947	27.586	290	310
WP_016761674.1	lcl|NZ_JADHZL010000003.1_cds_WP_002727177.1_1993	24.887	221	310
