WP_004753574.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568908.1_200	62.821	78	106
WP_004766657.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	80.323	310	314
WP_004766657.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	24.233	326	314
WP_004766657.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	26.198	313	314
WP_004766657.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	21.965	173	314
WP_004766657.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	27.152	151	314
WP_004766657.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	22.611	314	314
WP_262052077.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636062.1_203	53.631	358	365
WP_000884059.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636264.1_660	31.847	157	185
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	30.892	314	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	30.723	332	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	29.642	307	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637304.1_245	30.323	310	329
WP_000646251.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	29.032	341	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	28.939	311	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	27.027	333	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	27.070	314	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	26.296	270	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	26.332	319	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	29.200	250	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569009.1_252	26.506	249	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	28.520	277	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636083.1_242	32.278	158	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569093.1_296	24.715	263	329
WP_000646251.1	lcl|NZ_JANLJQ010000004.1_cds_WP_208652756.1_3584	26.840	231	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	27.778	180	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636087.1_253	20.238	252	329
WP_000646251.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	23.333	270	329
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636078.1_230	25.112	223	267
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568994.1_244	26.415	212	267
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569153.1_357	23.755	261	267
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572287.1_1976	29.070	172	267
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636108.1_282	24.103	195	267
WP_000774262.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572606.1_2151	35.135	111	267
WP_000774262.1	lcl|NZ_JANLJQ010000004.1_cds_WP_135568493.1_3572	24.623	199	267
WP_000602734.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	24.922	321	509
WP_000602734.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569650.1_637	30.909	110	509
WP_000602734.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636256.1_638	24.922	321	509
WP_000602734.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135569650.1_637	30.909	110	509
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	34.069	317	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	26.259	278	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	24.847	326	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	27.863	262	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	27.536	276	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	25.974	308	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	26.894	264	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572540.1_2115	25.475	263	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572403.1_2038	27.059	170	330
WP_004766696.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	22.742	299	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573773.1_2806	28.571	126	330
WP_004766696.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637122.1_2523	24.878	205	330
