WP_004753574.1	lcl|NZ_AOUU01000018.1_cds_WP_000340715.1_499	94.186	86	106
WP_004766657.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	95.860	314	314
WP_004766657.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	25.076	331	314
WP_004766657.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	26.022	269	314
WP_004766657.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	23.368	291	314
WP_004766657.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	23.118	186	314
WP_262052077.1	lcl|NZ_AOUU01000018.1_cds_WP_000604524.1_497	97.534	365	365
WP_000884059.1	lcl|NZ_AOUU01000018.1_cds_WP_000884057.1_496	99.459	185	185
WP_000884059.1	lcl|NZ_AOUU01000028.1_cds_WP_000351733.1_851	40.000	140	185
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	100.000	329	329
WP_000646251.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	32.063	315	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	31.343	335	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	31.677	322	329
WP_000646251.1	lcl|NZ_AOUU01000016.1_cds_WP_001984071.1_337	31.803	305	329
WP_000646251.1	lcl|NZ_AOUU01000031.1_cds_WP_000649927.1_964	30.183	328	329
WP_000646251.1	lcl|NZ_AOUU01000089.1_cds_WP_000709512.1_2218	30.030	333	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000601375.1_438	24.415	299	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	28.990	307	329
WP_000646251.1	lcl|NZ_AOUU01000114.1_cds_WP_000688700.1_2935	28.975	283	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000707057.1_471	29.670	273	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	25.078	319	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000475906.1_429	26.642	274	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	25.392	319	329
WP_000646251.1	lcl|NZ_AOUU01000049.1_cds_WP_001074785.1_1262	29.434	265	329
WP_000646251.1	lcl|NZ_AOUU01000127.1_cds_WP_001003550.1_3452	25.526	333	329
WP_000646251.1	lcl|NZ_AOUU01000018.1_cds_WP_000487324.1_440	27.385	325	329
WP_000774262.1	lcl|NZ_AOUU01000018.1_cds_WP_000774258.1_494	98.127	267	267
WP_000774262.1	lcl|NZ_AOUU01000018.1_cds_WP_000859505.1_441	26.639	244	267
WP_000774262.1	lcl|NZ_AOUU01000018.1_cds_WP_000800436.1_462	27.074	229	267
WP_000774262.1	lcl|NZ_AOUU01000018.1_cds_WP_000842260.1_411	26.316	190	267
