WP_004753574.1	lcl|NZ_JQSB01000051.1_cds_WP_002614501.1_1657	91.860	86	106
WP_004766657.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	91.613	310	314
WP_004766657.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	25.000	324	314
WP_004766657.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	22.776	281	314
WP_004766657.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	25.526	333	314
WP_004766657.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	23.944	284	314
WP_004766657.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	22.749	211	314
WP_004766657.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	23.473	311	314
WP_000884059.1	lcl|NZ_JQSB01000103.1_cds_WP_002630958.1_2673	34.932	146	185
WP_000884059.1	lcl|NZ_JQSB01000051.1_cds_WP_004498097.1_1623	33.898	177	185
WP_000646251.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	31.464	321	329
WP_000646251.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	30.952	336	329
WP_000646251.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	30.476	315	329
WP_000646251.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	31.511	311	329
WP_000646251.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	29.508	305	329
WP_000646251.1	lcl|NZ_JQSB01000214.1_cds_WP_004495537.1_3464	26.866	335	329
WP_000646251.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	29.467	319	329
WP_000646251.1	lcl|NZ_JQSB01000171.1_cds_WP_004495465.1_3236	28.571	322	329
WP_000646251.1	lcl|NZ_JQSB01000174.1_cds_WP_002619620.1_3272	25.740	338	329
WP_000646251.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	28.030	264	329
WP_000646251.1	lcl|NZ_JQSB01000051.1_cds_WP_002614509.1_1601	27.536	276	329
WP_000646251.1	lcl|NZ_JQSB01000013.1_cds_WP_004498464.1_421	27.376	263	329
WP_000646251.1	lcl|NZ_JQSB01000094.1_cds_WP_004501205.1_2490	25.076	331	329
WP_000646251.1	lcl|NZ_JQSB01000024.1_cds_WP_004495316.1_815	27.309	249	329
WP_000774262.1	lcl|NZ_JQSB01000051.1_cds_WP_004497932.1_1605	27.027	185	267
WP_000774262.1	lcl|NZ_JQSB01000067.1_cds_WP_004499478.1_1985	30.151	199	267
WP_000774262.1	lcl|NZ_JQSB01000158.1_cds_WP_002620407.1_3169	26.316	190	267
WP_000774262.1	lcl|NZ_JQSB01000214.1_cds_WP_016760166.1_3463	26.596	188	267
WP_000774262.1	lcl|NZ_JQSB01000003.1_cds_WP_080634011.1_93	25.000	208	267
WP_000602734.1	lcl|NZ_JQSB01000220.1_cds_WP_004498450.1_3543	25.526	333	509
WP_000602734.1	lcl|NZ_JQSB01000220.1_cds_WP_004498493.1_3542	31.111	90	509
WP_000602734.1	lcl|NZ_JQSB01000220.1_cds_WP_004498450.1_3543	25.526	333	509
WP_000602734.1	lcl|NZ_JQSB01000220.1_cds_WP_004498493.1_3542	31.111	90	509
WP_004766696.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	27.106	273	330
WP_004766696.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	24.000	275	330
WP_004766696.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	27.899	276	330
WP_004766696.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	24.625	333	330
WP_004766696.1	lcl|NZ_JQSB01000174.1_cds_WP_002619620.1_3272	26.966	267	330
WP_004766696.1	lcl|NZ_JQSB01000094.1_cds_WP_004501205.1_2490	24.898	245	330
WP_004766696.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	28.916	249	330
WP_004766696.1	lcl|NZ_JQSB01000214.1_cds_WP_004495537.1_3464	25.352	142	330
WP_004766696.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	25.234	321	330
WP_004766696.1	lcl|NZ_JQSB01000013.1_cds_WP_004498464.1_421	26.230	244	330
WP_004766691.1	lcl|NZ_JQSB01000158.1_cds_WP_004499131.1_3177	33.898	354	366
WP_004766691.1	lcl|NZ_JQSB01000051.1_cds_WP_004498728.1_1646	33.851	322	366
WP_004766691.1	lcl|NZ_JQSB01000067.1_cds_WP_004501623.1_1990	27.441	379	366
WP_004766691.1	lcl|NZ_JQSB01000051.1_cds_WP_061230950.1_1629	30.256	390	366
WP_004766691.1	lcl|NZ_JQSB01000051.1_cds_WP_004494837.1_1649	37.864	206	366
WP_004766691.1	lcl|NZ_JQSB01000148.1_cds_WP_061231194.1_3128	30.471	361	366
WP_004766691.1	lcl|NZ_JQSB01000174.1_cds_WP_004500179.1_3273	30.270	185	366
WP_004766642.1	lcl|NZ_JQSB01000158.1_cds_WP_004499131.1_3177	37.297	370	367
WP_004766642.1	lcl|NZ_JQSB01000148.1_cds_WP_061231194.1_3128	32.982	379	367
WP_004766642.1	lcl|NZ_JQSB01000051.1_cds_WP_061230950.1_1629	32.000	375	367
WP_004766642.1	lcl|NZ_JQSB01000067.1_cds_WP_004501623.1_1990	30.585	376	367
WP_004766642.1	lcl|NZ_JQSB01000051.1_cds_WP_004498728.1_1646	33.564	289	367
WP_004766642.1	lcl|NZ_JQSB01000051.1_cds_WP_004494837.1_1649	27.586	348	367
WP_004766642.1	lcl|NZ_JQSB01000174.1_cds_WP_004500179.1_3273	24.432	352	367
WP_002740998.1	lcl|NZ_JQSB01000148.1_cds_WP_004496886.1_3132	46.091	243	265
