WP_004753574.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462903.1_1568	93.023	86	106
WP_004766657.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	91.083	314	314
WP_004766657.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	24.691	324	314
WP_004766657.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	25.000	332	314
WP_004766657.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	23.592	284	314
WP_004766657.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	20.652	276	314
WP_000884059.1	lcl|NZ_JASEXF010000031.1_cds_WP_004460143.1_2744	35.616	146	185
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	31.214	346	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	31.343	335	329
WP_000646251.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	32.797	311	329
WP_000646251.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	29.524	315	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	30.435	299	329
WP_000646251.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	28.882	322	329
WP_000646251.1	lcl|NZ_JASEXF010000001.1_cds_WP_004467290.1_46	28.571	322	329
WP_000646251.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	26.861	309	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	25.000	268	329
WP_000646251.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	25.507	345	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	26.296	270	329
WP_000646251.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	27.099	262	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_004479697.1_1629	25.630	238	329
WP_000646251.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	24.773	331	329
WP_000646251.1	lcl|NZ_JASEXF010000008.1_cds_WP_061205801.1_1479	26.923	286	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965809.1_1619	30.460	174	329
WP_000646251.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965804.1_1630	23.529	221	329
WP_000774262.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965817.1_1594	24.742	194	267
WP_000774262.1	lcl|NZ_JASEXF010000011.1_cds_WP_004477718.1_1618	26.442	208	267
WP_000774262.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466848.1_1247	30.808	198	267
WP_000774262.1	lcl|NZ_JASEXF010000011.1_cds_WP_004475142.1_1648	26.316	190	267
WP_000774262.1	lcl|NZ_JASEXF010000025.1_cds_WP_004487808.1_1209	26.943	193	267
WP_000774262.1	lcl|NZ_JASEXF010000001.1_cds_WP_016754360.1_12	27.957	186	267
WP_000602734.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	33.333	90	509
WP_000602734.1	lcl|NZ_JASEXF010000029.1_cds_WP_004463881.1_2630	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXF010000029.1_cds_WP_004460640.1_2631	33.333	90	509
WP_004766696.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	26.007	273	330
WP_004766696.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	25.362	276	330
WP_004766696.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	28.261	276	330
WP_004766696.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	26.347	334	330
WP_004766696.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	26.459	257	330
WP_004766696.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	27.586	232	330
WP_004766696.1	lcl|NZ_JASEXF010000038.1_cds_WP_282962048.1_3086	24.691	243	330
WP_004766696.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	28.455	246	330
WP_004766696.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	24.444	270	330
WP_004766696.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	24.460	139	330
WP_004766696.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	24.848	330	330
WP_004766696.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	28.462	130	330
WP_004766691.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462146.1_1640	32.861	353	366
WP_004766691.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466571.1_1253	28.457	376	366
WP_004766691.1	lcl|NZ_JASEXF010000011.1_cds_WP_004483440.1_1601	31.921	354	366
WP_004766691.1	lcl|NZ_JASEXF010000041.1_cds_WP_282969723.1_3155	30.084	359	366
WP_004766691.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205814.1_1590	25.978	358	366
WP_004766691.1	lcl|NZ_JASEXF010000008.1_cds_WP_004460480.1_1426	30.645	186	366
WP_004766642.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462146.1_1640	35.714	350	367
WP_004766642.1	lcl|NZ_JASEXF010000041.1_cds_WP_282969723.1_3155	32.982	379	367
WP_004766642.1	lcl|NZ_JASEXF010000011.1_cds_WP_004483440.1_1601	33.514	370	367
WP_004766642.1	lcl|NZ_JASEXF010000009.1_cds_WP_004466571.1_1253	30.079	379	367
WP_004766642.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205814.1_1590	28.060	335	367
WP_004766642.1	lcl|NZ_JASEXF010000008.1_cds_WP_004460480.1_1426	25.852	352	367
WP_004766642.1	lcl|NZ_JASEXF010000006.1_cds_WP_032916242.1_1156	34.831	89	367
WP_002740998.1	lcl|NZ_JASEXF010000022.1_cds_WP_282968628.1_2386	45.679	243	265
WP_016761674.1	lcl|NZ_JASEXF010000063.1_cds_WP_282966159.1_3531	37.627	295	310
WP_016761674.1	lcl|NZ_JASEXF010000020.1_cds_WP_004461490.1_2248	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXF010000015.1_cds_WP_004462208.1_1936	24.434	221	310
WP_016761674.1	lcl|NZ_JASEXF010000063.1_cds_WP_282966159.1_3531	37.627	295	310
WP_016761674.1	lcl|NZ_JASEXF010000020.1_cds_WP_004461490.1_2248	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXF010000015.1_cds_WP_004462208.1_1936	24.434	221	310
WP_001088861.1	lcl|NZ_JASEXF010000023.1_cds_WP_004462309.1_2413	41.270	63	144
WP_000517243.1	lcl|NZ_JASEXF010000040.1_cds_WP_004462594.1_3135	30.769	104	221
WP_000611591.1	lcl|NZ_JASEXF010000004.1_cds_WP_004485991.1_800	26.897	145	175
WP_004766685.1	lcl|NZ_JASEXF010000023.1_cds_WP_282962735.1_2397	22.870	223	406
WP_004766685.1	lcl|NZ_JASEXF010000040.1_cds_WP_004462595.1_3136	25.683	183	406
WP_000980525.1	lcl|NZ_JASEXF010000023.1_cds_WP_004462302.1_2409	32.673	101	241
WP_000980525.1	lcl|NZ_JASEXF010000044.1_cds_WP_004464211.1_3251	25.490	255	241
WP_000980525.1	lcl|NZ_JASEXF010000013.1_cds_WP_004467201.1_1756	33.333	93	241
WP_000980525.1	lcl|NZ_JASEXF010000033.1_cds_WP_004457569.1_2892	29.775	178	241
WP_000980525.1	lcl|NZ_JASEXF010000002.1_cds_WP_026053271.1_437	31.757	148	241
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	76.786	112	349
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	67.021	94	349
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	91.176	34	349
WP_000206940.1	lcl|NZ_JASEXF010000002.1_cds_QMM40_RS02400_475	88.000	75	349
WP_000206940.1	lcl|NZ_JASEXF010000001.1_cds_QMM40_RS00845_163	96.875	32	349
WP_000206940.1	lcl|NZ_JASEXF010000037.1_cds_QMM40_RS15275_3049	30.519	154	349
WP_000206940.1	lcl|NZ_JASEXF010000037.1_cds_QMM40_RS15275_3049	28.467	137	349
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	76.786	112	349
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	67.021	94	349
WP_000206940.1	lcl|NZ_JASEXF010000046.1_cds_QMM40_RS16440_3284	91.176	34	349
WP_000206940.1	lcl|NZ_JASEXF010000002.1_cds_QMM40_RS02400_475	88.000	75	349
WP_000206940.1	lcl|NZ_JASEXF010000001.1_cds_QMM40_RS00845_163	96.875	32	349
WP_000206940.1	lcl|NZ_JASEXF010000037.1_cds_QMM40_RS15275_3049	30.519	154	349
WP_000206940.1	lcl|NZ_JASEXF010000037.1_cds_QMM40_RS15275_3049	28.467	137	349
