WP_004753574.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000340715.1_577	94.186	86	106
WP_004766657.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	96.497	314	314
WP_004766657.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000093099.1_598	46.988	83	314
WP_004766657.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	25.076	331	314
WP_004766657.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	26.022	269	314
WP_004766657.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	23.024	291	314
WP_004766657.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	23.118	186	314
WP_262052077.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000604524.1_579	97.534	365	365
WP_000884059.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000884059.1_580	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000351733.1_800	40.000	140	185
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	99.392	329	329
WP_000646251.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	32.063	315	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	31.045	335	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	31.677	322	329
WP_000646251.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001984071.1_2711	31.803	305	329
WP_000646251.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000649925.1_1542	30.183	328	329
WP_000646251.1	lcl|NZ_JAGGCN010000066.1_cds_WP_000709511.1_3655	29.730	333	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000601375.1_634	24.415	299	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001067557.1_584	28.990	307	329
WP_000646251.1	lcl|NZ_JAGGCN010000027.1_cds_WP_000688695.1_2691	29.329	283	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000475904.1_643	27.372	274	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	25.705	319	329
WP_000646251.1	lcl|NZ_JAGGCN010000017.1_cds_WP_001074785.1_2094	29.434	265	329
WP_000646251.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001003555.1_2207	25.148	338	329
WP_000646251.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000487322.1_632	27.077	325	329
WP_000774262.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000774262.1_582	99.625	267	267
WP_000774262.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000859505.1_631	26.639	244	267
WP_000774262.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000800438.1_612	25.328	229	267
WP_000774262.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000842260.1_661	26.316	190	267
WP_000774262.1	lcl|NZ_JAGGCN010000024.1_cds_WP_000667727.1_2527	31.818	110	267
WP_000774262.1	lcl|NZ_JAGGCN010000020.1_cds_WP_000805357.1_2313	33.645	107	267
WP_000602734.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000612797.1_583	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000291591.1_2668	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000364507.1_2667	31.111	90	509
WP_000602734.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000612797.1_583	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000291591.1_2668	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000364507.1_2667	31.111	90	509
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001067557.1_584	99.697	330	330
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	26.692	266	330
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	28.990	307	330
WP_004766696.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001984071.1_2711	25.735	272	330
WP_004766696.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	26.812	276	330
WP_004766696.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001003555.1_2207	28.395	243	330
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	23.724	333	330
WP_004766696.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000649925.1_1542	28.854	253	330
WP_004766696.1	lcl|NZ_JAGGCN010000027.1_cds_WP_000688695.1_2691	25.681	257	330
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000601375.1_634	26.740	273	330
WP_004766696.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	25.305	328	330
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001198107.1_585	98.907	366	366
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000608295.1_586	40.000	365	366
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000575178.1_654	34.540	359	366
WP_004766691.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001281953.1_2677	27.704	379	366
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000346036.1_615	28.090	356	366
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582222.1_596	31.389	360	366
WP_004766691.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000538752.1_430	29.412	357	366
WP_004766691.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000947844.1_608	26.667	345	366
WP_004766691.1	lcl|NZ_JAGGCN010000013.1_cds_WP_001982414.1_1699	31.579	190	366
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000608295.1_586	95.640	367	367
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001198107.1_585	39.178	365	367
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000575178.1_654	36.314	369	367
WP_004766642.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000538752.1_430	31.016	374	367
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582222.1_596	36.000	325	367
WP_004766642.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001281953.1_2677	30.688	378	367
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000346036.1_615	24.665	373	367
WP_004766642.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000947844.1_608	26.124	356	367
WP_004766642.1	lcl|NZ_JAGGCN010000013.1_cds_WP_001982414.1_1699	24.432	352	367
WP_004766692.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000689743.1_587	91.912	544	544
WP_004766692.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000689743.1_587	91.912	544	544
WP_002740998.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000342713.1_588	94.340	265	265
WP_002740998.1	lcl|NZ_JAGGCN010000059.1_cds_WP_001002663.1_3585	46.091	243	265
WP_016761674.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001246618.1_589	92.903	310	310
WP_016761674.1	lcl|NZ_JAGGCN010000038.1_cds_WP_000501205.1_3129	36.842	304	310
WP_016761674.1	lcl|NZ_JAGGCN010000037.1_cds_WP_001183723.1_3090	28.938	273	310
WP_016761674.1	lcl|NZ_JAGGCN010000015.1_cds_WP_000279894.1_1942	23.282	262	310
WP_016761674.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001246618.1_589	92.903	310	310
WP_016761674.1	lcl|NZ_JAGGCN010000038.1_cds_WP_000501205.1_3129	36.842	304	310
WP_016761674.1	lcl|NZ_JAGGCN010000037.1_cds_WP_001183723.1_3090	28.938	273	310
WP_016761674.1	lcl|NZ_JAGGCN010000015.1_cds_WP_000279894.1_1942	23.282	262	310
WP_000479982.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000479982.1_590	100.000	264	264
WP_000715956.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000715958.1_591	98.473	131	131
WP_001088861.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001088866.1_592	98.611	144	144
WP_001088861.1	lcl|NZ_JAGGCN010000001.1_cds_WP_002069656.1_140	42.857	56	144
WP_000517243.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000517242.1_593	99.548	221	221
WP_000517243.1	lcl|NZ_JAGGCN010000010.1_cds_WP_001082180.1_1445	28.205	78	221
WP_000517243.1	lcl|NZ_JAGGCN010000008.1_cds_WP_001069834.1_1124	28.440	109	221
WP_000611591.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000611594.1_594	99.429	175	175
WP_000611591.1	lcl|NZ_JAGGCN010000010.1_cds_WP_001206947.1_1452	29.655	145	175
WP_004766685.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001015422.1_595	98.496	399	406
WP_004766685.1	lcl|NZ_JAGGCN010000012.1_cds_WP_000402845.1_1685	23.182	220	406
WP_004766685.1	lcl|NZ_JAGGCN010000008.1_cds_WP_000347681.1_1125	25.000	208	406
WP_004766685.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000661932.1_628	24.088	137	406
WP_004766685.1	lcl|NZ_JAGGCN010000010.1_cds_WP_001082180.1_1445	24.074	162	406
WP_000980525.1	lcl|NZ_JAGGCN010000042.1_cds_WP_000653653.1_3243	26.984	252	241
WP_000980525.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000998676.1_1390	26.471	238	241
WP_000980525.1	lcl|NZ_JAGGCN010000001.1_cds_WP_000566240.1_143	32.673	101	241
WP_000980525.1	lcl|NZ_JAGGCN010000025.1_cds_WP_000043153.1_2571	30.857	175	241
WP_000980525.1	lcl|NZ_JAGGCN010000001.1_cds_WP_001968389.1_115	25.847	236	241
WP_000980525.1	lcl|NZ_JAGGCN010000017.1_cds_WP_000194186.1_2075	25.339	221	241
WP_000481873.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001106774.1_600	30.790	367	413
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000172202.1_498	34.933	375	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000667646.1_455	35.907	259	596
WP_002106376.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000834715.1_601	29.211	380	596
WP_002106376.1	lcl|NZ_JAGGCN010000031.1_cds_WP_000828455.1_2870	35.341	249	596
WP_002106376.1	lcl|NZ_JAGGCN010000006.1_cds_WP_000510777.1_918	32.083	240	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000666552.1_779	29.675	246	596
WP_002106376.1	lcl|NZ_JAGGCN010000012.1_cds_WP_001161019.1_1636	30.415	217	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000942282.1_512	27.556	225	596
WP_002106376.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001052498.1_2228	24.082	245	596
WP_002106376.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000047473.1_2662	26.126	222	596
WP_002106376.1	lcl|NZ_JAGGCN010000021.1_cds_WP_001982953.1_2369	28.972	214	596
WP_002106376.1	lcl|NZ_JAGGCN010000051.1_cds_WP_000619175.1_3452	29.412	238	596
WP_002106376.1	lcl|NZ_JAGGCN010000042.1_cds_WP_000603361.1_3233	27.803	223	596
WP_002106376.1	lcl|NZ_JAGGCN010000067.1_cds_WP_000184524.1_3662	29.231	195	596
WP_002106376.1	lcl|NZ_JAGGCN010000034.1_cds_WP_000590867.1_2975	26.126	222	596
WP_002106376.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000052667.1_1574	28.319	226	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000626143.1_493	25.893	224	596
WP_002106376.1	lcl|NZ_JAGGCN010000036.1_cds_WP_001141158.1_3034	24.576	236	596
WP_002106376.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001049205.1_2507	24.215	223	596
WP_002106376.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001049205.1_2507	29.310	174	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000433117.1_831	24.444	225	596
WP_002106376.1	lcl|NZ_JAGGCN010000051.1_cds_WP_000218838.1_3453	23.045	243	596
WP_002106376.1	lcl|NZ_JAGGCN010000074.1_cds_WP_000054169.1_3714	19.903	206	596
WP_002106376.1	lcl|NZ_JAGGCN010000065.1_cds_WP_000675807.1_3646	22.441	254	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_001089500.1_799	23.377	231	596
WP_002106376.1	lcl|NZ_JAGGCN010000009.1_cds_WP_002167151.1_1365	22.831	219	596
WP_002106376.1	lcl|NZ_JAGGCN010000009.1_cds_WP_002167151.1_1365	23.265	245	596
WP_002106376.1	lcl|NZ_JAGGCN010000036.1_cds_WP_000431145.1_3038	23.438	192	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000172202.1_498	34.933	375	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000667646.1_455	35.907	259	596
WP_002106376.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000834715.1_601	29.211	380	596
WP_002106376.1	lcl|NZ_JAGGCN010000031.1_cds_WP_000828455.1_2870	35.341	249	596
WP_002106376.1	lcl|NZ_JAGGCN010000006.1_cds_WP_000510777.1_918	32.083	240	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000666552.1_779	29.675	246	596
WP_002106376.1	lcl|NZ_JAGGCN010000012.1_cds_WP_001161019.1_1636	30.415	217	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000942282.1_512	27.556	225	596
WP_002106376.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001052498.1_2228	24.082	245	596
WP_002106376.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000047473.1_2662	26.126	222	596
WP_002106376.1	lcl|NZ_JAGGCN010000021.1_cds_WP_001982953.1_2369	28.972	214	596
WP_002106376.1	lcl|NZ_JAGGCN010000051.1_cds_WP_000619175.1_3452	29.412	238	596
WP_002106376.1	lcl|NZ_JAGGCN010000042.1_cds_WP_000603361.1_3233	27.803	223	596
WP_002106376.1	lcl|NZ_JAGGCN010000067.1_cds_WP_000184524.1_3662	29.231	195	596
WP_002106376.1	lcl|NZ_JAGGCN010000034.1_cds_WP_000590867.1_2975	26.126	222	596
WP_002106376.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000052667.1_1574	28.319	226	596
WP_002106376.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000626143.1_493	25.893	224	596
WP_002106376.1	lcl|NZ_JAGGCN010000036.1_cds_WP_001141158.1_3034	24.576	236	596
WP_002106376.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001049205.1_2507	24.215	223	596
WP_002106376.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001049205.1_2507	29.310	174	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000433117.1_831	24.444	225	596
WP_002106376.1	lcl|NZ_JAGGCN010000051.1_cds_WP_000218838.1_3453	23.045	243	596
WP_002106376.1	lcl|NZ_JAGGCN010000074.1_cds_WP_000054169.1_3714	19.903	206	596
WP_002106376.1	lcl|NZ_JAGGCN010000065.1_cds_WP_000675807.1_3646	22.441	254	596
WP_002106376.1	lcl|NZ_JAGGCN010000005.1_cds_WP_001089500.1_799	23.377	231	596
WP_002106376.1	lcl|NZ_JAGGCN010000009.1_cds_WP_002167151.1_1365	22.831	219	596
WP_002106376.1	lcl|NZ_JAGGCN010000009.1_cds_WP_002167151.1_1365	23.265	245	596
WP_002106376.1	lcl|NZ_JAGGCN010000036.1_cds_WP_000431145.1_3038	23.438	192	596
WP_000378097.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000642158.1_659	28.283	297	296
WP_000378097.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	44.737	38	296
WP_000378097.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000601375.1_634	26.351	148	296
WP_004766731.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001281953.1_2677	32.564	390	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000608295.1_586	31.781	365	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001198107.1_585	32.461	382	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582222.1_596	29.428	367	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000947844.1_608	27.222	360	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000346036.1_615	27.513	378	392
WP_004766731.1	lcl|NZ_JAGGCN010000013.1_cds_WP_001982414.1_1699	25.263	380	392
WP_004766731.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000575178.1_654	25.414	362	392
WP_004766731.1	lcl|NZ_JAGGCN010000003.1_cds_WP_000538752.1_430	26.287	369	392
WP_002068380.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001230564.1_610	27.729	339	331
WP_002068380.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001011675.1_2473	31.351	185	331
WP_002068380.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582618.1_614	28.352	261	331
WP_000440092.1	lcl|NZ_JAGGCN010000016.1_cds_WP_001014594.1_2006	28.205	234	250
WP_002072235.1	lcl|NZ_JAGGCN010000001.1_cds_WP_001075132.1_199	24.545	330	442
WP_002072235.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000638432.1_754	21.578	431	442
WP_002072235.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000995952.1_742	25.000	236	442
WP_000684878.1	lcl|NZ_JAGGCN010000011.1_cds_WP_001069019.1_1531	33.591	259	261
WP_000684878.1	lcl|NZ_JAGGCN010000025.1_cds_WP_000625287.1_2589	25.101	247	261
WP_232426365.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000690652.1_2654	30.636	173	245
WP_232426365.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000344487.1_597	26.144	153	245
WP_232426365.1	lcl|NZ_JAGGCN010000017.1_cds_WP_000212325.1_2056	32.468	77	245
WP_232426365.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000690652.1_2654	30.636	173	245
WP_232426365.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000344487.1_597	26.144	153	245
WP_232426365.1	lcl|NZ_JAGGCN010000017.1_cds_WP_000212325.1_2056	32.468	77	245
WP_002106334.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001230564.1_610	34.568	324	344
WP_002106334.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582618.1_614	34.024	338	344
WP_002106334.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001011675.1_2473	32.302	291	344
WP_002106334.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001230564.1_610	34.568	324	344
WP_002106334.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000582618.1_614	34.024	338	344
WP_002106334.1	lcl|NZ_JAGGCN010000023.1_cds_WP_001011675.1_2473	32.302	291	344
