WP_004753574.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	94.186	86	106
WP_004766657.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	96.497	314	314
WP_004766657.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	46.988	83	314
WP_004766657.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	25.076	331	314
WP_004766657.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	26.022	269	314
WP_004766657.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.024	291	314
WP_004766657.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	23.118	186	314
WP_262052077.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	97.534	365	365
WP_000884059.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	100.000	185	185
WP_000884059.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	40.000	140	185
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	99.392	329	329
WP_000646251.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	32.063	315	329
WP_000646251.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	31.045	335	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	31.677	322	329
WP_000646251.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	31.803	305	329
WP_000646251.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	30.183	328	329
WP_000646251.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	29.730	333	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	24.415	299	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	28.990	307	329
WP_000646251.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	29.329	283	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000475904.1_3188	27.372	274	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	25.705	319	329
WP_000646251.1	lcl|NZ_AFKT01000051.1_cds_WP_001074785.1_2699	29.434	265	329
WP_000646251.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	25.148	338	329
WP_000646251.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	27.077	325	329
WP_000774262.1	lcl|NZ_AFKT01000033.1_cds_WP_000774262.1_3127	99.625	267	267
WP_000774262.1	lcl|NZ_AFKT01000033.1_cds_WP_000859505.1_3176	26.639	244	267
WP_000774262.1	lcl|NZ_AFKT01000033.1_cds_WP_000800438.1_3157	25.328	229	267
WP_000774262.1	lcl|NZ_AFKT01000336.1_cds_WP_000842260.1_101	26.316	190	267
WP_000774262.1	lcl|NZ_AFKT01000161.1_cds_WP_000667727.1_1179	31.818	110	267
WP_000774262.1	lcl|NZ_AFKT01000022.1_cds_WP_000805357.1_3552	33.645	107	267
WP_000602734.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	97.839	509	509
WP_000602734.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	26.911	327	509
WP_000602734.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_000602734.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	97.839	509	509
WP_000602734.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	26.911	327	509
WP_000602734.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_004766696.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	99.697	330	330
WP_004766696.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	26.692	266	330
WP_004766696.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	28.990	307	330
WP_004766696.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	25.735	272	330
WP_004766696.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	26.812	276	330
WP_004766696.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	28.395	243	330
WP_004766696.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.724	333	330
WP_004766696.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	28.854	253	330
WP_004766696.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	25.681	257	330
WP_004766696.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	26.740	273	330
WP_004766696.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	25.305	328	330
WP_004766691.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	98.907	366	366
WP_004766691.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	40.000	365	366
WP_004766691.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	34.540	359	366
WP_004766691.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	27.704	379	366
WP_004766691.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	28.090	356	366
WP_004766691.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	31.389	360	366
WP_004766691.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	29.412	357	366
WP_004766691.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	26.667	345	366
WP_004766691.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	31.579	190	366
WP_004766642.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	95.640	367	367
