WP_004753574.1	lcl|NZ_JADDXC010000022.1_cds_WP_002725873.1_1045	89.535	86	106
WP_004766657.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	92.258	310	314
WP_004766657.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	24.224	322	314
WP_004766657.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	23.050	282	314
WP_004766657.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	24.551	167	314
WP_004766657.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	23.239	284	314
WP_004766657.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	21.387	173	314
WP_004766657.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	27.094	203	314
WP_000884059.1	lcl|NZ_JADDXC010000001.1_cds_WP_002750963.1_860	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669938.1_1077	33.898	177	185
WP_000646251.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	30.841	321	329
WP_000646251.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	31.642	335	329
WP_000646251.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	30.476	315	329
WP_000646251.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	31.511	311	329
WP_000646251.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	28.852	305	329
WP_000646251.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	27.273	341	329
WP_000646251.1	lcl|NZ_JADDXC010000021.1_cds_WP_011671143.1_999	30.032	313	329
WP_000646251.1	lcl|NZ_JADDXC010000038.1_cds_WP_002754065.1_1718	28.182	330	329
WP_000646251.1	lcl|NZ_JADDXC010000002.1_cds_WP_011671074.1_1413	24.852	338	329
WP_000646251.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	27.711	249	329
WP_000646251.1	lcl|NZ_JADDXC010000011.1_cds_WP_017859386.1_217	26.592	267	329
WP_000646251.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669959.1_2449	25.993	277	329
WP_000646251.1	lcl|NZ_JADDXC010000055.1_cds_WP_011669202.1_2405	24.629	337	329
WP_000774262.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669956.1_2452	27.391	230	267
WP_000774262.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669974.1_2496	26.455	189	267
WP_000774262.1	lcl|NZ_JADDXC010000035.1_cds_WP_011670832.1_1618	33.636	110	267
WP_000774262.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670812.1_3298	26.984	189	267
WP_000774262.1	lcl|NZ_JADDXC010000085.1_cds_WP_002766579.1_3157	26.344	186	267
WP_000602734.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670269.1_630	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXC010000017.1_cds_WP_002751286.1_631	31.111	90	509
WP_000602734.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670269.1_630	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXC010000017.1_cds_WP_002751286.1_631	31.111	90	509
WP_004766696.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	27.106	273	330
WP_004766696.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	24.000	275	330
WP_004766696.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	27.798	277	330
WP_004766696.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	26.498	317	330
WP_004766696.1	lcl|NZ_JADDXC010000021.1_cds_WP_011671143.1_999	27.044	318	330
WP_004766696.1	lcl|NZ_JADDXC010000002.1_cds_WP_011671074.1_1413	26.457	223	330
WP_004766696.1	lcl|NZ_JADDXC010000055.1_cds_WP_011669202.1_2405	24.898	245	330
WP_004766696.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	25.352	142	330
WP_004766696.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	24.316	329	330
WP_004766696.1	lcl|NZ_JADDXC010000011.1_cds_WP_017859386.1_217	26.337	243	330
WP_004766696.1	lcl|NZ_JADDXC010000018.1_cds_WP_011671364.1_719	25.781	128	330
WP_004766691.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669968.1_2503	33.428	353	366
WP_004766691.1	lcl|NZ_JADDXC010000071.1_cds_WP_002753028.1_2887	28.042	378	366
WP_004766691.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669926.1_1056	40.359	223	366
WP_004766691.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669932.1_1071	30.769	390	366
WP_004766691.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669923.1_1053	37.864	206	366
WP_004766691.1	lcl|NZ_JADDXC010000003.1_cds_WP_002753888.1_1791	29.248	359	366
WP_004766691.1	lcl|NZ_JADDXC010000002.1_cds_WP_002750680.1_1414	30.270	185	366
WP_004766642.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669968.1_2503	36.043	369	367
WP_004766642.1	lcl|NZ_JADDXC010000003.1_cds_WP_002753888.1_1791	34.037	379	367
WP_004766642.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669932.1_1071	31.720	372	367
WP_004766642.1	lcl|NZ_JADDXC010000071.1_cds_WP_002753028.1_2887	30.319	376	367
WP_004766642.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669926.1_1056	33.219	292	367
WP_004766642.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669923.1_1053	27.874	348	367
WP_004766642.1	lcl|NZ_JADDXC010000002.1_cds_WP_002750680.1_1414	25.000	352	367
WP_002740998.1	lcl|NZ_JADDXC010000088.1_cds_WP_011669455.1_3193	46.091	243	265
WP_016761674.1	lcl|NZ_JADDXC010000077.1_cds_WP_011670400.1_2993	38.487	304	310
WP_016761674.1	lcl|NZ_JADDXC010000045.1_cds_WP_011669757.1_2046	27.241	290	310
WP_016761674.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670034.1_809	24.887	221	310
WP_016761674.1	lcl|NZ_JADDXC010000077.1_cds_WP_011670400.1_2993	38.487	304	310
WP_016761674.1	lcl|NZ_JADDXC010000045.1_cds_WP_011669757.1_2046	27.241	290	310
WP_016761674.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670034.1_809	24.887	221	310
WP_001088861.1	lcl|NZ_JADDXC010000065.1_cds_WP_026054147.1_2719	39.683	63	144
WP_000517243.1	lcl|NZ_JADDXC010000022.1_cds_WP_004779550.1_1062	33.333	111	221
WP_000517243.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671228.1_1120	26.923	78	221
WP_000517243.1	lcl|NZ_JADDXC010000034.1_cds_WP_011669877.1_1593	28.037	107	221
WP_000611591.1	lcl|NZ_JADDXC010000023.1_cds_IQA66_RS07930_1126	32.353	102	175
WP_004766685.1	lcl|NZ_JADDXC010000093.1_cds_WP_011669711.1_3316	25.339	221	406
WP_004766685.1	lcl|NZ_JADDXC010000034.1_cds_WP_011669876.1_1594	21.774	248	406
WP_000980525.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669930.1_1066	27.823	248	241
WP_000980525.1	lcl|NZ_JADDXC010000010.1_cds_WP_011670621.1_77	26.984	252	241
WP_000980525.1	lcl|NZ_JADDXC010000065.1_cds_WP_011669763.1_2722	32.673	101	241
WP_000980525.1	lcl|NZ_JADDXC010000121.1_cds_IQA66_RS16610_248	33.333	93	241
WP_000980525.1	lcl|NZ_JADDXC010000003.1_cds_WP_011670931.1_1779	30.857	175	241
WP_000980525.1	lcl|NZ_JADDXC010000028.1_cds_WP_002722237.1_1292	30.702	114	241
WP_002106376.1	lcl|NZ_JADDXC010000062.1_cds_WP_011669421.1_2658	33.244	373	596
WP_002106376.1	lcl|NZ_JADDXC010000016.1_cds_WP_011669275.1_597	37.021	235	596
WP_002106376.1	lcl|NZ_JADDXC010000044.1_cds_WP_011671171.1_2037	34.553	246	596
WP_002106376.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669933.1_1072	29.439	214	596
WP_002106376.1	lcl|NZ_JADDXC010000010.1_cds_WP_011670593.1_115	31.034	232	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670085.1_880	29.339	242	596
WP_002106376.1	lcl|NZ_JADDXC010000014.1_cds_WP_011670503.1_430	31.019	216	596
WP_002106376.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670265.1_636	26.577	222	596
WP_002106376.1	lcl|NZ_JADDXC010000030.1_cds_WP_011669511.1_1453	28.444	225	596
WP_002106376.1	lcl|NZ_JADDXC010000010.1_cds_WP_002725984.1_87	28.700	223	596
WP_002106376.1	lcl|NZ_JADDXC010000020.1_cds_WP_011669577.1_940	27.477	222	596
WP_002106376.1	lcl|NZ_JADDXC010000020.1_cds_WP_011669577.1_940	25.806	155	596
WP_002106376.1	lcl|NZ_JADDXC010000037.1_cds_WP_307898175.1_1699	30.732	205	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002724285.1_3072	27.313	227	596
WP_002106376.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670275.1_620	27.149	221	596
WP_002106376.1	lcl|NZ_JADDXC010000066.1_cds_WP_011670431.1_2733	27.397	219	596
WP_002106376.1	lcl|NZ_JADDXC010000066.1_cds_WP_011670431.1_2733	30.151	199	596
WP_002106376.1	lcl|NZ_JADDXC010000009.1_cds_WP_011669346.1_3408	27.434	226	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_002721914.1_829	25.346	217	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002759225.1_3027	25.893	224	596
WP_002106376.1	lcl|NZ_JADDXC010000015.1_cds_WP_011670007.1_516	24.390	246	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002724311.1_3071	25.424	236	596
WP_002106376.1	lcl|NZ_JADDXC010000004.1_cds_WP_011670766.1_2251	22.727	242	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670070.1_861	24.034	233	596
WP_002106376.1	lcl|NZ_JADDXC010000095.1_cds_WP_011669271.1_3331	23.556	225	596
WP_002106376.1	lcl|NZ_JADDXC010000095.1_cds_WP_011669271.1_3331	24.686	239	596
WP_002106376.1	lcl|NZ_JADDXC010000079.1_cds_IQA66_RS15015_3021	28.972	107	596
WP_002106376.1	lcl|NZ_JADDXC010000006.1_cds_WP_011670548.1_2830	20.657	213	596
WP_002106376.1	lcl|NZ_JADDXC010000004.1_cds_WP_011670765.1_2254	24.752	202	596
WP_002106376.1	lcl|NZ_JADDXC010000062.1_cds_WP_011669421.1_2658	33.244	373	596
WP_002106376.1	lcl|NZ_JADDXC010000016.1_cds_WP_011669275.1_597	37.021	235	596
WP_002106376.1	lcl|NZ_JADDXC010000044.1_cds_WP_011671171.1_2037	34.553	246	596
WP_002106376.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669933.1_1072	29.439	214	596
WP_002106376.1	lcl|NZ_JADDXC010000010.1_cds_WP_011670593.1_115	31.034	232	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670085.1_880	29.339	242	596
WP_002106376.1	lcl|NZ_JADDXC010000014.1_cds_WP_011670503.1_430	31.019	216	596
WP_002106376.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670265.1_636	26.577	222	596
WP_002106376.1	lcl|NZ_JADDXC010000030.1_cds_WP_011669511.1_1453	28.444	225	596
WP_002106376.1	lcl|NZ_JADDXC010000010.1_cds_WP_002725984.1_87	28.700	223	596
WP_002106376.1	lcl|NZ_JADDXC010000020.1_cds_WP_011669577.1_940	27.477	222	596
WP_002106376.1	lcl|NZ_JADDXC010000020.1_cds_WP_011669577.1_940	25.806	155	596
WP_002106376.1	lcl|NZ_JADDXC010000037.1_cds_WP_307898175.1_1699	30.732	205	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002724285.1_3072	27.313	227	596
WP_002106376.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670275.1_620	27.149	221	596
WP_002106376.1	lcl|NZ_JADDXC010000066.1_cds_WP_011670431.1_2733	27.397	219	596
WP_002106376.1	lcl|NZ_JADDXC010000066.1_cds_WP_011670431.1_2733	30.151	199	596
WP_002106376.1	lcl|NZ_JADDXC010000009.1_cds_WP_011669346.1_3408	27.434	226	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_002721914.1_829	25.346	217	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002759225.1_3027	25.893	224	596
WP_002106376.1	lcl|NZ_JADDXC010000015.1_cds_WP_011670007.1_516	24.390	246	596
WP_002106376.1	lcl|NZ_JADDXC010000007.1_cds_WP_002724311.1_3071	25.424	236	596
WP_002106376.1	lcl|NZ_JADDXC010000004.1_cds_WP_011670766.1_2251	22.727	242	596
WP_002106376.1	lcl|NZ_JADDXC010000001.1_cds_WP_011670070.1_861	24.034	233	596
WP_002106376.1	lcl|NZ_JADDXC010000095.1_cds_WP_011669271.1_3331	23.556	225	596
WP_002106376.1	lcl|NZ_JADDXC010000095.1_cds_WP_011669271.1_3331	24.686	239	596
WP_002106376.1	lcl|NZ_JADDXC010000079.1_cds_IQA66_RS15015_3021	28.972	107	596
WP_002106376.1	lcl|NZ_JADDXC010000006.1_cds_WP_011670548.1_2830	20.657	213	596
WP_002106376.1	lcl|NZ_JADDXC010000004.1_cds_WP_011670765.1_2254	24.752	202	596
WP_000378097.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669958.1_2450	24.324	259	296
WP_000378097.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669972.1_2498	28.041	296	296
WP_000378097.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	44.737	38	296
WP_000378097.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669959.1_2449	28.125	128	296
WP_004766731.1	lcl|NZ_JADDXC010000071.1_cds_WP_002753028.1_2887	34.527	391	392
WP_004766731.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669932.1_1071	34.115	384	392
WP_004766731.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669926.1_1056	29.050	358	392
WP_004766731.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669923.1_1053	32.530	249	392
WP_004766731.1	lcl|NZ_JADDXC010000002.1_cds_WP_002750680.1_1414	25.263	380	392
WP_004766731.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669968.1_2503	25.341	367	392
