WP_004753574.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	62.821	78	106
WP_004766657.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.645	310	314
WP_004766657.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	25.786	318	314
WP_004766657.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.389	314	314
WP_004766657.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	22.936	218	314
WP_004766657.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	21.965	173	314
WP_000884059.1	lcl|NZ_NPEJ01000009.1_cds_WP_004788859.1_3921	33.065	124	185
WP_000646251.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	30.573	314	329
WP_000646251.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	30.323	310	329
WP_000646251.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	26.901	342	329
WP_000646251.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	28.739	341	329
WP_000646251.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.157	313	329
WP_000646251.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	26.168	321	329
WP_000646251.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	31.496	254	329
WP_000646251.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	24.843	318	329
WP_000646251.1	lcl|NZ_NPEJ01000005.1_cds_WP_207763527.1_2985	26.840	231	329
WP_000646251.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734655.1_11	26.217	267	329
WP_000646251.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	28.112	249	329
WP_000646251.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	25.824	182	329
WP_000646251.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	24.691	243	329
WP_000646251.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	24.096	249	329
WP_000774262.1	lcl|NZ_NPEJ01000003.1_cds_WP_020777677.1_1901	23.755	261	267
WP_000774262.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716951.1_65	26.289	194	267
WP_000774262.1	lcl|NZ_NPEJ01000036.1_cds_WP_100735224.1_2282	26.901	171	267
WP_000774262.1	lcl|NZ_NPEJ01000005.1_cds_WP_100719638.1_2973	26.943	193	267
WP_000602734.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	23.529	323	509
WP_000602734.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	30.000	110	509
WP_000602734.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	23.529	323	509
WP_000602734.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	30.000	110	509
WP_004766696.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	24.820	278	330
WP_004766696.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	27.899	276	330
WP_004766696.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	25.982	331	330
WP_004766696.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	30.472	233	330
WP_004766696.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	25.681	257	330
WP_004766696.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	31.250	128	330
WP_004766696.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	24.151	265	330
WP_004766696.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	31.210	157	330
WP_004766696.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	23.077	299	330
WP_004766696.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	25.854	205	330
WP_004766696.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	28.000	150	330
WP_004766691.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	33.989	356	366
WP_004766691.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	28.346	381	366
WP_004766691.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	31.285	358	366
WP_004766691.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	30.105	382	366
WP_004766691.1	lcl|NZ_NPEJ01000019.1_cds_WP_100734244.1_1008	28.612	353	366
WP_004766691.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	26.425	193	366
WP_004766642.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	35.854	357	367
WP_004766642.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	31.899	395	367
WP_004766642.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	31.481	378	367
WP_004766642.1	lcl|NZ_NPEJ01000019.1_cds_WP_100734244.1_1008	29.144	374	367
WP_004766642.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	28.042	378	367
WP_004766642.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	26.050	357	367
WP_004766642.1	lcl|NZ_NPEJ01000023.1_cds_WP_100717135.1_1512	30.702	114	367
WP_002740998.1	lcl|NZ_NPEJ01000016.1_cds_WP_100718239.1_828	42.798	243	265
WP_016761674.1	lcl|NZ_NPEJ01000155.1_cds_WP_100741246.1_771	37.900	219	310
WP_016761674.1	lcl|NZ_NPEJ01000040.1_cds_WP_100719293.1_2575	27.687	307	310
WP_016761674.1	lcl|NZ_NPEJ01000191.1_cds_CH372_RS20210_1064	33.981	103	310
WP_016761674.1	lcl|NZ_NPEJ01000009.1_cds_WP_100721131.1_3986	22.433	263	310
WP_016761674.1	lcl|NZ_NPEJ01000155.1_cds_WP_100741246.1_771	37.900	219	310
WP_016761674.1	lcl|NZ_NPEJ01000040.1_cds_WP_100719293.1_2575	27.687	307	310
WP_016761674.1	lcl|NZ_NPEJ01000191.1_cds_CH372_RS20210_1064	33.981	103	310
WP_016761674.1	lcl|NZ_NPEJ01000009.1_cds_WP_100721131.1_3986	22.433	263	310
WP_001088861.1	lcl|NZ_NPEJ01000023.1_cds_WP_004786001.1_1466	39.683	63	144
WP_000517243.1	lcl|NZ_NPEJ01000032.1_cds_WP_100721017.1_2135	30.000	130	221
WP_000517243.1	lcl|NZ_NPEJ01000007.1_cds_WP_100735776.1_3543	28.283	99	221
WP_000611591.1	lcl|NZ_NPEJ01000004.1_cds_WP_100739369.1_2554	30.882	136	175
WP_004766685.1	lcl|NZ_NPEJ01000042.1_cds_WP_100721578.1_2632	25.333	225	406
WP_000980525.1	lcl|NZ_NPEJ01000032.1_cds_WP_100740365.1_2129	24.409	254	241
WP_000980525.1	lcl|NZ_NPEJ01000002.1_cds_WP_100721449.1_1090	23.506	251	241
WP_000980525.1	lcl|NZ_NPEJ01000004.1_cds_WP_100735943.1_2513	23.431	239	241
WP_000980525.1	lcl|NZ_NPEJ01000040.1_cds_WP_004787563.1_2593	29.204	113	241
WP_000980525.1	lcl|NZ_NPEJ01000004.1_cds_WP_004786786.1_2480	31.148	122	241
WP_000980525.1	lcl|NZ_NPEJ01000007.1_cds_WP_100739540.1_3532	30.526	95	241
WP_002106376.1	lcl|NZ_NPEJ01000004.1_cds_WP_004786686.1_2471	38.132	257	596
WP_002106376.1	lcl|NZ_NPEJ01000041.1_cds_WP_035982890.1_2614	29.744	390	596
WP_002106376.1	lcl|NZ_NPEJ01000004.1_cds_WP_100739363.1_2536	35.965	228	596
WP_002106376.1	lcl|NZ_NPEJ01000010.1_cds_WP_100739701.1_244	34.914	232	596
