WP_004753574.1	lcl|NZ_AKWQ02000047.1_cds_WP_004753574.1_1253	100.000	86	106
WP_004766657.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779581.1_1252	100.000	310	314
WP_004766657.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	25.076	331	314
WP_004766657.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	23.050	282	314
WP_004766657.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	23.239	284	314
WP_004766657.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780151.1_347	20.128	313	314
WP_000884059.1	lcl|NZ_AKWQ02000031.1_cds_WP_004752075.1_2301	40.714	140	185
WP_000884059.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779567.1_1220	34.463	177	185
WP_000646251.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	30.841	321	329
WP_000646251.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	31.429	315	329
WP_000646251.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	31.045	335	329
WP_000646251.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766600.1_1505	32.143	308	329
WP_000646251.1	lcl|NZ_AKWQ02000019.1_cds_WP_000649925.1_3024	30.183	328	329
WP_000646251.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780151.1_347	28.387	310	329
WP_000646251.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766610.1_1494	30.154	325	329
WP_000646251.1	lcl|NZ_AKWQ02000044.1_cds_LEP1GSC082_RS02000000228150_1527	30.222	225	329
WP_000646251.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779581.1_1252	26.335	281	329
WP_000646251.1	lcl|NZ_AKWQ02000071.1_cds_WP_002759862.1_344	26.277	274	329
WP_000646251.1	lcl|NZ_AKWQ02000035.1_cds_WP_004765661.1_1942	26.230	244	329
WP_000646251.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766127.1_173	29.213	267	329
WP_000646251.1	lcl|NZ_AKWQ02000069.1_cds_WP_004766563.1_423	25.573	262	329
WP_000774262.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780153.1_348	28.139	231	267
WP_000774262.1	lcl|NZ_AKWQ02000006.1_cds_WP_004766678.1_3725	25.926	189	267
WP_000774262.1	lcl|NZ_AKWQ02000037.1_cds_WP_004779324.1_1842	27.979	193	267
WP_000774262.1	lcl|NZ_AKWQ02000062.1_cds_WP_004758210.1_694	37.209	86	267
WP_000602734.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766085.1_244	27.217	327	509
WP_000602734.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766128.1_243	31.111	90	509
WP_000602734.1	lcl|NZ_AKWQ02000076.1_cds_WP_004766085.1_244	27.217	327	509
