WP_004753574.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	93.023	86	106
WP_004766657.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	91.290	310	314
WP_004766657.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	24.691	324	314
WP_004766657.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	26.022	269	314
WP_004766657.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	25.000	332	314
WP_004766657.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	24.419	172	314
WP_004766657.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	23.345	287	314
WP_004766657.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	21.387	173	314
WP_262052077.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	83.014	365	365
WP_000884059.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	94.595	185	185
WP_000884059.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	35.616	146	185
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	93.902	328	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	31.661	319	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	31.343	335	329
WP_000646251.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	32.797	311	329
WP_000646251.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	29.524	315	329
WP_000646251.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.083	336	329
WP_000646251.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	28.882	322	329
WP_000646251.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	28.788	330	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	31.128	257	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	25.000	268	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	25.566	309	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	29.885	261	329
WP_000646251.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	25.507	345	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	26.296	270	329
WP_000646251.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	27.099	262	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479697.1_3613	25.630	238	329
WP_000646251.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	24.773	331	329
WP_000646251.1	lcl|NZ_AHOH02000014.1_cds_WP_004472818.1_1787	27.273	286	329
WP_000646251.1	lcl|NZ_AHOH02000001.1_cds_WP_004479573.1_3593	30.460	174	329
WP_000774262.1	lcl|NZ_AHOH02000001.1_cds_WP_004472235.1_3525	89.139	267	267
WP_000774262.1	lcl|NZ_AHOH02000001.1_cds_WP_004479622.1_3560	26.840	231	267
WP_000774262.1	lcl|NZ_AHOH02000001.1_cds_WP_004477718.1_3592	26.442	208	267
WP_000774262.1	lcl|NZ_AHOH02000019.1_cds_WP_004477560.1_1277	30.808	198	267
WP_000774262.1	lcl|NZ_AHOH02000001.1_cds_WP_004476528.1_3633	26.316	190	267
WP_000774262.1	lcl|NZ_AHOH02000019.1_cds_WP_004477855.1_1237	26.943	193	267
WP_000774262.1	lcl|NZ_AHOH02000012.1_cds_WP_016754360.1_2183	27.957	186	267
WP_000602734.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.795	508	509
WP_000602734.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	27.385	325	509
WP_000602734.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	33.333	90	509
WP_000602734.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.795	508	509
WP_000602734.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	27.385	325	509
WP_000602734.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	33.333	90	509
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	92.121	330	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	29.642	307	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	28.839	267	330
WP_004766696.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	26.007	273	330
WP_004766696.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	28.261	276	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	31.532	222	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	26.048	334	330
WP_004766696.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	25.969	258	330
WP_004766696.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	25.514	243	330
WP_004766696.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	28.455	246	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	25.092	271	330
WP_004766696.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	24.460	139	330
WP_004766696.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	24.620	329	330
WP_004766696.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	28.462	130	330
