WP_004753574.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	89.535	86	106
WP_004766657.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	92.357	314	314
WP_004766657.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	24.534	322	314
WP_004766657.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	25.651	269	314
WP_004766657.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	23.592	284	314
WP_004766657.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	21.387	173	314
WP_004766657.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	27.094	203	314
WP_262052077.1	lcl|NZ_JADDVF010000006.1_cds_WP_026054882.1_2942	85.753	365	365
WP_000884059.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733646.1_2943	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721790.1_2091	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	31.190	311	329
WP_000646251.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733638.1_2981	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728316.1_3203	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVF010000075.1_cds_WP_002741146.1_3085	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733546.1_3010	25.373	268	329
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	28.990	307	329
WP_000646251.1	lcl|NZ_JADDVF010000008.1_cds_WP_002732331.1_3314	25.959	339	329
WP_000646251.1	lcl|NZ_JADDVF010000006.1_cds_WP_002744551.1_2975	28.889	270	329
