WP_004753574.1	lcl|NZ_JADHZN010000021.1_cds_WP_002725873.1_911	89.535	86	106
WP_004766657.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	92.258	310	314
WP_004766657.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	24.224	322	314
WP_004766657.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	23.050	282	314
WP_004766657.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	24.551	167	314
WP_004766657.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	23.239	284	314
WP_004766657.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	21.387	173	314
WP_004766657.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	27.094	203	314
WP_000884059.1	lcl|NZ_JADHZN010000001.1_cds_WP_002750963.1_785	36.301	146	185
WP_000884059.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669938.1_943	33.898	177	185
WP_000646251.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	30.841	321	329
WP_000646251.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	31.642	335	329
WP_000646251.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	30.476	315	329
WP_000646251.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	31.511	311	329
WP_000646251.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669957.1_1097	28.852	305	329
WP_000646251.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	27.273	341	329
WP_000646251.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	30.032	313	329
WP_000646251.1	lcl|NZ_JADHZN010000070.1_cds_WP_002754065.1_2775	28.182	330	329
WP_000646251.1	lcl|NZ_JADHZN010000003.1_cds_WP_011671074.1_1757	24.852	338	329
WP_000646251.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	27.711	249	329
WP_000646251.1	lcl|NZ_JADHZN010000013.1_cds_WP_017859386.1_330	26.592	267	329
WP_000646251.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669959.1_1095	25.993	277	329
WP_000646251.1	lcl|NZ_JADHZN010000056.1_cds_WP_011669202.1_2335	24.629	337	329
WP_000774262.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669956.1_1098	27.391	230	267
WP_000774262.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669974.1_1072	26.455	189	267
WP_000774262.1	lcl|NZ_JADHZN010000033.1_cds_WP_011670832.1_1519	33.636	110	267
WP_000774262.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670812.1_3154	26.984	189	267
WP_000774262.1	lcl|NZ_JADHZN010000084.1_cds_WP_002766579.1_3028	26.344	186	267
WP_000602734.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670269.1_524	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZN010000016.1_cds_WP_002751286.1_523	31.111	90	509
WP_000602734.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670269.1_524	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZN010000016.1_cds_WP_002751286.1_523	31.111	90	509
WP_004766696.1	lcl|NZ_JADHZN010000070.1_cds_WP_011670961.1_2772	27.106	273	330
WP_004766696.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669955.1_1099	24.000	275	330
WP_004766696.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671202.1_986	27.798	277	330
WP_004766696.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669973.1_1073	26.498	317	330
WP_004766696.1	lcl|NZ_JADHZN010000020.1_cds_WP_011671143.1_865	27.044	318	330
WP_004766696.1	lcl|NZ_JADHZN010000003.1_cds_WP_011671074.1_1757	26.457	223	330
WP_004766696.1	lcl|NZ_JADHZN010000056.1_cds_WP_011669202.1_2335	24.898	245	330
WP_004766696.1	lcl|NZ_JADHZN010000090.1_cds_WP_011670813.1_3153	25.352	142	330
WP_004766696.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669917.1_912	24.316	329	330
WP_004766696.1	lcl|NZ_JADHZN010000013.1_cds_WP_017859386.1_330	26.337	243	330
WP_004766696.1	lcl|NZ_JADHZN010000017.1_cds_WP_011671364.1_566	25.781	128	330
WP_004766691.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669968.1_1079	33.428	353	366
WP_004766691.1	lcl|NZ_JADHZN010000069.1_cds_WP_002753028.1_2678	28.042	378	366
WP_004766691.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669926.1_922	40.359	223	366
WP_004766691.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669932.1_937	30.769	390	366
WP_004766691.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669923.1_919	37.864	206	366
WP_004766691.1	lcl|NZ_JADHZN010000006.1_cds_WP_002753888.1_2756	29.248	359	366
WP_004766691.1	lcl|NZ_JADHZN010000003.1_cds_WP_002750680.1_1756	30.270	185	366
WP_004766642.1	lcl|NZ_JADHZN010000025.1_cds_WP_011669968.1_1079	36.043	369	367
WP_004766642.1	lcl|NZ_JADHZN010000006.1_cds_WP_002753888.1_2756	34.037	379	367
WP_004766642.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669932.1_937	31.720	372	367
WP_004766642.1	lcl|NZ_JADHZN010000069.1_cds_WP_002753028.1_2678	30.319	376	367
WP_004766642.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669926.1_922	33.219	292	367
WP_004766642.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669923.1_919	27.874	348	367
WP_004766642.1	lcl|NZ_JADHZN010000003.1_cds_WP_002750680.1_1756	25.000	352	367
WP_002740998.1	lcl|NZ_JADHZN010000086.1_cds_WP_011669455.1_3049	46.091	243	265
WP_016761674.1	lcl|NZ_JADHZN010000075.1_cds_WP_011670400.1_2856	38.487	304	310
WP_016761674.1	lcl|NZ_JADHZN010000044.1_cds_WP_011669757.1_1932	27.241	290	310
WP_016761674.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670034.1_835	24.887	221	310
WP_016761674.1	lcl|NZ_JADHZN010000075.1_cds_WP_011670400.1_2856	38.487	304	310
WP_016761674.1	lcl|NZ_JADHZN010000044.1_cds_WP_011669757.1_1932	27.241	290	310
WP_016761674.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670034.1_835	24.887	221	310
WP_001088861.1	lcl|NZ_JADHZN010000064.1_cds_WP_026054147.1_2593	39.683	63	144
WP_000517243.1	lcl|NZ_JADHZN010000021.1_cds_WP_004779550.1_928	33.333	111	221
WP_000517243.1	lcl|NZ_JADHZN010000022.1_cds_WP_011671228.1_955	26.923	78	221
WP_000517243.1	lcl|NZ_JADHZN010000032.1_cds_WP_011669877.1_1471	28.037	107	221
WP_000611591.1	lcl|NZ_JADHZN010000022.1_cds_ISU71_RS07680_949	32.353	102	175
WP_004766685.1	lcl|NZ_JADHZN010000091.1_cds_WP_011669711.1_3162	25.339	221	406
WP_004766685.1	lcl|NZ_JADHZN010000032.1_cds_WP_011669876.1_1472	21.774	248	406
WP_000980525.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669930.1_932	27.823	248	241
WP_000980525.1	lcl|NZ_JADHZN010000011.1_cds_WP_011670621.1_189	26.984	252	241
WP_000980525.1	lcl|NZ_JADHZN010000064.1_cds_WP_011669763.1_2596	32.673	101	241
WP_000980525.1	lcl|NZ_JADHZN010000118.1_cds_ISU71_RS16050_140	33.333	93	241
WP_000980525.1	lcl|NZ_JADHZN010000006.1_cds_WP_011670931.1_2768	30.857	175	241
WP_000980525.1	lcl|NZ_JADHZN010000028.1_cds_WP_002722237.1_1199	30.702	114	241
WP_002106376.1	lcl|NZ_JADHZN010000061.1_cds_WP_011669421.1_2542	33.244	373	596
WP_002106376.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669275.1_1386	37.021	235	596
WP_002106376.1	lcl|NZ_JADHZN010000042.1_cds_WP_011671171.1_1888	34.553	246	596
WP_002106376.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669933.1_938	29.439	214	596
WP_002106376.1	lcl|NZ_JADHZN010000011.1_cds_WP_011670593.1_152	31.034	232	596
WP_002106376.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670085.1_765	29.339	242	596
WP_002106376.1	lcl|NZ_JADHZN010000014.1_cds_WP_011670503.1_382	31.019	216	596
WP_002106376.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670265.1_518	26.577	222	596
WP_002106376.1	lcl|NZ_JADHZN010000029.1_cds_WP_011669511.1_1263	28.444	225	596
WP_002106376.1	lcl|NZ_JADHZN010000011.1_cds_WP_002725984.1_179	28.700	223	596
WP_002106376.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	27.477	222	596
WP_002106376.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.806	155	596
WP_002106376.1	lcl|NZ_JADHZN010000037.1_cds_WP_307898175.1_1645	30.732	205	596
WP_002106376.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724285.1_3270	27.313	227	596
WP_002106376.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670275.1_534	27.149	221	596
WP_002106376.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	27.397	219	596
WP_002106376.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	30.151	199	596
WP_002106376.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669346.1_1299	27.434	226	596
WP_002106376.1	lcl|NZ_JADHZN010000001.1_cds_WP_002721914.1_816	25.346	217	596
WP_002106376.1	lcl|NZ_JADHZN010000009.1_cds_WP_002759225.1_3226	25.893	224	596
WP_002106376.1	lcl|NZ_JADHZN010000015.1_cds_WP_011670007.1_439	24.390	246	596
WP_002106376.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724311.1_3269	25.424	236	596
WP_002106376.1	lcl|NZ_JADHZN010000004.1_cds_WP_011670766.1_2158	22.727	242	596
WP_002106376.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670070.1_784	24.034	233	596
WP_002106376.1	lcl|NZ_JADHZN010000092.1_cds_WP_011669271.1_3168	23.556	225	596
WP_002106376.1	lcl|NZ_JADHZN010000092.1_cds_WP_011669271.1_3168	24.686	239	596
WP_002106376.1	lcl|NZ_JADHZN010000077.1_cds_ISU71_RS14675_2882	28.972	107	596
WP_002106376.1	lcl|NZ_JADHZN010000007.1_cds_WP_011670548.1_2942	20.657	213	596
WP_002106376.1	lcl|NZ_JADHZN010000004.1_cds_WP_011670765.1_2161	24.752	202	596
WP_002106376.1	lcl|NZ_JADHZN010000061.1_cds_WP_011669421.1_2542	33.244	373	596
WP_002106376.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669275.1_1386	37.021	235	596
WP_002106376.1	lcl|NZ_JADHZN010000042.1_cds_WP_011671171.1_1888	34.553	246	596
WP_002106376.1	lcl|NZ_JADHZN010000021.1_cds_WP_011669933.1_938	29.439	214	596
WP_002106376.1	lcl|NZ_JADHZN010000011.1_cds_WP_011670593.1_152	31.034	232	596
WP_002106376.1	lcl|NZ_JADHZN010000001.1_cds_WP_011670085.1_765	29.339	242	596
WP_002106376.1	lcl|NZ_JADHZN010000014.1_cds_WP_011670503.1_382	31.019	216	596
WP_002106376.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670265.1_518	26.577	222	596
WP_002106376.1	lcl|NZ_JADHZN010000029.1_cds_WP_011669511.1_1263	28.444	225	596
WP_002106376.1	lcl|NZ_JADHZN010000011.1_cds_WP_002725984.1_179	28.700	223	596
WP_002106376.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	27.477	222	596
WP_002106376.1	lcl|NZ_JADHZN010000019.1_cds_WP_011669577.1_671	25.806	155	596
WP_002106376.1	lcl|NZ_JADHZN010000037.1_cds_WP_307898175.1_1645	30.732	205	596
WP_002106376.1	lcl|NZ_JADHZN010000009.1_cds_WP_002724285.1_3270	27.313	227	596
WP_002106376.1	lcl|NZ_JADHZN010000016.1_cds_WP_011670275.1_534	27.149	221	596
WP_002106376.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	27.397	219	596
WP_002106376.1	lcl|NZ_JADHZN010000065.1_cds_WP_011670431.1_2606	30.151	199	596
WP_002106376.1	lcl|NZ_JADHZN010000002.1_cds_WP_011669346.1_1299	27.434	226	596
