WP_004753574.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	94.186	86	106
WP_004766657.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	94.551	312	314
WP_004766657.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	24.759	311	314
WP_004766657.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	25.538	325	314
WP_004766657.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	23.549	293	314
WP_004766657.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	22.222	333	314
WP_004766657.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	20.430	279	314
WP_000884059.1	lcl|NZ_AHMH02000145.1_cds_WP_002178322.1_407	40.000	140	185
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	33.036	336	329
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	31.304	345	329
WP_000646251.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	31.642	335	329
WP_000646251.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	30.794	315	329
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	31.457	302	329
WP_000646251.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	31.373	306	329
WP_000646251.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	28.698	338	329
WP_000646251.1	lcl|NZ_AHMH02000039.1_cds_WP_002148036.1_3209	30.154	325	329
WP_000646251.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	28.520	277	329
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	26.119	268	329
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	24.638	345	329
WP_000646251.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	27.820	266	329
WP_000646251.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	24.924	329	329
WP_000646251.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	25.306	245	329
WP_000774262.1	lcl|NZ_AHMH02000057.1_cds_WP_002178459.1_2730	30.252	238	267
WP_000774262.1	lcl|NZ_AHMH02000099.1_cds_WP_004430538.1_1825	26.455	189	267
WP_000774262.1	lcl|NZ_AHMH02000072.1_cds_WP_004429370.1_2366	33.071	127	267
WP_000774262.1	lcl|NZ_AHMH02000057.1_cds_WP_002178723.1_2691	21.905	210	267
WP_000774262.1	lcl|NZ_AHMH02000026.1_cds_WP_004427587.1_3513	37.209	86	267
WP_000602734.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	28.135	327	509
WP_000602734.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	31.111	90	509
WP_000602734.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	28.135	327	509
WP_000602734.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	31.111	90	509
