WP_004753574.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	91.860	86	106
WP_004766657.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	91.935	310	314
WP_004766657.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	25.000	324	314
WP_004766657.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	21.661	277	314
WP_004766657.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	25.526	333	314
WP_004766657.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	23.944	284	314
WP_004766657.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	22.749	211	314
WP_004766657.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	23.473	311	314
WP_000884059.1	lcl|NZ_ANMY01000121.1_cds_WP_002630958.1_2666	34.932	146	185
WP_000884059.1	lcl|NZ_ANMY01000057.1_cds_WP_004498097.1_1298	33.898	177	185
WP_000646251.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	31.464	321	329
WP_000646251.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	30.655	336	329
WP_000646251.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	30.476	315	329
WP_000646251.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	31.511	311	329
WP_000646251.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	29.508	305	329
WP_000646251.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	26.866	335	329
WP_000646251.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	29.467	319	329
WP_000646251.1	lcl|NZ_ANMY01000052.1_cds_WP_004495465.1_1048	28.571	322	329
WP_000646251.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	25.740	338	329
WP_000646251.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	28.030	264	329
WP_000646251.1	lcl|NZ_ANMY01000057.1_cds_WP_002614509.1_1319	27.536	276	329
WP_000646251.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	27.376	263	329
WP_000646251.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	24.773	331	329
WP_000646251.1	lcl|NZ_ANMY01000088.1_cds_WP_004495316.1_1964	27.309	249	329
WP_000774262.1	lcl|NZ_ANMY01000057.1_cds_WP_020781937.1_1316	26.131	199	267
WP_000774262.1	lcl|NZ_ANMY01000014.1_cds_WP_020781397.1_168	30.303	198	267
WP_000774262.1	lcl|NZ_ANMY01000131.1_cds_WP_002620407.1_2849	26.316	190	267
WP_000774262.1	lcl|NZ_ANMY01000019.1_cds_WP_020781492.1_369	26.596	188	267
WP_000774262.1	lcl|NZ_ANMY01000055.1_cds_WP_026054267.1_1197	24.519	208	267
WP_000602734.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	25.526	333	509
WP_000602734.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	30.000	90	509
WP_000602734.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	25.526	333	509
WP_000602734.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	30.000	90	509
WP_004766696.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	27.106	273	330
WP_004766696.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	24.364	275	330
WP_004766696.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	27.899	276	330
WP_004766696.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	24.925	333	330
WP_004766696.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	26.966	267	330
WP_004766696.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	25.306	245	330
WP_004766696.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	28.916	249	330
WP_004766696.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	25.352	142	330
WP_004766696.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	25.234	321	330
WP_004766696.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	26.104	249	330
WP_004766691.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	33.898	354	366
WP_004766691.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	33.851	322	366
WP_004766691.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	27.441	379	366
WP_004766691.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	30.513	390	366
