WP_004753574.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	94.186	86	106
WP_004766657.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	96.497	314	314
WP_004766657.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	25.076	331	314
WP_004766657.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	26.394	269	314
WP_004766657.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	27.829	327	314
WP_004766657.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	23.024	291	314
WP_004766657.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	23.118	186	314
WP_262052077.1	lcl|NZ_JMDI01000098.1_cds_WP_000604524.1_1869	97.534	365	365
WP_000884059.1	lcl|NZ_JMDI01000098.1_cds_WP_000884059.1_1870	100.000	185	185
WP_000884059.1	lcl|NZ_JMDI01000032.1_cds_WP_000351733.1_399	40.000	140	185
WP_000646251.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	99.088	329	329
WP_000646251.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	32.063	315	329
WP_000646251.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	31.045	335	329
WP_000646251.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	31.988	322	329
WP_000646251.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	31.475	305	329
WP_000646251.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	30.183	328	329
WP_000646251.1	lcl|NZ_JMDI01000172.1_cds_WP_000709511.1_3207	29.730	333	329
WP_000646251.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	24.415	299	329
WP_000646251.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	28.990	307	329
WP_000646251.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	29.329	283	329
WP_000646251.1	lcl|NZ_JMDI01000122.1_cds_WP_000475897.1_2455	27.372	274	329
WP_000646251.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	25.705	319	329
WP_000646251.1	lcl|NZ_JMDI01000089.1_cds_WP_001074779.1_1722	29.057	265	329
WP_000646251.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	26.378	254	329
WP_000646251.1	lcl|NZ_JMDI01000122.1_cds_WP_000487319.1_2465	27.385	325	329
WP_000774262.1	lcl|NZ_JMDI01000098.1_cds_WP_000774259.1_1872	98.127	267	267
WP_000774262.1	lcl|NZ_JMDI01000122.1_cds_WP_000859505.1_2466	26.639	244	267
WP_000774262.1	lcl|NZ_JMDI01000112.1_cds_WP_000800439.1_2222	25.328	229	267
WP_000774262.1	lcl|NZ_JMDI01000086.1_cds_WP_000842260.1_1593	26.316	190	267
WP_000774262.1	lcl|NZ_JMDI01000211.1_cds_WP_000667727.1_3575	31.818	110	267
WP_000774262.1	lcl|NZ_JMDI01000215.1_cds_WP_000805357.1_3624	33.645	107	267
WP_000602734.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	99.018	509	509
WP_000602734.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.911	327	509
WP_000602734.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	31.111	90	509
WP_000602734.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	99.018	509	509
WP_000602734.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.911	327	509
WP_000602734.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	31.111	90	509
WP_004766696.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	99.697	330	330
WP_004766696.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	30.739	257	330
WP_004766696.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	27.068	266	330
WP_004766696.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	26.103	272	330
WP_004766696.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	27.899	276	330
WP_004766696.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	27.572	243	330
WP_004766696.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	23.724	333	330
WP_004766696.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	28.854	253	330
WP_004766696.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	24.903	257	330
WP_004766696.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	26.740	273	330
WP_004766696.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	25.305	328	330
WP_004766691.1	lcl|NZ_JMDI01000098.1_cds_WP_001198107.1_1875	98.907	366	366
WP_004766691.1	lcl|NZ_JMDI01000098.1_cds_WP_000608291.1_1876	39.726	365	366
WP_004766691.1	lcl|NZ_JMDI01000122.1_cds_WP_000575181.1_2444	33.983	359	366
WP_004766691.1	lcl|NZ_JMDI01000172.1_cds_WP_001281953.1_3253	27.704	379	366
WP_004766691.1	lcl|NZ_JMDI01000112.1_cds_WP_000346041.1_2219	28.090	356	366
WP_004766691.1	lcl|NZ_JMDI01000181.1_cds_WP_000538755.1_3349	29.692	357	366
WP_004766691.1	lcl|NZ_JMDI01000112.1_cds_WP_000947841.1_2226	26.667	345	366
WP_004766691.1	lcl|NZ_JMDI01000056.1_cds_WP_001982414.1_773	31.579	190	366
WP_004766642.1	lcl|NZ_JMDI01000098.1_cds_WP_000608291.1_1876	95.640	367	367
WP_004766642.1	lcl|NZ_JMDI01000098.1_cds_WP_001198107.1_1875	39.178	365	367
WP_004766642.1	lcl|NZ_JMDI01000122.1_cds_WP_000575181.1_2444	36.043	369	367
WP_004766642.1	lcl|NZ_JMDI01000181.1_cds_WP_000538755.1_3349	31.016	374	367
WP_004766642.1	lcl|NZ_JMDI01000172.1_cds_WP_001281953.1_3253	30.688	378	367
WP_004766642.1	lcl|NZ_JMDI01000112.1_cds_WP_000346041.1_2219	24.933	373	367
WP_004766642.1	lcl|NZ_JMDI01000112.1_cds_WP_000947841.1_2226	25.843	356	367
WP_004766642.1	lcl|NZ_JMDI01000056.1_cds_WP_001982414.1_773	24.432	352	367
WP_004766692.1	lcl|NZ_JMDI01000098.1_cds_WP_000689739.1_1877	91.912	544	544
WP_004766692.1	lcl|NZ_JMDI01000098.1_cds_WP_000689739.1_1877	91.912	544	544
WP_002740998.1	lcl|NZ_JMDI01000098.1_cds_WP_000342716.1_1878	94.717	265	265
WP_002740998.1	lcl|NZ_JMDI01000072.1_cds_WP_001002662.1_1218	46.091	243	265
WP_016761674.1	lcl|NZ_JMDI01000098.1_cds_WP_001246623.1_1879	94.516	310	310
WP_016761674.1	lcl|NZ_JMDI01000035.1_cds_WP_000501205.1_454	36.842	304	310
WP_016761674.1	lcl|NZ_JMDI01000173.1_cds_WP_001183714.1_3281	28.938	273	310
WP_016761674.1	lcl|NZ_JMDI01000154.1_cds_WP_000279890.1_3018	22.901	262	310
WP_016761674.1	lcl|NZ_JMDI01000098.1_cds_WP_001246623.1_1879	94.516	310	310
